session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Male,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,52,0,4,5,4,13.0,10.4,13.0
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,758,0,20,28,18,37.9,27.0714,42.1111
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,814,0,28,32,21,29.0714,25.4375,38.7619
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,592,0,20,23,15,29.6,25.7391,39.4667
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,614,0,20,25,17,30.7,24.56,36.1176
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,524,0,16,22,15,32.75,23.8182,34.9333
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,1082,0,32,41,27,33.8125,26.3902,40.0741
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,631,0,20,25,17,31.55,25.24,37.1176
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,869,0,28,34,23,31.0357,25.5588,37.7826
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,626,0,20,25,17,31.3,25.04,36.8235
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,871,0,28,34,23,31.1071,25.6176,37.8696
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,530,0,16,21,14,33.125,25.2381,37.8571
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,650,0,20,26,17,32.5,25.0,38.2353
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,787,0,28,32,21,28.1071,24.5938,37.4762
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,816,0,24,31,21,34.0,26.3226,38.8571
2019/2020,Male,all,Public,JSS,JSS1,JSS1,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,465,0,16,19,13,29.0625,24.4737,35.7692
2019/2020,Male,all,Public,JSS,JSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,622,0,24,24,16,25.9167,25.9167,38.875
2019/2020,Male,all,Public,JSS,JSS2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,671,0,24,27,18,27.9583,24.8519,37.2778
2019/2020,Male,all,Public,JSS,JSS2,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,487,0,20,20,14,24.35,24.35,34.7857
2019/2020,Male,all,Public,JSS,JSS2,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,502,0,20,21,14,25.1,23.9048,35.8571
2019/2020,Male,all,Public,JSS,JSS2,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,428,0,16,19,13,26.75,22.5263,32.9231
2019/2020,Male,all,Public,JSS,JSS2,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,889,0,32,35,23,27.7812,25.4,38.6522
2019/2020,Male,all,Public,JSS,JSS2,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,518,0,20,21,14,25.9,24.6667,37.0
2019/2020,Male,all,Public,JSS,JSS2,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,715,0,28,29,19,25.5357,24.6552,37.6316
2019/2020,Male,all,Public,JSS,JSS2,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,516,0,20,20,14,25.8,25.8,36.8571
2019/2020,Male,all,Public,JSS,JSS2,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,717,0,24,29,19,29.875,24.7241,37.7368
2019/2020,Male,all,Public,JSS,JSS2,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,436,0,16,18,12,27.25,24.2222,36.3333
2019/2020,Male,all,Public,JSS,JSS2,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,534,0,20,21,14,26.7,25.4286,38.1429
2019/2020,Male,all,Public,JSS,JSS2,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,647,0,28,26,17,23.1071,24.8846,38.0588
2019/2020,Male,all,Public,JSS,JSS2,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,673,0,28,26,18,24.0357,25.8846,37.3889
2019/2020,Male,all,Public,JSS,JSS2,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,381,0,16,16,12,23.8125,23.8125,31.75
2019/2020,Male,all,Public,JSS,JSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,495,0,24,20,14,20.625,24.75,35.3571
2019/2020,Male,all,Public,JSS,JSS3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,534,0,24,21,14,22.25,25.4286,38.1429
2019/2020,Male,all,Public,JSS,JSS3,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,387,0,16,16,12,24.1875,24.1875,32.25
2019/2020,Male,all,Public,JSS,JSS3,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,401,0,20,17,12,20.05,23.5882,33.4167
2019/2020,Male,all,Public,JSS,JSS3,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,342,0,16,15,11,21.375,22.8,31.0909
2019/2020,Male,all,Public,JSS,JSS3,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,709,0,36,27,18,19.6944,26.2593,39.3889
2019/2020,Male,all,Public,JSS,JSS3,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,412,0,20,17,12,20.6,24.2353,34.3333
2019/2020,Male,all,Public,JSS,JSS3,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,569,0,28,23,15,20.3214,24.7391,37.9333
2019/2020,Male,all,Public,JSS,JSS3,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,411,0,16,17,12,25.6875,24.1765,34.25
2019/2020,Male,all,Public,JSS,JSS3,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,573,0,28,23,15,20.4643,24.913,38.2
2019/2020,Male,all,Public,JSS,JSS3,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,348,0,16,15,11,21.75,23.2,31.6364
2019/2020,Male,all,Public,JSS,JSS3,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,426,0,20,18,12,21.3,23.6667,35.5
2019/2020,Male,all,Public,JSS,JSS3,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,514,0,24,21,14,21.4167,24.4762,36.7143
2019/2020,Male,all,Public,JSS,JSS3,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,536,0,24,21,14,22.3333,25.5238,38.2857
2019/2020,Male,all,Public,JSS,JSS3,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,305,0,16,13,9,19.0625,23.4615,33.8889
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2738,0,44,115,73,62.2273,23.8087,37.5068
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2855,0,44,118,75,64.8864,24.1949,38.0667
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1972,0,32,84,55,61.625,23.4762,35.8545
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,2100,0,36,89,58,58.3333,23.5955,36.2069
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1860,0,32,76,49,58.125,24.4737,37.9592
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,3897,0,60,163,104,64.95,23.908,37.4712
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,2350,0,40,103,66,58.75,22.8155,35.6061
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,3236,0,52,134,85,62.2308,24.1493,38.0706
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,2150,0,36,93,60,59.7222,23.1183,35.8333
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,2664,0,44,116,74,60.5455,22.9655,36.0
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,1914,0,32,80,52,59.8125,23.925,36.8077
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,2401,0,44,105,67,54.5682,22.8667,35.8358
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,2479,0,44,110,70,56.3409,22.5364,35.4143
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,3065,0,48,122,78,63.8542,25.123,39.2949
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1465,0,24,66,43,61.0417,22.197,34.0698
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2430,0,48,102,66,50.625,23.8235,36.8182
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2537,0,48,106,67,52.8542,23.934,37.8657
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1751,0,32,76,49,54.7188,23.0395,35.7347
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1865,0,36,79,51,51.8056,23.6076,36.5686
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1653,0,32,68,45,51.6562,24.3088,36.7333
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,3461,0,60,146,94,57.6833,23.7055,36.8191
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,2087,0,40,91,60,52.175,22.9341,34.7833
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,2876,0,52,120,77,55.3077,23.9667,37.3506
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,1910,0,36,83,54,53.0556,23.012,35.3704
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,2367,0,48,102,66,49.3125,23.2059,35.8636
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,1700,0,32,72,48,53.125,23.6111,35.4167
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,2131,0,40,92,60,53.275,23.163,35.5167
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,2199,0,48,96,62,45.8125,22.9062,35.4677
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,2723,0,48,109,69,56.7292,24.9817,39.4638
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 2,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1302,0,24,58,38,54.25,22.4483,34.2632
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2186,0,48,91,59,45.5417,24.022,37.0508
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2280,0,48,94,61,47.5,24.2553,37.377
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1575,0,36,68,45,43.75,23.1618,35.0
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1677,0,36,71,47,46.5833,23.6197,35.6809
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1487,0,28,61,40,53.1071,24.377,37.175
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,3113,0,60,131,84,51.8833,23.7634,37.0595
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,1876,0,40,82,53,46.9,22.878,35.3962
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,2586,0,56,107,69,46.1786,24.1682,37.4783
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,1717,0,40,74,49,42.925,23.2027,35.0408
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,2127,0,44,93,60,48.3409,22.871,35.45
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,1528,0,32,64,42,47.75,23.875,36.381
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,1915,0,44,82,53,43.5227,23.3537,36.1321
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,1980,0,40,86,56,49.5,23.0233,35.3571
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,2448,0,44,99,63,55.6364,24.7273,38.8571
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 3,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1172,0,24,53,34,48.8333,22.1132,34.4706
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1997,0,44,83,54,45.3864,24.0602,36.9815
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2084,0,48,86,56,43.4167,24.2326,37.2143
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1439,0,36,62,41,39.9722,23.2097,35.0976
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1533,0,36,65,43,42.5833,23.5846,35.6512
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1357,0,32,56,37,42.4062,24.2321,36.6757
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,2843,0,72,120,76,39.4861,23.6917,37.4079
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,1714,0,40,75,49,42.85,22.8533,34.9796
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,2362,0,56,97,63,42.1786,24.3505,37.4921
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,1570,0,40,68,45,39.25,23.0882,34.8889
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,1943,0,44,85,56,44.1591,22.8588,34.6964
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,1397,0,32,59,39,43.6562,23.678,35.8205
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,1751,0,44,76,49,39.7955,23.0395,35.7347
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,1809,0,44,79,52,41.1136,22.8987,34.7885
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,2238,0,48,89,57,46.625,25.1461,39.2632
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 4,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1070,0,28,49,32,38.2143,21.8367,33.4375
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1870,0,44,78,50,42.5,23.9744,37.4
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1951,0,44,80,52,44.3409,24.3875,37.5192
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1347,0,32,58,38,42.0938,23.2241,35.4474
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1435,0,36,61,40,39.8611,23.5246,35.875
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1271,0,32,53,35,39.7188,23.9811,36.3143
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,2662,0,68,113,72,39.1471,23.5575,36.9722
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,1605,0,40,71,46,40.125,22.6056,34.8913
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,2213,0,56,91,59,39.5179,24.3187,37.5085
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,1469,0,40,64,42,36.725,22.9531,34.9762
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,1821,0,48,79,52,37.9375,23.0506,35.0192
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,1307,0,32,56,36,40.8438,23.3393,36.3056
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,1638,0,40,70,46,40.95,23.4,35.6087
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,1693,0,40,74,49,42.325,22.8784,34.551
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,2095,0,52,84,55,40.2885,24.9405,38.0909
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 5,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1003,0,28,45,30,35.8214,22.2889,33.4333
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1690,0,48,70,46,35.2083,24.1429,36.7391
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1763,0,48,73,48,36.7292,24.1507,36.7292
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1219,0,32,53,35,38.0938,23.0,34.8286
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1296,0,36,55,36,36.0,23.5636,36.0
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1149,0,32,47,31,35.9062,24.4468,37.0645
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,2408,0,68,102,66,35.4118,23.6078,36.4848
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,1452,0,44,64,42,33.0,22.6875,34.5714
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,2000,0,52,82,53,38.4615,24.3902,37.7358
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,1328,0,36,58,38,36.8889,22.8966,34.9474
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,1646,0,44,72,47,37.4091,22.8611,35.0213
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,1182,0,32,50,32,36.9375,23.64,36.9375
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,1481,0,40,64,42,37.025,23.1406,35.2619
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,1530,0,44,67,44,34.7727,22.8358,34.7727
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,1894,0,48,75,49,39.4583,25.2533,38.6531
2019/2020,Male,all,Public,Pre-Primary/Primary,Primary 6,,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,906,0,28,41,28,32.3571,22.0976,32.3571
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,550,1,20,23,15,27.5,23.913,36.6667
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,438,1,16,18,12,27.375,24.3333,36.5
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,415,1,16,17,12,25.9375,24.4118,34.5833
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,438,1,16,18,12,27.375,24.3333,36.5
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,392,1,16,17,12,24.5,23.0588,32.6667
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,747,1,28,30,20,26.6786,24.9,37.35
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,439,1,16,18,12,27.4375,24.3889,36.5833
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,535,1,20,21,14,26.75,25.4762,38.2143
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,468,1,16,19,13,29.25,24.6316,36.0
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,505,1,16,21,14,31.5625,24.0476,36.0714
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,352,1,12,16,12,29.3333,22.0,29.3333
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,438,1,16,19,13,27.375,23.0526,33.6923
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,541,1,20,23,15,27.05,23.5217,36.0667
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,554,1,20,23,15,27.7,24.087,36.9333
2019/2020,Male,all,Public,SSS,SSS1,SSS1,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,309,1,12,14,10,25.75,22.0714,30.9
2019/2020,Male,all,Public,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,445,1,20,18,12,22.25,24.7222,37.0833
2019/2020,Male,all,Public,SSS,SSS2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,354,1,16,15,11,22.125,23.6,32.1818
