session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2019/2020,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha North,Inland Town I,"Unity College, Onitsha North",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,8,1,8.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,8,1,8.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,13,1,13.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,8,1,8.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,13,1,13.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,13,1,13.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Comprehensive High School, Bridge Head I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head I,"Government Secondary School, Bridge Head I",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Disabled,Public,Adult & Non-Formal Education,,,Unqualified,47,2,23.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,39,2,19.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,39,2,19.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Female,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Community Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,8,1,8.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,13,1,13.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,13,1,13.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,24,1,24.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Disabled,Private,Adult & Non-Formal Education,,,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Comprehensive High School, Bridge Head II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,8,1,8.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,24,1,24.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,24,1,24.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,39,2,19.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,24,1,24.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,24,1,24.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head II,"Government Secondary School, Bridge Head II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,39,2,19.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,39,2,19.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,24,1,24.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Community Secondary School, Bridge Head III",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Male,Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Female,Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,24,1,24.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Male,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,25,1,25.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Female,Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,16.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Comprehensive High School, Bridge Head III",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,13,1,13.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,39,2,19.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,39,2,19.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,23,1,23.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,38,1,38.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,1,31.0
2019/2020,South East,Anambra,Onitsha South,Bridge Head III,"Unity College, Onitsha South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,51,2,25.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,49,2,24.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,64,2,32.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,33,1,33.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,2,25.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,33,1,33.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,2,25.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,1,33.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,1,33.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,51,2,25.5
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,16,1,16.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,13,1,13.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,13,1,13.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,16.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,13,1,13.0
2019/2020,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,8,1,8.0
