school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
bauchi-bauchi-galambi-gwaskwaram-alkauthar-science-school,Alkauthar Science School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-alphabetic-school-of-phonics,Alphabetic School Of Phonics,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-army-children-school-ii,Army Children School Ii,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-bahad-international-academy,Bahad International Academy,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-basi-primary-school,Basi Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-bishi-primary-school,Bishi Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-bright-child-secondary-school,Bright Child  Secondary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-cambridge-international-nursery-and-primary-school,Cambridge International Nursery And Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-climax-international-academy,Climax International Academy,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-darul-quran-wa-tathiz-academy,Darul Quran Wa Tathiz Academy,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-dokan-lugge-primary-school,Dokan Lugge Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-dr-sulaiman-adamu-memorial-college,Dr Sulaiman Adamu Memorial College,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-durum-primary-school,Durum Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-excellence-royal-nursery-and-primary-academy,Excellence Royal Nursery And Primary Academy,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-future-generation-nursery-and-primary-school,Future Generation Nursery And Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-gonli-primary-school,Gonli Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-government-day-junior-secondary-school-bakari-dukku,Government Day Junior Secondary School Bakari Dukku,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-government-junior-secondary-lushi,Government Junior Secondary Lushi,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-government-junior-secondary-school-fadamar-madda,Government Junior Secondary School Fadamar Madda,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-government-junior-secondary-school-gwaskwaram,Government Junior Secondary School Gwaskwaram,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-government-junior-secondary-school-kirbangabut,Government Junior Secondary School Kirbangabut,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-government-junior-secondary-school-sabon-kaura,Government Junior Secondary School Sabon Kaura,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-government-junior-secondary-unguwar-borno,Government Junior Secondary Unguwar Borno,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-galambi-gwaskwaram-guru-primary-school,Guru Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-gwarbili-primary-school,Gwarbili Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-iqara-science-academy-bakari-dukku-street,Iqara Science Academy Bakari Dukku Street,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-jescent-international-secondary-school,Jescent International Secondary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Secondary
bauchi-bauchi-galambi-gwaskwaram-kadage-primary-school,Kadage Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-kimni-primary-school,Kimni Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-kuhu-malmo-primary-school,Kuhu-Malmo Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-lafiyari-primary-nursery-school,Lafiyari Primary Nursery School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-light-of-guidance-nursery-and-primary-schools,Light Of Guidance Nursery And Primary Schools,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-mangas-primary-school,Mangas Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-marwaje-nomadic-primary-school,Marwaje Nomadic Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-minal-learning-foundation,Minal Learning Foundation,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-naowa-nursery-and-primary-school,Naowa Nursery And Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-rariya-primary-school,Rariya Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-royal-kinds-school-bauchi,Royal Kinds School Bauchi,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-runde-bin-primary-school,Runde Bin Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-sabon-garin-hanyan-ningi-primary-school,Sabon Garin Hanyan Ningi Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-sahaba-islamic-orientation-academy,Sahaba Islamic Orientation Academy,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-sardauna-academy-bauchi,"Sardauna Academy, Bauchi",bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-sunshine-international-school,Sunshine International School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-galambi-gwaskwaram-tilawa-schools,Tilawa Schools,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-unguwar-kanawa-primary-school,Unguwar Kanawa Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-wuro-jamel-nodamic-primary-school,Wuro Jamel Nodamic Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-galambi-gwaskwaram-yolan-bayara-primary-school,Yolan Bayara Primary School,bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-al-haq-private-school-kandahar,Al Haq Private School Kandahar,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-al-imamu-shafi-i-intil-academy-bauchi,Al Imamu Shafi I Intil Academy Bauchi,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-alfurqan-international-secondary-school,Alfurqan International Secondary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Secondary
bauchi-bauchi-dan-iya-hardo-alhidaya-prograssive-school,Alhidaya Prograssive School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-badakoshin-zungur-primary-school,Badakoshin Zungur Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-bahad-international-academy,Bahad International Academy,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-barnawa-nomadic-primary-school,Barnawa Nomadic Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-birnin-ganye-primary-school,Birnin Ganye Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-burum-primary-school,Burum Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-darul-hadith-international-college,Darul Hadith International College,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Secondary
bauchi-bauchi-dan-iya-hardo-darussalam-nursery-primary-and-secondary-school,"Darussalam Nursery, Primary And Secondary School",bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Secondary
bauchi-bauchi-dan-iya-hardo-diamond-ray-model-school-bauchi,"Diamond Ray  Model School, Bauchi",bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-dungel-primary-school,Dungel Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-easy-science-academy,Easy Science Academy,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-fariah-foudation-school,Fariah Foudation School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-ge0-gold-favourite-international-academy,Ge0 Gold Favourite International Academy,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-gidirgi-primary-school,Gidirgi Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-gjss-jahun-one,Gjss Jahun One,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-golden-pen-resource-academy,Golden Pen Resource Academy,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-government-junior-secondary-gudun-sayawa,Government Junior Secondary Gudun Sayawa,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dan-iya-hardo-government-junior-secondary-school-buzaye,Government Junior Secondary School Buzaye,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dan-iya-hardo-government-junior-secondary-school-ibrahim-bako,Government Junior Secondary School Ibrahim Bako,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dan-iya-hardo-government-junior-secondary-school-mararaban-liman-katagum,Government Junior Secondary School Mararaban Liman Katagum,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dan-iya-hardo-government-junior-secondary-school-yola-doka,Government Junior Secondary School Yola Doka,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dan-iya-hardo-gwambe-primary-school,Gwambe Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-ibrahim-brilliant-international-school,Ibrahim Brilliant International School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-inkil-standard-secondary-school,Inkil Standard Secondary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dan-iya-hardo-jir-primary-school,Jir Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-katsallen-guru-primary-school,Katsallen Guru Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-kofar-nasarawa-primary-school,Kofar Nasarawa Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-kwanan-dutse-dindima-primary-school,Kwanan Dutse Dindima Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-makama-nursery-and-primary-school,Makama Nursery And Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-mun-juwara-primary-school,Mun-Juwara Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-nuruddeen-nursery-and-primary-school-hammadada,Nuruddeen Nursery And Primary School Hammadada,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-rafin-makaranta-primary-school,Rafin Makaranta Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-redeemed-peoples-academy,Redeemed Peoples Academy,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-royal-kids-nursery-and-primary-school-bauchi,"Royal Kids Nursery And Primary School, Bauchi",bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-rugan-kela-primary-school,Rugan Kela Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-sabon-layi-primary-school,Sabon Layi Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-shafama-academy,Shafama Academy,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-shirgiya-nomadic-primary-school,Shirgiya Nomadic Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-spotlight-international-secondary-school,Spotlight International Secondary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Secondary
bauchi-bauchi-dan-iya-hardo-sunnah-sak-science-academy,Sunnah Sak Science Academy,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-surise-academy-nursery-and-primary-school,Surise Academy Nursery And Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-taliyona-primary-school,Taliyona Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-tsangaya-model-boarding-primary-school,Tsangaya Model Boarding Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dan-iya-hardo-unguwar-datti-primary-school,Unguwar Datti Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-unguwar-hardo-nomadic-primary-school,Unguwar Hardo Nomadic Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dan-iya-hardo-wuro-haruna-nomadic-primary-school,Wuro Haruna Nomadic Primary School,bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-e-amp-y-brillant-gem-academy,E&Amp;Y Brillant Gem Academy,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-a-u-misau-excellency-academy,A U Misau Excellency Academy,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-abu-ubaida-jarah-nursery-and-primary-school,Abu Ubaida Jarah Nursery And Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-ahlul-lahi-primary,Ahlul Lahi Primary,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-al-iqrah-international-academy,Al Iqrah International Academy,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-al-hikma-international-academy,Al-Hikma International Academy,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-alhidaya-progressive-school-kandahar-bauchi,Alhidaya Progressive School Kandahar Bauchi,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-bagali-primary-school,Bagali Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-bashirgel-primary-school,Bashirgel Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-binta-excellent-academy,Binta Excellent Academy,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-birshin-fulani-nursery-and-primary-school,Birshin Fulani Nursery And Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-childrens-choice-academy-bauchi,Childrens Choice Academy Bauchi,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-dawaki-primary-school,Dawaki Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-dindima-primary-school,Dindima Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-dr-ibrahim-tahir-junior-secondary-school-bauchi,Dr Ibrahim Tahir Junior Secondary School Bauchi,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dawaki-dungulbi-unguwar-sarki-primary-school,Dungulbi Unguwar Sarki Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-felawa-nomadic-primary-school,Felawa Nomadic Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-genius-international-primary-academy-wuntin-dada,Genius International Primary Academy Wuntin Dada,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-gishibka-primary-school,Gishibka Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-government-comprehensive-day-secondary-school-bakari-dukku,Government Comprehensive Day Secondary School Bakari Dukku,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dawaki-government-junior-secondary-jahun-wayan-makafi,Government Junior Secondary Jahun Wayan Makafi,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dawaki-government-junior-secondary-school-dumi,Government Junior Secondary School Dumi,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dawaki-government-junior-secondary-school-kangere,Government Junior Secondary School Kangere,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dawaki-government-junior-secondary-school-saadu-zungur,Government Junior Secondary School Saadu Zungur,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dawaki-government-junior-secondary-school-zannuwa,Government Junior Secondary School Zannuwa,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Secondary
bauchi-bauchi-dawaki-gwaramba-primary-school,Gwaramba Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-inkil-primary-school,Inkil Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Public,Primary
bauchi-bauchi-dawaki-jarmawa-academy,Jarmawa Academy,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
bauchi-bauchi-dawaki-jarmawa-nursery-and-primary-school,Jarmawa Nursery And Primary School,bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East,Private,Primary
