session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,JSS,JSS2,0,0,0,0,72.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,JSS,JSS2,15,0,1,0,72.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,JSS,JSS2,1,0,0,0,72.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,JSS,JSS2,33,0,1,0,72.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,JSS,JSS3,0,0,0,0,72.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,JSS,JSS3,12,0,0,0,72.8,,0,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,JSS,JSS3,1,0,0,0,72.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,JSS,JSS3,26,0,1,0,72.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,SSS,SSS1,0,0,0,0,74.8,SSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,SSS,SSS1,11,0,0,0,74.8,SSS1,1,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,SSS,SSS1,1,0,0,0,74.8,SSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,SSS,SSS1,31,0,1,1,74.8,SSS1,1,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,SSS,SSS2,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,SSS,SSS2,9,0,0,0,74.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,SSS,SSS2,1,0,0,0,74.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,SSS,SSS2,25,0,1,0,74.8,,1,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,SSS,SSS3,0,0,0,0,74.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,SSS,SSS3,7,0,0,0,74.8,,1,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,SSS,SSS3,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,SSS,SSS3,19,0,1,0,74.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,SSS,SSS1,0,0,0,0,74.8,SSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,SSS,SSS1,11,0,0,0,74.8,SSS1,1,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,SSS,SSS1,1,0,0,0,74.8,SSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,SSS,SSS1,35,0,1,0,74.8,SSS1,1,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,SSS,SSS2,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,SSS,SSS2,9,0,0,0,74.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,SSS,SSS2,1,0,0,0,74.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,SSS,SSS2,28,0,1,0,74.8,,1,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,SSS,SSS3,0,0,0,0,74.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,SSS,SSS3,7,0,0,0,74.8,,1,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,SSS,SSS3,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,SSS,SSS3,22,0,1,0,74.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,Vocational,Vocational Year 1,1,0,0,0,71.8,,0,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,Vocational,Vocational Year 2,1,0,0,0,71.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,Vocational,Vocational Year 1,2,0,0,0,71.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,71.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,Vocational,Vocational Year 1,2,0,1,0,71.8,,0,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,Vocational,Vocational Year 2,1,0,0,0,71.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,71.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,Vocational,Vocational Year 2,2,0,0,0,71.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,Vocational,Vocational Year 3,1,0,0,0,71.8,,0,SACRED HEART COLLEGE UWANI
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,71.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2019/2020,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,Vocational,Vocational Year 3,1,0,0,0,71.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,JSS,JSS1,0,0,0,0,75.8,JSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,JSS,JSS1,18,0,1,0,75.8,JSS1,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,JSS,JSS1,1,0,0,0,75.8,JSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,JSS,JSS1,52,0,1,1,75.8,JSS1,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,JSS,JSS2,0,0,0,0,75.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,JSS,JSS2,15,0,0,0,75.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,JSS,JSS2,1,0,0,0,75.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,JSS,JSS2,43,0,1,0,75.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,JSS,JSS3,0,0,0,0,75.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,JSS,JSS3,12,0,0,0,75.8,,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,JSS,JSS3,1,0,0,0,75.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,JSS,JSS3,34,0,1,0,75.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,JSS,JSS1,0,0,0,0,75.8,JSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,JSS,JSS1,16,0,0,0,75.8,JSS1,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,JSS,JSS1,1,0,0,0,75.8,JSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,JSS,JSS1,51,0,1,1,75.8,JSS1,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,JSS,JSS2,0,0,0,0,75.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,JSS,JSS2,13,0,0,0,75.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,JSS,JSS2,1,0,0,0,75.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,JSS,JSS2,42,0,1,0,75.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,JSS,JSS3,0,0,0,0,75.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,JSS,JSS3,10,0,0,0,75.8,,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,JSS,JSS3,1,1,0,0,75.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,JSS,JSS3,33,1,1,0,75.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,SSS,SSS1,0,0,0,0,77.8,SSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,SSS,SSS1,15,0,0,0,77.8,SSS1,1,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,SSS,SSS1,1,0,0,0,77.8,SSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,SSS,SSS1,32,0,1,1,77.8,SSS1,1,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,SSS,SSS2,0,0,0,0,77.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,SSS,SSS2,12,0,0,0,77.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,SSS,SSS2,0,1,0,0,77.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,SSS,SSS2,26,0,1,0,77.8,,1,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,SSS,SSS3,0,0,0,0,77.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,SSS,SSS3,9,0,0,0,77.8,,1,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,SSS,SSS3,0,0,0,0,77.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,SSS,SSS3,20,0,1,0,77.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,SSS,SSS1,0,0,0,0,77.8,SSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,SSS,SSS1,15,0,0,0,77.8,SSS1,1,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,SSS,SSS1,1,0,0,0,77.8,SSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,SSS,SSS1,33,0,1,1,77.8,SSS1,1,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,SSS,SSS2,0,0,0,0,77.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,SSS,SSS2,12,0,0,0,77.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,SSS,SSS2,0,1,0,0,77.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,SSS,SSS2,26,1,1,0,77.8,,1,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,SSS,SSS3,0,0,0,0,77.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,SSS,SSS3,9,0,0,0,77.8,,1,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,SSS,SSS3,0,0,0,0,77.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,SSS,SSS3,21,0,1,0,77.8,,1,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,Vocational,Vocational Year 1,1,0,0,0,74.8,,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,Vocational,Vocational Year 2,1,0,0,0,74.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,Vocational,Vocational Year 1,2,0,0,0,74.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,Vocational,Vocational Year 1,0,0,0,0,74.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,Vocational,Vocational Year 1,2,0,1,0,74.8,,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,Vocational,Vocational Year 2,1,0,0,0,74.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,Vocational,Vocational Year 2,0,0,0,0,74.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,Vocational,Vocational Year 2,2,0,0,0,74.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,Vocational,Vocational Year 3,1,0,0,0,74.8,,0,SACRED HEART COLLEGE UWANI
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,Vocational,Vocational Year 3,0,0,0,0,74.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2020/2021,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,Vocational,Vocational Year 3,1,0,0,0,74.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,JSS,JSS1,0,0,0,0,78.8,JSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,JSS,JSS1,18,0,1,0,78.8,JSS1,0,"GIRLS  HIGH SCHOOL, UWANI"
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,JSS,JSS1,2,0,0,0,78.8,JSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,JSS,JSS1,60,0,1,1,78.8,JSS1,0,SACRED HEART COLLEGE UWANI
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,JSS,JSS2,0,0,0,0,78.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,JSS,JSS2,15,0,0,0,78.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,JSS,JSS2,1,0,0,0,78.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,JSS,JSS2,49,0,1,1,78.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Private,JSS,JSS3,0,0,0,0,78.8,,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Private,JSS,JSS3,12,0,0,0,78.8,,0,SACRED HEART COLLEGE UWANI
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Disabled,Public,JSS,JSS3,1,1,0,0,78.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2021/2022,South East,Enugu,Enugu South,Uwani East,Female,Non-Disabled,Public,JSS,JSS3,39,0,1,0,78.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,JSS,JSS1,0,0,0,0,78.8,JSS1,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,JSS,JSS1,16,0,0,0,78.8,JSS1,0,"GIRLS  HIGH SCHOOL, UWANI"
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,JSS,JSS1,1,0,0,0,78.8,JSS1,0,KONGEN DES FREDEN SECONDARY SCHOOL UWANI
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,JSS,JSS1,52,0,1,0,78.8,JSS1,0,SACRED HEART COLLEGE UWANI
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Private,JSS,JSS2,0,0,0,0,78.8,,0,ST JOSEPH COMPREHENSIVE SECONDARY SCHOOL UWANI ENUGU
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Private,JSS,JSS2,13,0,0,0,78.8,,0,"UWANI JUNIOR SECONDARY SCHOOL, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Disabled,Public,JSS,JSS2,1,0,0,0,78.8,,0,"BAPTIST HIGH SCHOOL UWANI, ENUGU"
2021/2022,South East,Enugu,Enugu South,Uwani East,Male,Non-Disabled,Public,JSS,JSS2,43,0,1,0,78.8,,0,"GIRLS  HIGH SCHOOL, UWANI"
