session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,ALL,WAEC,3-5-year,University,34,22,7,7,0,1.5
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,ALL,WAEC,5+-year,University,18,15,4,4,0,1.5
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NABTEB,1-year,University,5,3,5,5,0,1.0
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NECO,1-year,University,5,3,4,5,0,1.0
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,WAEC,1-year,University,8,5,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,WAEC,2-year,University,5,5,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,WAEC,3-5-year,University,3,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,WAEC,5+-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NABTEB,1-year,University,42,26,9,10,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NABTEB,2-year,University,25,18,5,5,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NABTEB,3-5-year,University,15,12,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NABTEB,5+-year,University,10,6,5,0,5,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NECO,1-year,University,72,50,21,18,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NECO,2-year,University,48,34,17,14,3,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NECO,3-5-year,University,29,21,8,9,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NECO,5+-year,University,19,13,4,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,WAEC,1-year,University,98,67,21,18,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,WAEC,2-year,University,54,39,14,11,3,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,WAEC,3-5-year,University,36,27,7,7,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,WAEC,5+-year,University,23,17,7,4,3,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NABTEB,1-year,University,5,3,5,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NECO,1-year,University,8,5,4,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NECO,2-year,University,5,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,WAEC,1-year,University,10,7,3,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,WAEC,2-year,University,5,5,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,WAEC,3-5-year,University,3,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,WAEC,5+-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NABTEB,1-year,University,45,32,14,10,4,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NABTEB,2-year,University,27,18,5,5,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NABTEB,3-5-year,University,20,15,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NABTEB,5+-year,University,10,6,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NECO,1-year,University,93,69,25,23,2,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NECO,2-year,University,53,40,13,14,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NECO,3-5-year,University,43,32,13,9,4,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NECO,5+-year,University,19,13,4,4,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,WAEC,1-year,University,119,82,28,26,2,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,WAEC,2-year,University,78,53,21,15,6,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,WAEC,3-5-year,University,47,31,11,11,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,WAEC,5+-year,University,28,19,7,7,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NABTEB,1-year,University,5,3,5,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NECO,1-year,University,8,5,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NECO,2-year,University,5,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NECO,5+-year,University,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,WAEC,1-year,University,13,10,3,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,WAEC,2-year,University,8,5,3,4,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,WAEC,3-5-year,University,5,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NABTEB,1-year,Polytechnic,42,29,9,10,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NABTEB,2-year,Polytechnic,27,21,9,5,4,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NABTEB,3-5-year,Polytechnic,17,12,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NABTEB,5+-year,Polytechnic,10,6,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NECO,1-year,Polytechnic,85,56,17,18,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NECO,2-year,Polytechnic,51,32,13,9,4,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NECO,3-5-year,Polytechnic,40,26,9,9,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NECO,5+-year,Polytechnic,24,16,4,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,WAEC,1-year,Polytechnic,96,60,18,15,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,WAEC,2-year,Polytechnic,62,41,14,11,3,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,WAEC,3-5-year,Polytechnic,36,24,7,7,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,WAEC,5+-year,Polytechnic,23,15,3,4,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NABTEB,1-year,Polytechnic,5,3,5,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NECO,1-year,Polytechnic,11,5,4,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NECO,2-year,Polytechnic,8,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,WAEC,1-year,Polytechnic,10,7,3,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,WAEC,2-year,Polytechnic,8,5,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,WAEC,3-5-year,Polytechnic,5,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,WAEC,5+-year,Polytechnic,3,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NABTEB,1-year,Polytechnic,45,29,9,5,4,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NABTEB,2-year,Polytechnic,30,21,5,5,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NABTEB,3-5-year,Polytechnic,17,12,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NABTEB,5+-year,Polytechnic,7,6,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NECO,1-year,Polytechnic,88,55,17,14,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NECO,2-year,Polytechnic,53,34,8,9,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NECO,3-5-year,Polytechnic,40,24,9,5,4,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NECO,5+-year,Polytechnic,21,13,4,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,WAEC,1-year,Polytechnic,98,65,18,15,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,WAEC,2-year,Polytechnic,60,41,11,11,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,WAEC,3-5-year,Polytechnic,41,27,7,7,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,WAEC,5+-year,Polytechnic,26,17,7,4,3,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NABTEB,1-year,Polytechnic,5,3,0,0,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NABTEB,2-year,Polytechnic,5,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NECO,1-year,Polytechnic,11,5,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NECO,2-year,Polytechnic,5,5,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NECO,3-5-year,Polytechnic,5,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,WAEC,1-year,Polytechnic,13,7,3,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,WAEC,2-year,Polytechnic,8,5,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,WAEC,3-5-year,Polytechnic,5,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,WAEC,5+-year,Polytechnic,3,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NABTEB,1-year,Polytechnic,60,38,14,14,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NABTEB,2-year,Polytechnic,37,24,9,10,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NABTEB,3-5-year,Polytechnic,27,18,4,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NABTEB,5+-year,Polytechnic,12,9,5,0,5,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NECO,1-year,Polytechnic,117,77,25,27,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NECO,2-year,Polytechnic,83,53,21,18,3,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NECO,3-5-year,Polytechnic,51,34,13,9,4,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NECO,5+-year,Polytechnic,24,16,4,4,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,WAEC,1-year,Polytechnic,137,96,35,29,6,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,WAEC,2-year,Polytechnic,88,63,21,18,3,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,WAEC,3-5-year,Polytechnic,60,41,14,15,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,WAEC,5+-year,Polytechnic,26,19,7,7,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NABTEB,1-year,Polytechnic,7,3,5,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NECO,1-year,Polytechnic,13,8,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NECO,2-year,Polytechnic,11,8,4,4,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NECO,3-5-year,Polytechnic,5,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,WAEC,1-year,Polytechnic,15,10,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,WAEC,2-year,Polytechnic,8,5,4,4,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,WAEC,3-5-year,Polytechnic,5,5,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,WAEC,5+-year,Polytechnic,5,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NABTEB,1-year,Polytechnic,57,38,14,10,4,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NABTEB,2-year,Polytechnic,37,23,9,5,4,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NABTEB,3-5-year,Polytechnic,22,15,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NABTEB,5+-year,Polytechnic,15,9,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NECO,1-year,Polytechnic,112,74,25,23,2,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NECO,2-year,Polytechnic,61,42,13,14,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NECO,3-5-year,Polytechnic,45,32,13,9,4,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NECO,5+-year,Polytechnic,24,16,4,4,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,WAEC,1-year,Polytechnic,122,84,25,22,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,WAEC,2-year,Polytechnic,78,55,18,15,3,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,WAEC,3-5-year,Polytechnic,49,34,11,11,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,WAEC,5+-year,Polytechnic,26,17,7,4,3,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NABTEB,1-year,Polytechnic,5,3,5,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NABTEB,2-year,Polytechnic,5,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NECO,1-year,Polytechnic,13,8,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NECO,2-year,Polytechnic,8,5,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NECO,3-5-year,Polytechnic,5,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,WAEC,1-year,Polytechnic,15,10,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,WAEC,2-year,Polytechnic,10,7,4,4,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,WAEC,3-5-year,Polytechnic,5,5,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,WAEC,5+-year,Polytechnic,5,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NABTEB,1-year,University,30,24,9,10,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NABTEB,2-year,University,20,15,5,5,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NABTEB,3-5-year,University,12,9,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NABTEB,5+-year,University,10,6,5,0,5,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NECO,1-year,University,64,45,17,14,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NECO,2-year,University,43,29,9,9,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NECO,3-5-year,University,29,18,9,9,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NECO,5+-year,University,13,8,4,4,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,WAEC,1-year,University,88,60,21,18,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,WAEC,2-year,University,60,41,14,15,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,WAEC,3-5-year,University,31,22,7,7,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,WAEC,5+-year,University,21,15,7,4,3,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NABTEB,1-year,University,5,3,5,5,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NECO,1-year,University,8,5,4,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,WAEC,1-year,University,10,7,3,4,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,WAEC,2-year,University,8,5,3,4,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,WAEC,3-5-year,University,5,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NABTEB,1-year,University,32,24,9,10,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NABTEB,2-year,University,22,15,5,5,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NABTEB,3-5-year,University,12,9,5,5,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NABTEB,5+-year,University,10,6,0,0,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NECO,1-year,University,59,42,17,18,0,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NECO,2-year,University,35,24,9,9,0,2.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NECO,3-5-year,University,24,16,9,4,5,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NECO,5+-year,University,13,10,4,4,0,1.5
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,WAEC,1-year,University,83,53,18,15,3,1.0
2020/2021,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,WAEC,2-year,University,52,34,11,7,4,2.0
