session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2019/2020,North West,Kano,Kano Municipal,Gandun Albasa,Female,Non-Disabled,Private,Vocational,Vocational Year 3,8,2,1,1,59.9,,0,"Government Secondary School, Gandun Albasa | Community Secondary School, Gandun Albasa | Unity College, Kano Municipal | Comprehensive High School, Gandun Albasa"
2019/2020,North West,Kano,Kano Municipal,Gandun Albasa,Male,Disabled,Private,Vocational,Vocational Year 3,0,2,1,1,59.9,,0,"Government Secondary School, Gandun Albasa | Community Secondary School, Gandun Albasa | Unity College, Kano Municipal | Comprehensive High School, Gandun Albasa"
2019/2020,North West,Kano,Kano Municipal,Gandun Albasa,Male,Non-Disabled,Private,Vocational,Vocational Year 3,22,2,1,1,59.9,,0,"Government Secondary School, Gandun Albasa | Community Secondary School, Gandun Albasa | Unity College, Kano Municipal | Comprehensive High School, Gandun Albasa"
2019/2020,North West,Kano,Kano Municipal,Gandun Albasa,Female,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,59.9,,0,"Government Secondary School, Gandun Albasa | Community Secondary School, Gandun Albasa | Unity College, Kano Municipal | Comprehensive High School, Gandun Albasa"
2019/2020,North West,Kano,Kano Municipal,Gandun Albasa,Female,Non-Disabled,Public,Vocational,Vocational Year 3,10,2,1,1,59.9,,0,"Government Secondary School, Gandun Albasa | Community Secondary School, Gandun Albasa | Unity College, Kano Municipal | Comprehensive High School, Gandun Albasa"
2019/2020,North West,Kano,Kano Municipal,Gandun Albasa,Male,Disabled,Public,Vocational,Vocational Year 3,1,2,1,1,59.9,,0,"Government Secondary School, Gandun Albasa | Community Secondary School, Gandun Albasa | Unity College, Kano Municipal | Comprehensive High School, Gandun Albasa"
2019/2020,North West,Kano,Kano Municipal,Gandun Albasa,Male,Non-Disabled,Public,Vocational,Vocational Year 3,29,2,1,1,59.9,,0,"Government Secondary School, Gandun Albasa | Community Secondary School, Gandun Albasa | Unity College, Kano Municipal | Comprehensive High School, Gandun Albasa"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,2,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,165,2,6,4,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,244,2,9,7,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,5,3,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,264,3,9,7,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,7,3,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,335,3,12,9,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,2,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,128,2,5,4,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,4,2,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,190,2,7,5,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,5,3,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,205,3,7,5,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,5,3,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,260,3,9,7,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,70,2,2,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,104,2,4,3,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,3,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,113,3,4,3,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,3,1,1,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,143,3,5,4,54.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,JSS,JSS1,11,4,1,1,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,JSS,JSS1,464,4,9,7,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,JSS,JSS1,10,4,1,1,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,JSS,JSS1,406,4,7,5,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,JSS,JSS1,48,14,1,1,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,JSS,JSS1,1688,14,31,22,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,JSS,JSS1,43,14,1,1,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,JSS,JSS1,1569,14,29,21,60.9,JSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,JSS,JSS2,9,3,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,JSS,JSS2,381,3,7,5,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,JSS,JSS2,8,3,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,JSS,JSS2,334,3,6,4,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,JSS,JSS2,37,12,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,JSS,JSS2,1387,12,26,19,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,JSS,JSS2,35,12,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,JSS,JSS2,1290,12,24,17,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,JSS,JSS3,9,3,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,JSS,JSS3,303,3,6,4,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,JSS,JSS3,6,3,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,JSS,JSS3,266,3,5,4,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,JSS,JSS3,30,12,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,JSS,JSS3,1105,12,20,14,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,JSS,JSS3,27,12,1,1,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,JSS,JSS3,1028,12,19,14,60.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,51,8,1,1,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,1929,8,41,30,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,47,8,1,1,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,1775,8,38,27,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,178,22,4,3,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,5315,22,113,82,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,168,22,4,3,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,5050,22,108,78,58.9,Primary 1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,44,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,1714,8,36,26,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,42,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,1577,8,34,25,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,157,24,3,2,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,4720,24,100,72,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,150,24,3,2,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,4484,24,95,69,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,41,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,1541,8,33,24,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,37,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,1418,8,30,22,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,142,22,3,2,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,4244,22,90,65,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,134,22,3,2,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,4032,22,86,62,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,37,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,1408,8,30,22,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,34,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,1296,8,28,20,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,130,24,3,2,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,3877,24,83,60,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,122,24,3,2,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,3684,24,78,56,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,35,7,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,1319,7,28,20,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,32,7,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,1214,7,26,19,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,121,24,3,2,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,3631,24,77,56,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,114,24,2,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,3450,24,73,53,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,32,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,1192,8,25,18,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,28,8,1,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,1096,8,23,17,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,109,22,2,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,3283,22,70,51,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,104,22,2,1,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,3119,22,66,48,58.9,,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Private,SSS,SSS1,11,6,1,1,62.9,SSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Private,SSS,SSS1,591,6,12,9,62.9,SSS1,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Private,SSS,SSS1,13,6,1,1,62.9,SSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Non-Disabled,Private,SSS,SSS1,646,6,13,9,62.9,SSS1,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Disabled,Public,SSS,SSS1,17,10,1,1,62.9,SSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Female,Non-Disabled,Public,SSS,SSS1,957,10,19,14,62.9,SSS1,1,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
2019/2020,North West,Kano,Nasarawa,Dakata,Male,Disabled,Public,SSS,SSS1,18,10,1,1,62.9,SSS1,0,"Government Secondary School, Dakata | Community Secondary School, Dakata | Unity College, Nasarawa | Comprehensive High School, Dakata"
