session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Non-Disabled,Public,Vocational,Vocational Year 1,38,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Disabled,Private,Vocational,Vocational Year 2,0,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Non-Disabled,Private,Vocational,Vocational Year 2,8,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Disabled,Private,Vocational,Vocational Year 2,0,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Non-Disabled,Private,Vocational,Vocational Year 2,24,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Disabled,Public,Vocational,Vocational Year 2,0,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Non-Disabled,Public,Vocational,Vocational Year 2,13,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Disabled,Public,Vocational,Vocational Year 2,1,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Non-Disabled,Public,Vocational,Vocational Year 2,33,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Disabled,Private,Vocational,Vocational Year 3,0,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Non-Disabled,Private,Vocational,Vocational Year 3,6,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Disabled,Private,Vocational,Vocational Year 3,0,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Non-Disabled,Private,Vocational,Vocational Year 3,17,1,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Disabled,Public,Vocational,Vocational Year 3,0,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Female,Non-Disabled,Public,Vocational,Vocational Year 3,9,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Disabled,Public,Vocational,Vocational Year 3,0,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Ondo,Odigbo,Ajue,Male,Non-Disabled,Public,Vocational,Vocational Year 3,24,2,1,0,78.2,,0,"Government Secondary School, Ajue | Community Secondary School, Ajue | Unity College, Ore | Comprehensive High School, Ajue"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,99,1,6,4,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,137,1,8,6,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,4,2,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,165,2,9,6,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,215,2,12,8,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,1,1,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,76,1,4,3,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,2,1,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,106,1,6,4,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,3,2,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,128,2,7,5,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,4,2,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,167,2,10,7,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,42,1,2,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,58,1,3,2,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,70,2,4,3,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,92,2,5,3,62.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,JSS,JSS1,11,3,1,1,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,JSS,JSS1,427,3,13,9,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,JSS,JSS1,12,3,1,1,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,JSS,JSS1,421,3,13,9,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,JSS,JSS1,19,5,1,1,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,JSS,JSS1,862,5,26,18,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,JSS,JSS1,16,5,1,1,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,JSS,JSS1,746,5,22,15,68.0,JSS1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,JSS,JSS2,10,3,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,JSS,JSS2,350,3,10,7,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,JSS,JSS2,9,3,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,JSS,JSS2,347,3,10,7,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,JSS,JSS2,13,5,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,JSS,JSS2,708,5,21,15,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,JSS,JSS2,12,5,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,JSS,JSS2,611,5,18,13,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,JSS,JSS3,8,3,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,JSS,JSS3,280,3,8,6,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,JSS,JSS3,7,3,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,JSS,JSS3,276,3,8,6,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,JSS,JSS3,11,6,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,JSS,JSS3,565,6,17,12,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,JSS,JSS3,10,6,1,1,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,JSS,JSS3,487,6,15,10,68.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,22,3,1,1,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,654,3,23,16,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,24,3,1,1,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,695,3,24,17,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,94,14,3,2,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,3329,14,115,80,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,95,14,3,2,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,3409,14,118,82,66.0,Primary 1,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,20,3,1,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,581,3,20,14,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,21,3,1,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,618,3,21,15,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,83,14,3,2,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,2957,14,102,71,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,84,14,3,2,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,3027,14,105,73,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,18,3,1,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,524,3,18,13,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,20,3,1,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,555,3,19,13,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,74,14,3,2,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,2658,14,92,64,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,76,14,3,2,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,2722,14,94,66,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,16,3,1,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,478,3,17,12,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,18,3,1,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,507,3,18,13,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,67,15,2,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,2429,15,84,59,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,70,15,2,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,2487,15,86,60,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,15,3,1,1,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
2020/2021,South West,Osun,Ede North,Abogunde/Sagba,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,447,3,15,10,66.0,,0,"Government Secondary School, Abogunde/Sagba | Community Secondary School, Abogunde/Sagba | Unity College, Ede North | Comprehensive High School, Abogunde/Sagba"
