session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,WAEC,3-5-year,College of Education,38,29,17,11,9,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,ALL,WAEC,5+-year,College of Education,19,16,7,5,3,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,1-year,College of Education,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,1-year,College of Education,6,6,6,6,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,1-year,College of Education,6,6,6,5,3,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,2-year,College of Education,6,4,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,1-year,Polytechnic,29,25,16,14,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,2-year,Polytechnic,20,16,7,7,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,3-5-year,Polytechnic,15,12,7,7,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NABTEB,5+-year,Polytechnic,6,4,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,1-year,Polytechnic,53,46,26,19,9,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,2-year,Polytechnic,37,28,14,13,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,3-5-year,Polytechnic,22,18,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,NECO,5+-year,Polytechnic,12,11,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,1-year,Polytechnic,63,53,30,22,9,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,2-year,Polytechnic,38,29,17,11,9,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,3-5-year,Polytechnic,25,20,12,11,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,ALL,WAEC,5+-year,Polytechnic,19,13,5,5,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,1-year,Polytechnic,6,6,5,5,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Disabled,WAEC,5+-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,1-year,Polytechnic,29,28,16,14,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,2-year,Polytechnic,20,16,7,7,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,3-5-year,Polytechnic,9,8,7,7,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NABTEB,5+-year,Polytechnic,6,4,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,1-year,Polytechnic,56,46,26,19,9,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,2-year,Polytechnic,37,32,14,13,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,3-5-year,Polytechnic,22,18,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,NECO,5+-year,Polytechnic,12,11,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,1-year,Polytechnic,69,56,24,22,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,2-year,Polytechnic,44,36,17,11,9,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,3-5-year,Polytechnic,28,23,12,5,12,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,ALL,WAEC,5+-year,Polytechnic,13,13,5,5,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,1-year,University,32,25,16,14,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,2-year,University,20,16,7,7,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,3-5-year,University,12,12,7,7,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NABTEB,5+-year,University,9,8,7,0,7,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,1-year,University,59,53,26,25,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,2-year,University,37,32,19,13,9,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,3-5-year,University,25,21,14,13,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,NECO,5+-year,University,9,7,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,1-year,University,66,60,30,22,9,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,2-year,University,44,40,24,17,9,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,3-5-year,University,28,23,12,11,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,ALL,WAEC,5+-year,University,16,13,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,1-year,University,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,1-year,University,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,1-year,University,6,6,6,6,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,2-year,University,6,4,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Disabled,WAEC,5+-year,University,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,1-year,University,26,20,16,8,12,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,2-year,University,20,16,7,7,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,3-5-year,University,12,12,7,7,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NABTEB,5+-year,University,6,4,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,1-year,University,53,42,19,19,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,2-year,University,34,28,14,13,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,3-5-year,University,25,18,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,NECO,5+-year,University,6,6,6,0,6,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,1-year,University,72,63,37,28,9,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,2-year,University,41,36,17,17,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,3-5-year,University,28,23,12,11,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,ALL,WAEC,5+-year,University,19,16,12,6,9,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,1-year,University,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,1-year,University,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,1-year,University,9,7,7,6,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,2-year,University,6,6,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,1-year,Polytechnic,23,20,7,7,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,2-year,Polytechnic,15,12,7,7,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,3-5-year,Polytechnic,12,8,7,7,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NABTEB,5+-year,Polytechnic,6,4,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,1-year,Polytechnic,46,39,19,19,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,2-year,Polytechnic,28,25,14,13,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,3-5-year,Polytechnic,19,18,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,NECO,5+-year,Polytechnic,9,7,7,0,7,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,1-year,Polytechnic,53,47,24,17,9,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,2-year,Polytechnic,34,27,12,11,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,3-5-year,Polytechnic,25,20,12,11,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,ALL,WAEC,5+-year,Polytechnic,13,9,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,1-year,Polytechnic,6,6,6,6,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Disabled,WAEC,5+-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,1-year,Polytechnic,26,20,16,14,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,2-year,Polytechnic,17,16,7,7,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,3-5-year,Polytechnic,9,8,7,7,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NABTEB,5+-year,Polytechnic,6,4,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NECO,1-year,Polytechnic,46,39,19,19,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NECO,2-year,Polytechnic,28,25,14,6,12,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NECO,3-5-year,Polytechnic,22,18,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,NECO,5+-year,Polytechnic,16,11,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,WAEC,1-year,Polytechnic,75,63,37,22,21,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,WAEC,2-year,Polytechnic,44,40,17,17,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,WAEC,3-5-year,Polytechnic,28,23,12,11,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,ALL,WAEC,5+-year,Polytechnic,13,9,7,6,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NABTEB,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NECO,1-year,Polytechnic,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,WAEC,1-year,Polytechnic,9,7,7,6,0,1.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,WAEC,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Disabled,WAEC,5+-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NABTEB,1-year,University,53,45,23,22,0,1.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NABTEB,2-year,University,32,28,16,14,0,2.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NABTEB,3-5-year,University,20,20,7,7,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NABTEB,5+-year,University,12,8,7,0,7,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NECO,1-year,University,83,69,40,39,0,1.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NECO,2-year,University,62,53,33,25,9,2.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NECO,3-5-year,University,40,35,19,19,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,NECO,5+-year,University,25,21,12,6,9,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,WAEC,1-year,University,122,107,59,46,15,1.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,WAEC,2-year,University,78,67,37,33,0,2.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,WAEC,3-5-year,University,47,40,24,17,9,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,ALL,WAEC,5+-year,University,31,27,12,11,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NABTEB,1-year,University,6,4,4,4,0,1.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NECO,1-year,University,9,7,7,6,0,1.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NECO,2-year,University,6,4,0,0,0,2.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,NECO,5+-year,University,3,3,0,0,0,1.5
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,WAEC,1-year,University,13,9,5,5,0,1.0
2024/2025,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Disabled,WAEC,2-year,University,9,7,5,5,0,2.0
