session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,pass_rate_pct,utme_candidate_count,utme_qualified_count,utme_qualifying_rate_pct,admitted_count,admission_rate_pct,matriculated_count,matriculation_completion_rate_pct
2023/2024,North West,Jigawa,Auyo,Gatafa,Gatafa Islamiyya Primary School,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Gatafa,"Gatafa Primary School, Gatafa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Gatafa,"Junior Secondary School, Gatafa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Gatafa,"Kaban Primary School, Kaban",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Gatafa,Nurul Anwar Islamiyya Primary School,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Gatafa,"Shamarma Primary School, Shamarma",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Kafur,"G/Tandu Primary School, G Tandu",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Kafur,Government Day Junior Secondary Kafur,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Kafur,"Junior Arabic Secondary School, Gidado Kure",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Kafur,"Kafaradau Primary School, Kafardau",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Kafur,"Kafur Primary School, Kafur",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Kafur,"Shinge Primary School, Shinge",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Tsidir,"Afarmo Primary School, Afarmo",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Tsidir,"Akubushin Primary School, Akubushin",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Tsidir,Galadimawa Nomadic Primary School,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Tsidir,"Junior Secondary School, Adaha",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Tsidir,"Kataudi Primary School, Kataudi",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Tsidir,"Shiyo Primary School, Shiyo",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Unik,Abuja Gl Nomadic Primary School,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Gasanya",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,0,0.0
2023/2024,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Unik",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Unik,"Junior Secondary School, Unik Babba",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Unik,"Kigin Primary School, Kigin",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Auyo,Unik,"Unik Babba Primary School, Unik Babba",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Akula Primary School, Babura Town",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Alhaji Sani Babura Primary School, Kofar Yamma Tsallake",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,Babura Academy Nursery And Primary School,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Babura Gabas Primary School, Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Babura Kudu Primary School, Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Babura Model Islamiya Primary School, Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Babura Modelprimary School, Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Govt. Girls Unity Sss/ Junior Arabic Secondary School, Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,Jss Gurfai Babura,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,Jss Muftahus Sunnah Al-Islamiyya  Babura,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,Jss Muni,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,Jss Sahab Academy Babura,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Junior Arabic Secondary School, Babura Arewa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Junior Secondary School, Alhaji Sani Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Junior Secondary School, Babura Kudu",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Madinatul Ahabab Islamiyya Primary School, Babura Kofar Yamma",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,Muftahus Sunnah Al-Islamiyya Primary School Babura,Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Sahab Academy Schools, Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Babura,"Tsangaya Islamiya M. Primary School, Babura",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Ballada Primary School, Ballada",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Batali Primary School, Batali",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Dankanoprimary School, Dankano",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Garin Ganau Primary School, Garin Ganau",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Janmutum Primary School, Janmutum",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Junior Secondary School, Batali",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Junior Secondary School, Garin Ganau",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Kufan Shirinya Primary School, Kufan Shirinya",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Malamawa Primary School, Malamawa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Rataye Primary School, Rataye",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Batali,"Ung Toro Primary School, Unguwar Toro",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Bata Primary School, Bata",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Danmarkeprimary School, Danmarke",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Dorawa Primary School, Dorawa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Garun Gudinyaprimary School, Garun Gudunya",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Jansa Primary School, Jansa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Junior Secondary School, Dorawa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Junior Secondary School, Garun Gudinya",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Kunyafa Primary School, Kunyafa",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Manga Primary School, Manga",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Santarbi Primary School, Santarbi",Male,Non-Disabled,NABTEB,2,2,100.0,2,1,50.0,1,50.0,1,100.0
2023/2024,North West,Jigawa,Babura,Dorawa,"Ung Tsamiya Nomadicprimary School, Unguwar Tsamiya",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Abarmawa Nomadicp Rimary School, Abarmawa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Botsotsuwa Primary School, Botsotsuwa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Danyayi Primary School, Danyayi",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Gidan Gide Primary School, Gidan Gide",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Jaunareprimary School, Jaunare",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Junior Secondary School, Giginya",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Kandi Primary School, Kandi",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Kwando Primary School, Kwando",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Marken Biki Primary School, Marken Biki",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Sarkin Baka Primary School, Sarkin Baka",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Garu,"Yammaulu Primary School, Yammaulu",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Achiya Primary School, Achiya",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Bule Primary School, Bule",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Danzago Primary School, Danzago",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,1,100.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Gasakoli Primary School, Gasakoli",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Giginya Primary School, Giginya",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Jemawa Primary School, Jemawa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Junior Secondary School, Haladawa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Kyankyaro Primary School, Kyankyaro",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Masko Primary School, Masko",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Sarkin Kida Memorial Academy, Jigawar Danali",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Gasakoli,"Yarkirya Primary School, Yarkirya",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Aduware Primary School, Aduware",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Chirinbi Primary School, Chirinbi",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Dorayi Primary School, Dorayi",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Girdo Primary School, Girdo",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Insharuwa Primary School, Insharuwa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Jigawar Fulani Nomadic Primary School, Jigawar Fulani",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Junior Secondary School, Jigawar Danali",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Kyara Nomadic Primary School, Kyara",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Muni Nomadicprimary School, Muni",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Tasawa Primary School, Tasawa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Insharuwa,"Zuru Primary School, Zuru",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Duzau Primary School, Duzau",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Gurfai Primary School, Gurfai",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Jigawa I Primary School, Jigawa I",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Jigawa Ii Primary School, Jagawa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,Jigawa Islamiyya Pri Sch.,Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Junior Secondary School, Kuzumzumi",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Kada Gawa Primary School, Kadagawa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Lamintani Primary School, Lamintani",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Murshiya Primary School, Murshiya",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,Sarkin Yamma Primary School,Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Jigawa,"Tasha Primary School, Tasha",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Al Manar Model Nursery And Primary School, Kanya Babba",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Danbaba Adamu Primary School, Kanya Babba",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,Halliru Haruna Junior Arabic Secondary School Kanya Babba,Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Junior Secondary School, Kanya",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Junior Secondary School, Masko",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,Kanya Babba Community Islamiyya School,Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Kanya Gandu Primary School, Kanya Gandu",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Kanya Special Primary School, Kanya Babba",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Kanya Wajeprimary School, Kanyar Waje",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kanya,"Tsangayar Mallam Shaaprimary School, Kanya Babba",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Ando Primary School, Ando",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Cirimbin Gumuzu Nomadic Primary School, Cirimbin Gumuzu",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Fadi Bara Primary School, Fadi Bara",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Haladawa Primary School, Haladawa",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Junior Secondary School, Munar Waje",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Kafin Rabo Primary School, Kafin Rabo",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Kuzumzumi Primary School, Kuzunzumi",Male,Non-Disabled,NABTEB,2,2,100.0,1,1,100.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Mahuta Primary School, Mahuta",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Nurul Huda Islamiyya Primary School, Giginya",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,"Uku Dasisi Primary School, Uku Dasisi",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kuzunzumi,Unguwar Shuri Primary  School,Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Bakar Kuka Primary School, Bakar Kuka",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Dan Amale Primary School, Dan Amale",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Gadi Primary School, Mudirin Gadi",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Government Junior Secondary School, Gadi",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Hauya Primary School, Hauya",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Junior Secondary School, Sarkin Bawa",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Kahul Nomadic Primary School, Kahul",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Kyambo Primary School, Kyambo",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Mailefe Primary School, Mailefe",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Rafin Tsamiya Primary School, Rafin Tsamiya",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Kyambo,"Ung Dogo Primary School, Unguwar Dogo",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Dankaba Primary School, Dankaba",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Gangara Primary School, Gangara",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Jabirawa Nomadic Primary School, Jabirawa",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Junior Secondary School, Duzau",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Junior Secondary School, Takwasa",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Karfawa Nomadicprimary School, Karfawa",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Makadi Nomadicprimary School, Makadi",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Rahar Fulani Primary School, Rahar Fulani",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Takwasa Primary School, Takwasa",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Babura,Takwasa,"Ung Ganji Primary School, Unguwar Ganji",Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Al Hijira International( School Junior Section),Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Albarka International School,Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Albarka International School Primary,Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Alfurkan Islamiyya And Primary Zarenawa,Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2023/2024,North West,Jigawa,Birnin-Kudu,Birnin Kudu,Alhijira Nursery And Primary School,Male,Non-Disabled,NABTEB,1,1,100.0,1,0,0.0,0,0.0,0,0.0
