session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2019/2020,South South,Rivers,Eleme,Alesa,"Government Secondary School, Alesa",Male,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Government Secondary School, Alesa",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Government Secondary School, Alesa",Male,Disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Government Secondary School, Alesa",Male,Disabled,WAEC,1-year,College of Education,22,12,3,3,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Government Secondary School, Alesa",Male,Disabled,WAEC,2-year,College of Education,12,7,3,3,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Government Secondary School, Alesa",Male,Disabled,WAEC,3-5-year,College of Education,6,5,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Government Secondary School, Alesa",Male,Disabled,WAEC,5+-year,College of Education,6,2,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NABTEB,1-year,Polytechnic,44,26,7,7,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NABTEB,2-year,Polytechnic,29,14,4,4,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NABTEB,3-5-year,Polytechnic,15,9,4,4,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NABTEB,5+-year,Polytechnic,9,6,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NECO,1-year,Polytechnic,63,36,12,13,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NECO,2-year,Polytechnic,44,26,8,9,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NECO,3-5-year,Polytechnic,28,15,8,4,4,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,NECO,5+-year,Polytechnic,13,10,4,4,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,WAEC,1-year,Polytechnic,98,56,22,20,2,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,WAEC,2-year,Polytechnic,58,35,13,13,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,WAEC,3-5-year,Polytechnic,40,23,9,7,2,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,ALL,WAEC,5+-year,Polytechnic,25,14,3,3,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NABTEB,1-year,Polytechnic,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NECO,1-year,Polytechnic,10,5,4,4,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NECO,2-year,Polytechnic,6,3,0,0,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,WAEC,1-year,Polytechnic,9,5,3,3,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,WAEC,2-year,Polytechnic,6,5,0,0,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,WAEC,3-5-year,Polytechnic,6,2,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Female,Disabled,WAEC,5+-year,Polytechnic,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NABTEB,1-year,Polytechnic,38,20,7,4,3,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NABTEB,2-year,Polytechnic,23,14,4,4,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NABTEB,3-5-year,Polytechnic,15,9,4,4,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NABTEB,5+-year,Polytechnic,9,3,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NECO,1-year,Polytechnic,66,38,16,13,3,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NECO,2-year,Polytechnic,41,23,8,9,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NECO,3-5-year,Polytechnic,22,13,4,4,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,NECO,5+-year,Polytechnic,16,10,4,4,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,WAEC,1-year,Polytechnic,86,46,16,13,3,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,WAEC,2-year,Polytechnic,58,30,9,7,2,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,WAEC,3-5-year,Polytechnic,40,21,6,7,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,ALL,WAEC,5+-year,Polytechnic,25,14,3,3,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NABTEB,1-year,Polytechnic,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NECO,1-year,Polytechnic,6,5,4,4,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NECO,2-year,Polytechnic,6,3,0,0,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,WAEC,1-year,Polytechnic,9,5,3,3,0,1.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,WAEC,2-year,Polytechnic,6,2,0,0,0,2.0
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,WAEC,3-5-year,Polytechnic,6,2,0,0,0,1.5
2019/2020,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,Disabled,WAEC,5+-year,Polytechnic,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NABTEB,1-year,College of Education,41,23,7,4,3,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NABTEB,2-year,College of Education,26,14,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NABTEB,3-5-year,College of Education,15,9,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NABTEB,5+-year,College of Education,6,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NECO,1-year,College of Education,72,41,16,13,3,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NECO,2-year,College of Education,47,26,8,9,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NECO,3-5-year,College of Education,35,20,8,9,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,NECO,5+-year,College of Education,16,10,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,WAEC,1-year,College of Education,86,49,16,13,3,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,WAEC,2-year,College of Education,52,30,9,10,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,WAEC,3-5-year,College of Education,34,21,6,7,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,ALL,WAEC,5+-year,College of Education,25,14,6,3,3,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NABTEB,1-year,College of Education,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NECO,1-year,College of Education,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,WAEC,1-year,College of Education,6,5,3,3,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,WAEC,2-year,College of Education,6,2,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,WAEC,3-5-year,College of Education,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NABTEB,1-year,College of Education,41,23,7,7,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NABTEB,2-year,College of Education,26,17,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NABTEB,3-5-year,College of Education,17,9,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NABTEB,5+-year,College of Education,9,6,4,0,4,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NECO,1-year,College of Education,85,43,16,18,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NECO,2-year,College of Education,50,26,8,9,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NECO,3-5-year,College of Education,35,18,8,4,4,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,NECO,5+-year,College of Education,16,10,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,WAEC,1-year,College of Education,95,53,16,13,3,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,WAEC,2-year,College of Education,61,35,9,7,2,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,WAEC,3-5-year,College of Education,37,21,6,7,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,ALL,WAEC,5+-year,College of Education,25,14,3,3,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NABTEB,1-year,College of Education,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NECO,1-year,College of Education,9,5,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,WAEC,1-year,College of Education,9,5,3,3,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,WAEC,2-year,College of Education,6,2,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,WAEC,3-5-year,College of Education,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,Disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NABTEB,1-year,University,50,29,7,7,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NABTEB,2-year,University,32,17,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NABTEB,3-5-year,University,23,11,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NABTEB,5+-year,University,12,6,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NECO,1-year,University,104,59,21,18,3,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NECO,2-year,University,69,38,16,13,3,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NECO,3-5-year,University,44,23,8,9,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,NECO,5+-year,University,22,13,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,WAEC,1-year,University,147,79,28,23,5,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,WAEC,2-year,University,89,49,16,13,3,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,WAEC,3-5-year,University,61,32,9,10,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,ALL,WAEC,5+-year,University,34,16,6,7,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NABTEB,1-year,University,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NABTEB,3-5-year,University,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NABTEB,5+-year,University,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NECO,1-year,University,13,5,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NECO,2-year,University,6,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,NECO,5+-year,University,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,WAEC,1-year,University,18,9,3,3,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,WAEC,2-year,University,12,7,3,3,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,WAEC,3-5-year,University,6,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NABTEB,1-year,University,55,32,7,7,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NABTEB,2-year,University,35,20,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NABTEB,3-5-year,University,26,14,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NABTEB,5+-year,University,12,9,4,0,4,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NECO,1-year,University,101,54,16,13,3,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NECO,2-year,University,69,38,8,9,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NECO,3-5-year,University,47,26,8,4,4,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,NECO,5+-year,University,19,10,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,WAEC,1-year,University,138,79,19,17,2,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,WAEC,2-year,University,92,51,12,13,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,WAEC,3-5-year,University,55,30,9,7,2,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,ALL,WAEC,5+-year,University,34,21,6,3,3,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NABTEB,1-year,University,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NABTEB,3-5-year,University,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NABTEB,5+-year,University,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NECO,1-year,University,13,8,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NECO,2-year,University,9,5,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,WAEC,1-year,University,15,9,3,3,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,WAEC,2-year,University,9,5,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,WAEC,3-5-year,University,6,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NABTEB,1-year,University,29,14,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NABTEB,2-year,University,17,9,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NABTEB,3-5-year,University,12,6,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NABTEB,5+-year,University,6,6,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NECO,1-year,University,47,26,8,9,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NECO,2-year,University,28,15,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NECO,3-5-year,University,19,10,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,NECO,5+-year,University,9,5,4,0,4,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,WAEC,1-year,University,67,39,13,13,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,WAEC,2-year,University,43,23,9,7,2,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,WAEC,3-5-year,University,25,14,6,3,3,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,ALL,WAEC,5+-year,University,15,9,3,3,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NABTEB,1-year,University,6,3,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NECO,1-year,University,6,2,4,4,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NECO,2-year,University,3,2,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NECO,3-5-year,University,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,WAEC,1-year,University,9,5,3,3,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,WAEC,2-year,University,6,2,0,0,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,WAEC,3-5-year,University,3,2,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NABTEB,1-year,University,38,20,7,7,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NABTEB,2-year,University,26,14,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NABTEB,3-5-year,University,15,9,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NABTEB,5+-year,University,9,6,0,0,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NECO,1-year,University,60,33,12,9,3,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NECO,2-year,University,38,18,4,4,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NECO,3-5-year,University,22,13,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,NECO,5+-year,University,16,8,4,4,0,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,WAEC,1-year,University,89,49,13,13,0,1.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,WAEC,2-year,University,52,28,6,7,0,2.0
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,WAEC,3-5-year,University,31,19,6,3,3,1.5
2019/2020,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,ALL,WAEC,5+-year,University,15,9,3,3,0,1.5
