session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,NECO,1-year,College of Education,12,6,0,0,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,WAEC,1-year,College of Education,12,9,5,5,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,WAEC,2-year,College of Education,9,6,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Comprehensive High School, Gamadio",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NABTEB,1-year,College of Education,31,21,8,8,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NABTEB,2-year,College of Education,17,11,8,8,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NABTEB,3-5-year,College of Education,14,11,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NABTEB,5+-year,College of Education,6,4,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NECO,1-year,College of Education,55,35,13,14,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NECO,2-year,College of Education,37,22,6,7,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NECO,3-5-year,College of Education,21,16,6,7,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,NECO,5+-year,College of Education,15,10,6,0,6,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,WAEC,1-year,College of Education,72,49,16,11,5,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,WAEC,2-year,College of Education,45,32,10,5,5,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,WAEC,3-5-year,College of Education,27,17,5,5,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,ALL,WAEC,5+-year,College of Education,15,9,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NABTEB,1-year,College of Education,6,4,0,0,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NECO,1-year,College of Education,6,3,6,7,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,WAEC,1-year,College of Education,9,6,0,0,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,WAEC,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Female,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NABTEB,1-year,College of Education,31,18,8,8,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NABTEB,2-year,College of Education,23,14,8,8,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NABTEB,3-5-year,College of Education,11,7,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NABTEB,5+-year,College of Education,6,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NECO,1-year,College of Education,58,38,13,7,6,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NECO,2-year,College of Education,34,22,6,7,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NECO,3-5-year,College of Education,18,13,6,7,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,NECO,5+-year,College of Education,15,10,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,WAEC,1-year,College of Education,69,43,16,11,5,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,WAEC,2-year,College of Education,45,29,10,5,5,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,WAEC,3-5-year,College of Education,27,17,5,5,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,ALL,WAEC,5+-year,College of Education,15,9,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NABTEB,1-year,College of Education,6,3,0,0,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NECO,1-year,College of Education,6,3,6,7,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,WAEC,1-year,College of Education,9,6,5,5,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Government Secondary School, Gamadio",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NABTEB,1-year,University,23,18,8,8,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NABTEB,2-year,University,14,11,8,8,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NABTEB,3-5-year,University,11,7,8,8,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NABTEB,5+-year,University,6,4,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NECO,1-year,University,40,29,13,14,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NECO,2-year,University,31,19,6,7,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NECO,3-5-year,University,18,13,6,7,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,NECO,5+-year,University,9,6,6,0,6,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,WAEC,1-year,University,57,41,21,16,5,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,WAEC,2-year,University,36,26,10,11,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,WAEC,3-5-year,University,21,17,5,5,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,ALL,WAEC,5+-year,University,9,9,5,5,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NABTEB,1-year,University,6,4,8,8,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NABTEB,2-year,University,3,4,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NECO,1-year,University,6,3,6,7,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NECO,3-5-year,University,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,WAEC,1-year,University,6,3,5,5,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,WAEC,2-year,University,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Female,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NABTEB,1-year,University,28,18,8,8,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NABTEB,2-year,University,17,11,8,8,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NABTEB,3-5-year,University,8,7,8,8,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NABTEB,5+-year,University,6,4,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NECO,1-year,University,43,29,13,14,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NECO,2-year,University,28,19,13,7,6,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NECO,3-5-year,University,15,10,6,7,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,NECO,5+-year,University,9,6,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,WAEC,1-year,University,57,43,16,16,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,WAEC,2-year,University,39,29,10,11,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,WAEC,3-5-year,University,27,20,11,5,6,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,ALL,WAEC,5+-year,University,12,9,5,5,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NABTEB,1-year,University,6,3,8,8,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NECO,1-year,University,6,3,6,7,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NECO,3-5-year,University,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,WAEC,1-year,University,6,3,5,5,0,1.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,WAEC,2-year,University,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Numan,Gamadio,"Unity College, Numan",Male,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NABTEB,1-year,College of Education,34,25,8,8,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NABTEB,2-year,College of Education,23,14,8,8,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NABTEB,3-5-year,College of Education,17,11,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NABTEB,5+-year,College of Education,8,7,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NECO,1-year,College of Education,61,42,19,20,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NECO,2-year,College of Education,37,26,13,7,6,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NECO,3-5-year,College of Education,24,16,6,7,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NECO,5+-year,College of Education,15,10,6,7,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,WAEC,1-year,College of Education,78,55,21,16,5,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,WAEC,2-year,College of Education,45,32,10,11,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,WAEC,3-5-year,College of Education,30,20,10,5,5,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,ALL,WAEC,5+-year,College of Education,15,11,5,5,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NABTEB,1-year,College of Education,6,3,0,0,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NECO,1-year,College of Education,6,3,6,7,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,WAEC,1-year,College of Education,9,6,5,5,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NABTEB,1-year,College of Education,43,29,8,8,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NABTEB,2-year,College of Education,26,18,8,8,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NABTEB,3-5-year,College of Education,17,11,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NABTEB,5+-year,College of Education,11,7,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NECO,1-year,College of Education,70,48,13,14,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NECO,2-year,College of Education,46,32,13,7,6,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NECO,3-5-year,College of Education,34,22,7,7,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NECO,5+-year,College of Education,21,13,7,7,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,WAEC,1-year,College of Education,88,58,21,16,5,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,WAEC,2-year,College of Education,57,41,10,11,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,WAEC,3-5-year,College of Education,39,26,10,11,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,ALL,WAEC,5+-year,College of Education,21,14,5,5,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NABTEB,1-year,College of Education,6,3,0,0,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NECO,1-year,College of Education,9,6,6,7,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NECO,2-year,College of Education,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,WAEC,1-year,College of Education,12,6,5,5,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NABTEB,1-year,Polytechnic,48,39,23,17,6,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NABTEB,2-year,Polytechnic,31,21,15,8,7,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NABTEB,3-5-year,Polytechnic,17,14,8,8,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NABTEB,5+-year,Polytechnic,11,7,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NECO,1-year,Polytechnic,91,67,32,27,5,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NECO,2-year,Polytechnic,55,42,19,20,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NECO,3-5-year,Polytechnic,43,32,13,14,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NECO,5+-year,Polytechnic,24,19,7,7,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,WAEC,1-year,Polytechnic,112,78,36,32,4,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,WAEC,2-year,Polytechnic,69,52,21,21,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,WAEC,3-5-year,Polytechnic,45,35,16,11,5,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,WAEC,5+-year,Polytechnic,30,20,11,5,6,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NABTEB,1-year,Polytechnic,6,4,8,8,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NECO,1-year,Polytechnic,9,6,7,7,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NECO,2-year,Polytechnic,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,WAEC,1-year,Polytechnic,9,6,5,5,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,WAEC,2-year,Polytechnic,6,3,0,0,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,WAEC,5+-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NABTEB,1-year,Polytechnic,51,32,15,8,7,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NABTEB,2-year,Polytechnic,31,21,8,8,0,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NABTEB,3-5-year,Polytechnic,23,14,8,8,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NABTEB,5+-year,Polytechnic,8,7,0,0,0,1.5
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NECO,1-year,Polytechnic,92,64,25,27,0,1.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NECO,2-year,Polytechnic,64,45,19,14,5,2.0
2022/2023,North East,Adamawa,Yola North,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NECO,3-5-year,Polytechnic,34,22,7,7,0,1.5
