session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,pass_rate_pct,utme_candidate_count,utme_qualified_count,utme_qualifying_rate_pct,admitted_count,admission_rate_pct,matriculated_count,matriculation_completion_rate_pct
2020/2021,North West,Jigawa,Kirikasamma,Gayin,Gayin Gana Islamiya Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Gayin Isl. Primary School, Gayin",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Gayin Primary School, Gayin",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Jiyan Primary School, Jiyan",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,Junior Secondary School Tandanu,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Junior Secondary School, Gayin",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Katabji Primary School, Katabji",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,Lohonga Nomadic Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"M/Galadima Islamiyya Primary School, Matarar Galadima",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Matarar Galadima Primary School, Matarar Galadima",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Sawon Gabas Primary School, Sawon Gabas",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,Sunamu Munzarau Nomadic  Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Gayin,"Tsamiyya Goma Nomadic Primary School, Tsamiyya Goma",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Barmaguwa Primary School, Barmaguwa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Baushe Nomadic Primary School, Baushe",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Dolen Doddori Primary School, Dolen Doddori",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Garin Ando Primary School, Garin Ando",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Iyo Primary School, Iyo",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Jodade Nomadic Primary School, Jodade",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Junior Secondary School, Iyo",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Kiramisau Primary School, Kiramisau",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"M/Malunta Primary School, Matara Malunta",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Matarar Ganji Primary School, Matarar Ganji",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,"Sawon Yamma Primary School, Sawon Yamma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,Tsangaya Boarding Primary School Turabu,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Kirika Samma,Tsangaya Malam Muhammadu,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,Government Day Junior Secondary School Dilmari,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,Imamu Anas Islamiyya Madachi,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,Irshadul Subyan Litahizul Quran Madachi,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,Junior Arabic Secondary School Madachi,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,"Junior Secondary School, Kiri Kasamma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,"Junior Secondary School, Madachi",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,"Madachi Islamiyya Primary School, Madachi",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,"Madachi Primary School, Madachi",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,Malja Us Sunnah Islamiyya,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,"Matarar Gari Gana Primary School, Matarar Gari Gana",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,Sarkin Dawaki Comprehensive Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,Suga Islamiya Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Madachi,"Turabu Islamiyya Primary School, Turabu",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,Doddori Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,Hassan Yarima Islamiyya Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,Jass Matara Galadima,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,"Junior Arabic Secondary School, Marma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,"Junior Secondary School, Marma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,"Junior Secondary School, Suga",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,Madugunari Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,"Marma Islamiyya Primary School, Marma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,"Marma Primary School, Marma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,Matarar Malinta Islamiya Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,"Suga Primary School, Suga",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,Tahfizul QurãƒâN Jtq School Marma,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Marma,"Tuwan Kalta Primary School, Tuwankalta",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,Daladige Islamiya Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,G/Alaye Islamic Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,Garin Wakili Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,Jajerin Bura Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,Jigawar Wawul Islamiya Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,"Junior Arabic Secondary School, Jiyan",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,"Junior Secondary School, Turabu",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,"K/Kasamma Specail Primary School, Kiri Kasamma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,"Kubayo Islamiyya Primary School, Kubayo",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,Lamido Ware Nomadic Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,"Maikintari Primary School, Maikantari",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,"Melekauri Primary School, Melekauri",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tarabu,Tage Islamiyya Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,Duhuwa Kaku Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,Garin Magaji Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"Jajeri Primary School, Jajeri",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,Jss Jarmari,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"Junior Secondary School, Tasheguwa",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"K/Kasamma Model Primary School, Kiri Kasamma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"Kokura Nomadic Primary School, Kokura",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"Maikanyu Primary School, Maikanyu",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"Mattafari Primary School, Mattafari",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"Sunkuye Primary School, Sunkuye",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,Tasheguwa Islamic Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,"Ulumudeen Islamiyya Primary School, Kiri Kasamma",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kirikasamma,Tsheguwa,Zagari Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Abarawa Primary School, Hadori",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,Al Hidayah International School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,Al-Ameen Academy,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Bakata Primary School, Bakata",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Dangoli Primary School, Dangoli",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Government. Day Junior Secondary School, J/Kurma",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Gumaldi Primary School, Gumaldi",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Kabobi Primary School, Kabobi",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Kazuba Primary School, Kazuba",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,Lautai Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Raba Primary School, Raba",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"School For Arabic And Islamic Studies, Fatara",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Abalago,"Tunannan Primary School, Tunanan",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,Al Salama International School Andaza,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Andaza Central Primary School, Andaza",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,Brighter Future International School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Duhuwa Primary School, Duhuwa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Gurduba Primary School, Gurduba",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Junior Secondary School, Andaza",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Junior Secondary School, Balago",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Kafawa Primary School, Kafawa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Korama Primary School, Korama",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,Maratayi Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Rimi Primary School, Rimi",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Andaza,"Turho Primary School, Turho",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Ajawa Primary School, Ajawa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Ashirfa Nomadic Primary School, Ashifa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Balago Primary School, Balago",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Dungu Primary School, Dungu",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,Gidan Tsika Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Gurum B/Gari Primary School, Gurunayan Gari",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Junior Secondary School, Chiromawa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Kafin Baka Nomadic Primary School,",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Kunkurawa Primary School, Kunkurawa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Rura Nomadic Primary School, Rura.",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,Tsotsawa Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Faki,"Yalwan Fiya Primary School, Yalwan Fiya",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Bodi Primary School, Bodi",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Fake Primary School, Fake",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Garko Centralprimary School, Garko",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,Gate Way International School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Gwaraji Primary School, Gwaraji",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Junior Secondary School, Duhuwa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Junior Secondary School, Garko",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Kagara Primary School, Kagara",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,Kaigama Nomadic School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Lunkude Primary School, Lunkude",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"S/Gari Primary School, Sabon Gari",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Garko,"Yan Auta Primary School, Uan Auta",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Akar Primary School, Akar",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Babari Primary School, Babari",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Chiromawa Primary School, Gorumo",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Fiya Primary School, Fiya",Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,Gidan Adede Primary School,Female,Disabled,NECO,1,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Haddori Primary School, Hadori",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,Hombinare Nomadic Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Junior Secondary School, Fake",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Kalali Primary School, Dangolawa",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Mabara Nomadic Primary School, Mabara",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,Shatari Nomadic Primary School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Guruduba,"Yolal Primary School, Yolal",Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,Dutse Model International School,Female,Disabled,NECO,0,0,0.0,0,0,0.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,Jigawar  Katanga Primary School,Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,"Junior Secondary School, Gurduba",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,"Junior Secondary School, Katanga",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,Kanoke Primary School,Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,"Katanga Primary School, Katanga",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,Katanga Yamma Primary School,Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,"Majiyawa Primary School, Majiyawa",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,"Shatari Primary School, Shatari",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,"Tazkiyya Special School, Katanga",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katanga,"Zakwaro Primary School, Zakwaro",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"D/Shabo Primary School, Kafi",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,Gateway  International School (Jss),Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,1,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Gauyo Primary School, Gauyo",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Government Junior Secondary School, Katuka",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Harba Primary School, Harba",Female,Disabled,NECO,1,1,100.0,1,1,100.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Junior Secondary School, Kumi",Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Kalkutan Primary School, Kalkutan",Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Katuka Primary School, Katuka",Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Markiba Primary School, Markiba",Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,Masaya Primary School,Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Shuwarin (Lip)Primary School, Shiwarin",Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Katuka,"Zawaya Primary School, Zawaya",Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
2020/2021,North West,Jigawa,Kiyawa,Kiyawa,Ameer Nursery And Primary School,Female,Disabled,NECO,1,1,100.0,1,0,0.0,0,0.0,0,0.0
