session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,282,2,13,6,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,8,3,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,323,3,15,7,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,11,3,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,471,3,22,11,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,2,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,161,2,8,4,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,4,2,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,219,2,10,5,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,6,3,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,251,3,12,6,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,8,3,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,366,3,17,8,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,88,2,4,2,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,120,2,6,3,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,3,4,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,137,4,7,3,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,5,4,1,0,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,201,4,10,5,56.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,JSS,JSS1,14,4,1,0,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,JSS,JSS1,585,4,15,7,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,JSS,JSS1,12,4,1,0,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,JSS,JSS1,528,4,13,6,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,JSS,JSS1,56,14,1,0,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,JSS,JSS1,1996,14,50,25,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,JSS,JSS1,51,14,1,0,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,JSS,JSS1,1829,14,45,22,62.9,JSS1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,JSS,JSS2,11,4,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,JSS,JSS2,481,4,12,6,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,JSS,JSS2,10,4,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,JSS,JSS2,434,4,11,5,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,JSS,JSS2,46,15,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,JSS,JSS2,1639,15,41,20,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,JSS,JSS2,43,15,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,JSS,JSS2,1501,15,37,18,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,JSS,JSS3,10,4,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,JSS,JSS3,384,4,10,5,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,JSS,JSS3,9,4,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,JSS,JSS3,345,4,9,4,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,JSS,JSS3,38,14,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,JSS,JSS3,1307,14,32,16,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,JSS,JSS3,34,14,1,0,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,JSS,JSS3,1197,14,30,15,62.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,50,9,1,0,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,1892,9,54,27,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,48,9,1,0,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,1809,9,52,26,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,178,27,5,2,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,6031,27,173,85,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,187,27,5,2,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,6358,27,183,90,60.9,Primary 1,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,45,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,1680,8,48,24,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,43,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,1607,8,46,23,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,159,26,5,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,5356,26,154,76,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,167,26,5,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,5646,26,162,80,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,40,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,1511,8,43,21,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,38,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,1445,8,42,21,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,142,30,4,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,4815,30,138,68,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,150,30,4,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,5077,30,146,72,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,36,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,1381,8,40,20,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,35,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,1321,8,38,19,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,130,28,4,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,4401,28,126,62,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,137,28,4,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,4639,28,133,65,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,34,9,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,1293,9,37,18,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,32,9,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,1236,9,35,17,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,122,30,4,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,4121,30,118,58,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,128,30,4,2,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,4344,30,125,62,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,31,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,1168,8,34,17,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,29,8,1,0,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,1117,8,32,16,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,110,28,3,1,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,3726,28,107,53,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,116,28,3,1,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,3927,28,113,56,60.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,SSS,SSS1,13,5,1,0,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,SSS,SSS1,576,5,15,7,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,SSS,SSS1,12,5,1,0,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,SSS,SSS1,585,5,16,8,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,SSS,SSS1,24,12,1,0,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Public,SSS,SSS1,1280,12,34,17,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Public,SSS,SSS1,27,12,1,0,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Public,SSS,SSS1,1416,12,38,19,64.9,SSS1,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Private,SSS,SSS2,10,5,1,0,64.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Non-Disabled,Private,SSS,SSS2,464,5,12,6,64.9,,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Disabled,Private,SSS,SSS2,9,5,1,0,64.9,,0,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Male,Non-Disabled,Private,SSS,SSS2,471,5,13,6,64.9,,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
2022/2023,South West,Lagos,Kosofe,Agboyi I,Female,Disabled,Public,SSS,SSS2,20,12,1,0,64.9,,1,"Government Secondary School, Agboyi I | Community Secondary School, Agboyi I | Unity College, Kosofe | Comprehensive High School, Agboyi I"
