session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,693,28,24.75
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,641,26,24.653846153846157
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,693,28,24.75
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,569,23,24.73913043478261
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,616,25,24.64
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,180,7,25.714285714285715
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,184,7,26.285714285714285
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Female,Non-Disabled,Private,SSS,,NCE,Qualified,165,6,27.5
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Male,Disabled,Private,SSS,,BEd or Equivalent,Qualified,201,7,28.714285714285715
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Female,Non-Disabled,Private,SSS,,NCE,Qualified,180,7,25.714285714285715
2020/2021,North East,Taraba,Wukari,Avyi,"Comprehensive High School, Avyi",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,184,7,26.285714285714285
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,JSS,,NCE,Qualified,328,12,27.33333333333333
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Male,Disabled,Public,JSS,,NCE,Qualified,362,13,27.846153846153847
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,365,13,28.07692307692308
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,307,11,27.90909090909091
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,110,4,27.5
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,JSS,,,Unqualified,182,6,30.33333333333333
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,289,10,28.9
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,255,9,28.33333333333333
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Male,Non-Disabled,Public,SSS,,NCE,Qualified,251,9,27.88888888888889
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,SSS,,NCE,Qualified,105,4,26.25
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,75,3,25.0
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Male,Non-Disabled,Public,SSS,,NCE,Qualified,201,7,28.714285714285715
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,225,8,28.125
2020/2021,North East,Taraba,Wukari,Avyi,"Government Secondary School, Avyi",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,201,7,28.714285714285715
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,383,13,29.46153846153846
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,NCE,Qualified,307,11,27.90909090909091
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,347,12,28.916666666666668
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,145,5,29.0
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,145,5,29.0
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,JSS,,NCE,Qualified,292,10,29.2
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,289,10,28.9
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,534,22,24.272727272727277
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,462,19,24.31578947368421
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,,,Unqualified,498,20,24.9
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,539,22,24.5
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,641,26,24.653846153846157
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,616,25,24.64
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,498,20,24.9
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,539,22,24.5
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,783,32,24.46875
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,809,33,24.51515151515152
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,925,37,25.0
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,886,36,24.61111111111111
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,712,29,24.55172413793104
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,,Unqualified,732,30,24.4
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,,Unqualified,747,30,24.9
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,732,30,24.4
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,747,30,24.9
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,732,30,24.4
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,676,27,25.03703703703704
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,655,27,24.25925925925926
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Disabled,Public,SSS,,NCE,Qualified,255,9,28.33333333333333
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,251,9,27.88888888888889
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,SSS,,NCE,Qualified,210,8,26.25
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,117,4,29.25
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,117,4,29.25
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,180,7,25.714285714285715
2020/2021,North East,Taraba,Wukari,Avyi,"Unity College, Wukari",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,167,6,27.83333333333333
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,961,39,24.64102564102564
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,886,36,24.61111111111111
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,925,37,25.0
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,963,39,24.692307692307693
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,854,35,24.4
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,,Unqualified,886,36,24.61111111111111
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,783,32,24.46875
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,770,31,24.83870967741936
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,854,35,24.4
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,886,36,24.61111111111111
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,854,35,24.4
2020/2021,North East,Taraba,Wukari,Bantaje,"Community Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,770,31,24.83870967741936
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,641,26,24.653846153846157
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,347,14,24.785714285714285
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,231,9,25.666666666666668
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,605,24,25.20833333333333
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,578,23,25.130434782608692
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,712,29,24.55172413793104
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,693,28,24.75
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,569,23,24.73913043478261
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,655,27,24.25925925925926
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,925,37,25.0
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,963,39,24.692307692307693
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,,Unqualified,996,40,24.9
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,963,39,24.692307692307693
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,818,33,24.78787878787879
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,886,36,24.61111111111111
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,783,32,24.46875
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,770,31,24.83870967741936
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,818,33,24.78787878787879
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,886,36,24.61111111111111
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,783,32,24.46875
2020/2021,North East,Taraba,Wukari,Bantaje,"Comprehensive High School, Bantaje",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,809,33,24.51515151515152
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,365,13,28.07692307692308
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,325,11,29.545454545454547
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,347,12,28.916666666666668
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,289,10,28.9
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,JSS,,,Unqualified,328,12,27.33333333333333
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,JSS,,NCE,Qualified,289,10,28.9
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,534,22,24.272727272727277
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,,,Unqualified,578,23,25.130434782608692
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,178,7,25.428571428571427
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,214,9,23.77777777777778
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,424,17,24.94117647058824
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,534,22,24.272727272727277
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,462,19,24.31578947368421
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,498,20,24.9
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Disabled,Public,Pre-Primary/Primary,,,Unqualified,539,22,24.5
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,783,32,24.46875
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,847,34,24.91176470588235
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,,Unqualified,747,30,24.9
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,732,30,24.4
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,854,35,24.4
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,809,33,24.51515151515152
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,712,29,24.55172413793104
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,693,28,24.75
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,712,29,24.55172413793104
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,809,33,24.51515151515152
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,747,30,24.9
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,732,30,24.4
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,225,8,28.125
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,234,9,26.0
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,225,8,28.125
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,SSS,,NCE,Qualified,234,9,26.0
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,210,8,26.25
2020/2021,North East,Taraba,Wukari,Bantaje,"Government Secondary School, Bantaje",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,200,7,28.571428571428573
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,401,14,28.642857142857142
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,145,5,29.0
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,163,6,27.166666666666668
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,182,6,30.33333333333333
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Female,Disabled,Public,JSS,,PGDE,Qualified,110,4,27.5
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,,Unqualified,289,10,28.9
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,347,12,28.916666666666668
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Male,Non-Disabled,Public,JSS,,NCE,Qualified,271,10,27.1
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Female,Disabled,Public,SSS,,NCE,Qualified,225,8,28.125
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,234,9,26.0
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,210,8,26.25
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,201,7,28.714285714285715
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,210,8,26.25
2020/2021,North East,Taraba,Wukari,Bantaje,"Unity College, Wukari",Male,Non-Disabled,Public,SSS,,NCE,Qualified,184,7,26.285714285714285
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,378,10,37.8
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,242,6,40.333333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,128,3,42.66666666666666
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Disabled,Public,JSS,,NCE,Qualified,218,5,43.6
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,160,4,40.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,371,9,41.22222222222222
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,JSS,,NCE,Qualified,320,8,40.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,300,8,37.5
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,806,23,35.04347826086956
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,927,27,34.333333333333336
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,896,26,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,846,25,33.84
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,986,29,34.0
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,886,26,34.07692307692308
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,896,26,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1169,34,34.38235294117647
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1344,39,34.46153846153846
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1249,36,34.69444444444444
2020/2021,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1389,40,34.725
