session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2023/2024,Male,Disabled,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,17,12,5,5,0,0,5,7,0,2.1,1 year
2023/2024,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2023/2024,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,8,6,2,2,0,0,2,4,0,2.1,1 year
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2023/2024,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,5,4,2,1,0,0,1,2,1,2.1,1 year
2023/2024,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,528,384,165,152,13,0,144,219,13,2.1,1 year
2023/2024,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,228,166,71,65,6,0,62,95,6,2.1,2 years
2023/2024,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,118,86,37,34,3,0,32,49,3,2.1,3-5 years
2023/2024,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,36,27,11,10,1,0,9,16,1,2.1,5+ years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,240,175,75,69,6,0,65,100,6,2.1,1 year
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,103,75,32,30,3,0,28,43,2,2.1,2 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,54,39,17,15,1,0,15,22,2,2.1,3-5 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,17,12,5,5,0,0,5,7,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,192,140,60,55,5,0,52,80,5,2.1,1 year
2023/2024,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,83,60,26,24,2,0,23,34,2,2.1,2 years
2023/2024,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,43,31,13,12,1,0,12,18,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,13,10,4,4,0,0,3,6,0,2.1,5+ years
2023/2024,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,247,180,77,71,6,0,67,103,6,2.1,1 year
2023/2024,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,106,78,33,31,3,0,28,45,2,2.1,2 years
2023/2024,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,55,40,17,16,1,0,15,23,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,17,12,5,5,0,0,5,7,0,2.1,5+ years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,112,82,35,32,3,0,30,47,3,2.1,1 year
2023/2024,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,48,35,15,14,1,0,13,20,1,2.1,2 years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,25,18,8,7,1,0,7,10,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,8,6,2,2,0,0,2,4,0,2.1,5+ years
2023/2024,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,90,65,28,26,2,0,25,37,2,2.1,1 year
2023/2024,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,39,28,12,11,1,0,11,16,1,2.1,2 years
2023/2024,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,20,15,6,6,1,0,5,9,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,6,5,2,2,0,0,1,3,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,77,56,24,22,2,0,21,32,2,2.1,1 year
2023/2024,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,33,24,10,9,1,0,9,14,1,2.1,2 years
2023/2024,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,17,13,5,5,0,0,4,8,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,5,4,2,2,0,0,1,2,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,35,25,11,10,1,0,10,14,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,15,11,5,4,0,0,4,6,1,2.1,2 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,8,6,2,2,0,0,2,4,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,28,20,9,8,1,0,8,11,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,12,9,4,3,0,0,3,5,1,2.1,2 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,6,5,2,2,0,0,1,3,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,34,25,11,10,1,0,9,14,1,2.1,1 year
2023/2024,Male,Disabled,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,15,11,5,4,0,0,4,6,1,2.1,2 years
2023/2024,Male,Disabled,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,8,6,2,2,0,0,2,4,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,16,11,5,4,0,0,5,6,1,2.1,1 year
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,3,3,1,1,0,0,0,2,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,12,9,4,4,0,0,3,5,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,5,4,2,2,0,0,1,2,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,16,12,5,5,0,0,4,7,0,2.1,1 year
2023/2024,Male,Disabled,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2023/2024,Male,Disabled,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2023/2024,Male,Disabled,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,5,4,2,1,0,0,1,2,1,2.1,1 year
2023/2024,Male,Disabled,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,389,283,121,112,10,0,106,162,9,2.1,1 year
2023/2024,Male,ALL,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,168,122,52,48,4,0,46,70,4,2.1,2 years
2023/2024,Male,ALL,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,87,63,27,25,2,0,24,36,2,2.1,3-5 years
2023/2024,Male,ALL,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,27,20,8,8,1,0,7,12,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,177,129,55,51,4,0,48,74,4,2.1,1 year
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,76,55,24,22,2,0,21,31,2,2.1,2 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,40,29,12,11,1,0,11,17,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,12,9,4,4,0,0,3,5,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,141,103,44,41,3,0,38,59,3,2.1,1 year
2023/2024,Male,ALL,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,61,44,19,18,2,0,17,25,1,2.1,2 years
2023/2024,Male,ALL,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,32,23,10,9,1,0,9,13,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,10,7,3,3,0,0,3,4,0,2.1,5+ years
2023/2024,Male,ALL,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,182,132,57,52,4,0,50,75,5,2.1,1 year
2023/2024,Male,ALL,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,78,57,24,23,2,0,21,33,1,2.1,2 years
2023/2024,Male,ALL,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,41,30,13,12,1,0,11,17,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,13,9,4,4,0,0,4,5,0,2.1,5+ years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,83,60,26,24,2,0,23,34,2,2.1,1 year
2023/2024,Male,ALL,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,36,26,11,10,1,0,10,15,1,2.1,2 years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,19,13,6,5,0,0,6,7,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2023/2024,Male,ALL,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,66,48,21,19,2,0,18,27,2,2.1,1 year
2023/2024,Male,ALL,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,29,21,9,8,1,0,8,12,1,2.1,2 years
2023/2024,Male,ALL,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,15,11,5,4,0,0,4,6,1,2.1,3-5 years
2023/2024,Male,ALL,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,56,41,18,16,1,0,15,23,2,2.1,1 year
2023/2024,Male,ALL,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,24,18,8,7,1,0,6,10,1,2.1,2 years
2023/2024,Male,ALL,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,13,9,4,4,0,0,4,5,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,26,19,8,7,1,0,7,11,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,11,8,3,3,0,0,3,5,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,21,15,6,6,1,0,6,9,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,9,6,3,3,0,0,3,3,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,25,18,8,7,1,0,7,10,1,2.1,1 year
2023/2024,Male,Disabled,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,11,8,3,3,0,0,3,5,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,11,8,4,3,0,0,3,4,1,2.1,1 year
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,9,7,3,3,0,0,2,4,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2023/2024,Male,Disabled,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2023/2024,Male,Disabled,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,5,4,2,2,0,0,1,2,0,2.1,1 year
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2023/2024,Male,Disabled,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NECO,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,2,1,0,0,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,University,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,Polytechnic,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Male,Disabled,NABTEB,College of Education,lga,Oturkpo,North Central,Benue,Oturkpo,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,705,513,220,202,17,0,192,293,18,2.1,1 year
2023/2024,Male,ALL,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,304,221,95,87,7,0,83,126,8,2.1,2 years
2023/2024,Male,ALL,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,158,115,49,45,4,0,43,66,4,2.1,3-5 years
2023/2024,Male,ALL,WAEC,University,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,49,35,15,14,1,0,14,20,1,2.1,5+ years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,320,233,100,92,8,0,87,133,8,2.1,1 year
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,138,101,43,40,3,0,37,58,3,2.1,2 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,72,52,22,21,2,0,20,30,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,Polytechnic,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,22,16,7,6,1,0,6,9,1,2.1,5+ years
2023/2024,Male,ALL,WAEC,College of Education,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,0,256,187,80,74,6,0,69,107,6,2.1,1 year
