session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,Disabled,NABTEB,Polytechnic,2,3,3,4,3,0,1.5,1,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,Disabled,NECO,Polytechnic,2,5,7,3,1,0,1.4,0,0,2,1
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Female,Disabled,WAEC,Polytechnic,2,5,5,3,1,0,1.4,1,0,1,1
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,ALL,NABTEB,Polytechnic,8,21,24,17,16,0,1.5,3,0,3,1
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,ALL,NECO,Polytechnic,15,39,44,30,26,0,1.4,6,0,6,3
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,ALL,WAEC,Polytechnic,20,53,60,48,46,0,1.4,7,0,4,1
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,Disabled,NABTEB,Polytechnic,1,3,3,4,3,0,1.5,0,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,Disabled,NECO,Polytechnic,2,3,5,3,1,0,1.4,1,0,1,1
2023/2024,South South,Edo,Etsako West,Auchi,"Government Secondary School, Auchi",Male,Disabled,WAEC,Polytechnic,1,3,3,3,1,0,1.4,0,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,ALL,NABTEB,University,14,36,37,58,56,0,1.4,5,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,ALL,NECO,University,25,65,68,87,78,0,1.3,10,0,0,6
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,ALL,WAEC,University,39,101,104,133,121,19,1.3,14,0,0,8
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,Disabled,NABTEB,University,2,3,3,10,9,0,1.4,1,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,Disabled,NECO,University,3,7,8,10,9,0,1.3,1,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Female,Disabled,WAEC,University,4,10,11,9,7,0,1.3,1,0,1,1
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,ALL,NABTEB,University,12,31,34,58,43,19,1.4,5,0,0,10
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,ALL,NECO,University,23,60,65,97,90,0,1.3,8,0,0,5
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,ALL,WAEC,University,32,82,93,133,121,19,1.3,13,0,0,8
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,Disabled,NABTEB,University,1,3,3,10,9,0,1.4,0,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,Disabled,NECO,University,2,7,7,10,9,0,1.3,0,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi,"Unity College, Etsako West",Male,Disabled,WAEC,University,4,9,10,10,9,0,1.3,2,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,ALL,NABTEB,College of Education,18,46,54,3,1,0,1.6,7,0,31,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,ALL,NECO,College of Education,31,80,93,4,3,0,1.6,12,0,54,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,ALL,WAEC,College of Education,44,115,125,9,7,0,1.6,16,0,71,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,Disabled,NABTEB,College of Education,2,3,3,0,0,0,1.6,1,0,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,Disabled,NECO,College of Education,2,5,5,0,0,0,1.6,1,0,3,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Female,Disabled,WAEC,College of Education,3,7,8,0,0,0,1.6,2,0,5,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,ALL,NABTEB,College of Education,13,32,39,3,1,0,1.6,5,0,22,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,ALL,NECO,College of Education,25,65,75,6,4,0,1.6,10,0,42,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,ALL,WAEC,College of Education,33,84,98,7,6,0,1.6,13,0,55,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,Disabled,NABTEB,College of Education,1,3,3,0,0,0,1.6,0,0,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,Disabled,NECO,College of Education,2,3,3,0,0,0,1.6,1,0,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Community Secondary School, Auchi I",Male,Disabled,WAEC,College of Education,2,5,5,0,0,0,1.6,1,0,3,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,ALL,NABTEB,University,26,67,68,87,75,19,1.4,10,0,0,8
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,ALL,NECO,University,46,120,130,158,142,19,1.3,17,0,0,11
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,ALL,WAEC,University,64,164,184,244,231,19,1.3,24,0,0,9
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,Disabled,NABTEB,University,2,3,3,10,9,0,1.4,1,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,Disabled,NECO,University,3,9,10,9,7,0,1.3,1,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Female,Disabled,WAEC,University,4,12,11,9,7,0,1.3,1,0,1,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Male,ALL,NABTEB,University,22,56,60,100,90,19,1.4,8,0,0,7
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Male,ALL,NECO,University,37,94,104,145,130,19,1.3,14,0,0,10
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Male,ALL,WAEC,University,60,154,171,256,231,19,1.3,23,0,0,17
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Male,Disabled,NABTEB,University,1,3,3,10,9,0,1.4,0,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Male,Disabled,NECO,University,2,5,7,9,7,0,1.3,1,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Comprehensive High School, Auchi I",Male,Disabled,WAEC,University,4,9,10,9,7,0,1.3,2,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Female,ALL,NABTEB,College of Education,13,34,37,1,0,0,1.6,4,0,22,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Female,ALL,NECO,College of Education,25,63,63,4,3,0,1.6,10,0,36,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Female,ALL,WAEC,College of Education,30,79,86,4,3,0,1.6,11,0,50,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Female,Disabled,NABTEB,College of Education,2,3,3,0,0,0,1.6,1,0,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Female,Disabled,NECO,College of Education,2,5,3,0,0,0,1.6,0,1,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Female,Disabled,WAEC,College of Education,2,3,5,0,0,0,1.6,1,0,3,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Male,ALL,NABTEB,College of Education,10,26,26,1,0,0,1.6,3,0,15,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Male,ALL,NECO,College of Education,19,48,54,3,1,0,1.6,7,0,31,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Male,ALL,WAEC,College of Education,23,60,68,4,3,0,1.6,9,0,39,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Male,Disabled,NABTEB,College of Education,1,3,3,0,0,0,1.6,0,0,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Male,Disabled,NECO,College of Education,1,3,3,0,0,0,1.6,0,0,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Government Secondary School, Auchi I",Male,Disabled,WAEC,College of Education,1,3,3,0,0,0,1.6,0,0,2,0
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Female,ALL,NABTEB,University,23,60,67,87,75,19,1.4,8,0,0,8
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Female,ALL,NECO,University,41,104,117,158,142,19,1.3,16,0,0,11
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Female,ALL,WAEC,University,57,147,153,220,202,19,1.3,22,0,0,12
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Female,Disabled,NABTEB,University,2,5,3,9,7,0,1.4,1,1,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Female,Disabled,NECO,University,4,10,11,9,7,0,1.3,1,0,1,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Female,Disabled,WAEC,University,6,15,16,19,17,0,1.3,3,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Male,ALL,NABTEB,University,18,44,47,72,58,19,1.4,7,0,0,10
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Male,ALL,NECO,University,34,87,96,121,104,19,1.3,13,0,0,12
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Male,ALL,WAEC,University,47,121,127,194,176,19,1.3,18,0,0,12
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Male,Disabled,NABTEB,University,2,5,5,10,9,0,1.4,1,0,0,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Male,Disabled,NECO,University,4,10,11,9,7,0,1.3,1,0,1,1
2023/2024,South South,Edo,Etsako West,Auchi I,"Unity College, Etsako West",Male,Disabled,WAEC,University,4,12,11,19,17,0,1.3,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Female,ALL,NABTEB,College of Education,48,125,133,7,6,0,1.6,18,0,77,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Female,ALL,NECO,College of Education,81,207,236,13,12,0,1.6,31,0,136,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Female,ALL,WAEC,College of Education,110,284,324,20,19,0,1.6,42,0,185,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Female,Disabled,NABTEB,College of Education,4,9,11,1,0,0,1.6,2,0,6,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Female,Disabled,NECO,College of Education,6,17,20,1,0,0,1.6,2,0,11,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Female,Disabled,WAEC,College of Education,8,22,24,1,0,0,1.6,3,0,14,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Male,ALL,NABTEB,College of Education,40,103,120,9,7,0,1.6,15,0,68,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Male,ALL,NECO,College of Education,73,188,215,14,13,0,1.6,28,0,122,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Male,ALL,WAEC,College of Education,92,238,275,20,19,0,1.6,35,0,155,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Male,Disabled,NABTEB,College of Education,3,7,8,1,0,0,1.6,1,0,4,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Male,Disabled,NECO,College of Education,5,14,16,1,0,0,1.6,2,0,9,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Community Secondary School, Gra/Etete",Male,Disabled,WAEC,College of Education,7,19,21,1,0,0,1.6,3,0,12,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Female,ALL,NABTEB,University,38,99,106,127,101,19,1.4,14,0,0,18
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Female,ALL,NECO,University,71,183,198,220,194,19,1.3,27,0,0,18
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Female,ALL,WAEC,University,107,274,290,377,367,19,1.3,41,0,0,7
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Female,Disabled,NABTEB,University,3,9,8,22,19,0,1.4,1,0,0,2
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Female,Disabled,NECO,University,6,17,18,17,14,0,1.3,2,0,0,2
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Female,Disabled,WAEC,University,8,22,24,19,17,0,1.3,3,0,2,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Male,ALL,NABTEB,University,36,92,101,142,133,0,1.4,13,0,0,6
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Male,ALL,NECO,University,63,161,168,208,182,19,1.3,24,0,0,18
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Male,ALL,WAEC,University,91,234,247,380,353,39,1.3,34,0,0,19
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Male,Disabled,NABTEB,University,3,7,8,19,17,0,1.4,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Male,Disabled,NECO,University,5,14,13,17,14,0,1.3,1,0,0,2
2023/2024,South South,Edo,Oredo,Gra/Etete,"Comprehensive High School, Gra/Etete",Male,Disabled,WAEC,University,7,19,21,27,26,0,1.3,3,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Female,ALL,NABTEB,University,30,79,91,114,101,19,1.4,11,0,0,9
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Female,ALL,NECO,University,57,149,169,220,194,19,1.3,21,0,0,18
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Female,ALL,WAEC,University,80,207,233,338,309,39,1.3,30,0,0,20
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Female,Disabled,NABTEB,University,3,9,8,22,19,0,1.4,1,0,0,2
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Female,Disabled,NECO,University,5,12,15,17,14,0,1.3,2,0,0,2
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Female,Disabled,WAEC,University,6,17,20,27,25,0,1.3,2,0,0,2
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Male,ALL,NABTEB,University,28,72,81,142,119,19,1.4,11,0,0,16
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Male,ALL,NECO,University,49,128,142,241,234,0,1.3,18,0,0,5
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Male,ALL,WAEC,University,70,181,195,353,338,19,1.3,26,0,0,10
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Male,Disabled,NABTEB,University,3,7,8,19,17,0,1.4,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Male,Disabled,NECO,University,4,10,13,17,14,0,1.3,1,0,0,2
2023/2024,South South,Edo,Oredo,Gra/Etete,"Government Secondary School, Gra/Etete",Male,Disabled,WAEC,University,6,15,15,27,26,0,1.3,2,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Female,ALL,NABTEB,University,16,43,47,72,58,19,1.4,6,0,0,10
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Female,ALL,NECO,University,31,80,91,121,104,19,1.3,12,0,0,12
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Female,ALL,WAEC,University,41,104,117,184,176,0,1.3,16,0,0,5
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Female,Disabled,NABTEB,University,2,3,3,10,9,0,1.4,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Female,Disabled,NECO,University,2,3,5,6,4,0,1.3,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Female,Disabled,WAEC,University,3,7,8,10,9,0,1.3,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Male,ALL,NABTEB,University,15,39,47,87,75,19,1.4,6,0,0,8
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Male,ALL,NECO,University,32,82,88,145,130,19,1.3,12,0,0,10
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Male,ALL,WAEC,University,42,108,119,194,176,19,1.3,16,0,0,12
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Male,Disabled,NABTEB,University,1,3,3,10,9,0,1.4,0,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Male,Disabled,NECO,University,2,3,3,6,4,0,1.3,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Benin City",Male,Disabled,WAEC,University,3,7,7,10,9,0,1.3,1,0,0,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Female,ALL,NABTEB,College of Education,18,46,50,3,1,0,1.6,7,0,29,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Female,ALL,NECO,College of Education,34,87,96,6,4,0,1.6,13,0,55,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Female,ALL,WAEC,College of Education,41,106,125,10,9,0,1.6,16,0,70,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Female,Disabled,NABTEB,College of Education,2,3,3,0,0,0,1.6,1,0,2,0
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Female,Disabled,NECO,College of Education,3,7,10,0,0,0,1.6,2,0,6,0
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Female,Disabled,WAEC,College of Education,3,9,11,0,0,0,1.6,1,0,7,0
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Male,ALL,NABTEB,College of Education,15,39,42,3,1,0,1.6,5,0,24,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Male,ALL,NECO,College of Education,32,82,88,6,4,0,1.6,12,0,50,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Male,ALL,WAEC,College of Education,37,94,102,9,7,0,1.6,14,0,57,1
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Male,Disabled,NABTEB,College of Education,1,3,3,0,0,0,1.6,0,0,2,0
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Male,Disabled,NECO,College of Education,3,7,7,0,0,0,1.6,1,0,4,0
2023/2024,South South,Edo,Oredo,Gra/Etete,"Unity College, Oredo",Male,Disabled,WAEC,College of Education,3,9,8,0,0,0,1.6,1,0,5,0
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,NABTEB,College of Education,39,99,106,6,4,0,1.6,15,0,61,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,NECO,College of Education,68,174,189,10,9,0,1.6,26,0,109,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,WAEC,College of Education,91,234,252,14,13,0,1.6,34,0,145,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,NABTEB,College of Education,3,9,8,1,0,0,1.6,1,0,4,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,NECO,College of Education,5,14,16,1,0,0,1.6,2,0,9,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,WAEC,College of Education,7,17,20,1,0,0,1.6,3,0,11,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,NABTEB,College of Education,29,75,78,6,4,0,1.6,11,0,44,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,NECO,College of Education,50,128,133,9,7,0,1.6,19,0,76,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,WAEC,College of Education,67,173,187,13,12,0,1.6,25,0,106,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,Disabled,NABTEB,College of Education,3,7,7,1,0,0,1.6,1,0,3,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,Disabled,NECO,College of Education,4,9,10,0,0,0,1.6,2,0,6,0
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Community Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,Disabled,WAEC,College of Education,5,12,15,1,0,0,1.6,2,0,8,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,NABTEB,University,40,103,111,142,136,0,1.4,15,0,0,4
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,NECO,University,80,205,231,278,257,19,1.3,30,0,0,14
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,WAEC,University,98,253,264,366,338,39,1.3,36,0,0,19
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,NABTEB,University,4,10,11,22,19,0,1.4,1,0,0,2
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,NECO,University,6,15,16,17,14,0,1.3,2,0,0,2
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,WAEC,University,8,21,21,27,26,0,1.3,3,0,0,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,NABTEB,University,35,89,102,142,119,19,1.4,13,0,0,16
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,NECO,University,66,171,190,230,205,19,1.3,25,0,0,17
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,WAEC,University,93,239,254,416,393,19,1.3,35,0,0,16
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Male,Disabled,NABTEB,University,3,7,8,19,17,0,1.4,1,0,0,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Male,Disabled,NECO,University,6,14,16,17,16,0,1.3,3,0,0,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Comprehensive High School, Ibiwe/ Iwegie/ Ugbague",Male,Disabled,WAEC,University,7,19,20,27,26,0,1.3,2,0,0,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,NABTEB,Polytechnic,42,109,117,61,56,0,1.5,16,0,30,3
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,NECO,Polytechnic,74,192,205,120,108,19,1.4,28,0,43,8
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,ALL,WAEC,Polytechnic,95,245,257,160,147,19,1.4,36,0,47,9
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,NABTEB,Polytechnic,4,9,11,7,6,0,1.5,2,0,2,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,NECO,Polytechnic,5,14,16,7,6,0,1.4,2,0,5,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Female,Disabled,WAEC,Polytechnic,7,19,20,10,9,0,1.4,3,0,5,1
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,NABTEB,Polytechnic,32,84,91,55,49,0,1.5,12,0,18,4
2023/2024,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,"Government Secondary School, Ibiwe/ Iwegie/ Ugbague",Male,ALL,NECO,Polytechnic,61,156,169,93,81,19,1.4,23,0,40,8
