session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Dagaro Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Dagaro Sabuwa Upper Basic Secondary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Dagaro Sabuwa Upper Basic Secondary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Dagaro Sabuwa Upper Basic Secondary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Damno Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Damno Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Damno Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Dango Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Dango Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Dango Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Doleri Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Doleri Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Doleri Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Fajeebs Triangulan Academy,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Fajeebs Triangulan Academy,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Fajeebs Triangulan Academy,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Fomwan Academy,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Fomwan Academy,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Fomwan Academy,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Future Leaders Nursery And Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Future Leaders Nursery And Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Future Leaders Nursery And Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Gobarari Nomadic Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Gobarari Nomadic Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Gobarari Nomadic Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Goya Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Goya Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Goya Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Gwasamai Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Gwasamai Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Gwasamai Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Inuwa Dahiru Memorial Secondry School Azare,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Inuwa Dahiru Memorial Secondry School Azare,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Inuwa Dahiru Memorial Secondry School Azare,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Jalaje Nomadic Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Jalaje Nomadic Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Jalaje Nomadic Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Jigawar Taura Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Jigawar Taura Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Jigawar Taura Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Saleri Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Saleri Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Saleri Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Universal Basic Junior Secondary School Kujuru,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Universal Basic Junior Secondary School Kujuru,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Universal Basic Junior Secondary School Kujuru,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Upper Basic Junior Secondary School Bulkachuwa,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Upper Basic Junior Secondary School Bulkachuwa,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Bulkachuwa/Dagaro,Upper Basic Junior Secondary School Bulkachuwa,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Adp Quaters Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Adp Quaters Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Adp Quaters Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Buskuri Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Buskuri Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Buskuri Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Chigero Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Chigero Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Chigero Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Chilankori Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Chilankori Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Chilankori Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Dukoli Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Dukoli Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Dukoli Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Fajeebs Training Academy,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Fajeebs Training Academy,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Fajeebs Training Academy,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Fatimah Mohammed Jarma Secondry Shool Azare,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Fatimah Mohammed Jarma Secondry Shool Azare,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Fatimah Mohammed Jarma Secondry Shool Azare,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Gangai Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Gangai Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Gangai Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Gurwari Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Gurwari Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Gurwari Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Hassan Tagwai Central Science Primary School Azare,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Hassan Tagwai Central Science Primary School Azare,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Hassan Tagwai Central Science Primary School Azare,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Immaculate Heart Nursery And Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Immaculate Heart Nursery And Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Immaculate Heart Nursery And Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kachawun Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kachawun Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kachawun Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kafin Makama Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kafin Makama Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kafin Makama Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Katsalle Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Katsalle Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Katsalle Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Khairul Huda Academy,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Khairul Huda Academy,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Khairul Huda Academy,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kukuri Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kukuri Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Kukuri Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Lifa Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Lifa Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Lifa Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Mareri Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Mareri Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Mareri Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Marewo Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Marewo Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Marewo Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Universal Basic Junior Secondary School Buskuri,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Universal Basic Junior Secondary School Buskuri,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Universal Basic Junior Secondary School Buskuri,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Universal Basic Junior Secondary School Nasarawa,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Universal Basic Junior Secondary School Nasarawa,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Universal Basic Junior Secondary School Nasarawa,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Wuro Bugga Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Wuro Bugga Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Buskuri,Wuro Bugga Primary School,Male,ALL,WAEC,University,1,4,2,0,0,0,2.1,0,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Ahmad Dan Azumi Arabic And Islamic School Chinade,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Ahmad Dan Azumi Arabic And Islamic School Chinade,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Ahmad Dan Azumi Arabic And Islamic School Chinade,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chacharam Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chacharam Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chacharam Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chinade Central Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chinade Central Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chinade Central Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chinade South Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chinade South Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Chinade South Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Conaps Model Academy Chinade,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Conaps Model Academy Chinade,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Conaps Model Academy Chinade,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Dugunde Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Dugunde Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Dugunde Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Duhuwar Fulani Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Duhuwar Fulani Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Duhuwar Fulani Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Fomwan Academy,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Fomwan Academy,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Fomwan Academy,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Gamji Nomadic Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Gamji Nomadic Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Gamji Nomadic Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Garin Alhajin Jeji Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Garin Alhajin Jeji Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Garin Alhajin Jeji Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Inuwa Dahiru Memorial Nursery And Primary,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Inuwa Dahiru Memorial Nursery And Primary,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Inuwa Dahiru Memorial Nursery And Primary,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Jambure Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Jambure Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Jambure Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Khadija Bint Khuwailid Academy,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Khadija Bint Khuwailid Academy,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Khadija Bint Khuwailid Academy,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Lamunga Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Lamunga Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Lamunga Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,"Madaki Babani Academy, Azare",Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,"Madaki Babani Academy, Azare",Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,"Madaki Babani Academy, Azare",Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Mubi Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Mubi Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Mubi Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Sani Abacha Estate Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Sani Abacha Estate Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
2024/2025,North East,Bauchi,Katagum,Chinade,Sani Abacha Estate Primary School,Male,ALL,WAEC,University,2,6,4,2,2,0,2.1,1,1,1,0
2024/2025,North East,Bauchi,Katagum,Chinade,Tatije Primary School,Female,ALL,NECO,Polytechnic,5,13,9,3,3,0,2.1,2,2,3,0
2024/2025,North East,Bauchi,Katagum,Chinade,Tatije Primary School,Male,ALL,NABTEB,College of Education,4,11,7,3,3,0,2.1,1,2,2,0
