session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,all,WAEC,351,262,206,77,75,66,74.6439,37.3786,97.4026,88.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,NABTEB,15,11,7,3,6,7,73.3333,42.8571,200.0,116.6667
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,NECO,28,19,13,5,5,6,67.8571,38.4615,100.0,120.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Female,disabled,WAEC,36,27,19,7,5,5,75.0,36.8421,71.4286,100.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,NABTEB,173,131,101,38,47,44,75.7225,37.6238,123.6842,93.617
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,NECO,312,217,198,74,71,61,69.5513,37.3737,95.9459,85.9155
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,all,WAEC,392,293,235,88,81,76,74.7449,37.4468,92.0455,93.8272
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,NABTEB,18,14,12,5,8,9,77.7778,41.6667,160.0,112.5
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,NECO,34,24,17,6,0,0,70.5882,35.2941,0.0,0.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Government Secondary School, Kangiwa",Male,disabled,WAEC,42,31,22,8,5,6,73.8095,36.3636,62.5,120.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,NABTEB,83,62,48,18,19,21,74.6988,37.5,105.5556,110.5263
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,NECO,146,101,89,34,32,29,69.1781,38.2022,94.1176,90.625
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,all,WAEC,196,147,108,41,37,36,75.0,37.963,90.2439,97.2973
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,NABTEB,15,11,7,3,6,7,73.3333,42.8571,200.0,116.6667
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,NECO,16,11,10,4,5,6,68.75,40.0,125.0,120.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Female,disabled,WAEC,24,18,12,5,5,5,75.0,41.6667,100.0,100.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,NABTEB,79,60,47,18,16,18,75.9494,38.2979,88.8889,112.5
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,NECO,137,95,85,32,38,34,69.3431,37.6471,118.75,89.4737
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,all,WAEC,202,151,124,47,48,47,74.7525,37.9032,102.1277,97.9167
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,NABTEB,14,11,8,3,0,0,78.5714,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,NECO,15,10,7,3,6,7,66.6667,42.8571,200.0,116.6667
2021/2022,North West,Katsina,Katsina,Kangiwa,"Unity College, Katsina",Male,disabled,WAEC,23,17,13,5,5,6,73.913,38.4615,100.0,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,NABTEB,185,139,101,38,38,34,75.1351,37.6238,100.0,89.4737
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,NECO,297,205,176,66,59,52,69.0236,37.5,89.3939,88.1356
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,all,WAEC,403,301,221,83,79,71,74.6898,37.5566,95.1807,89.8734
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,disabled,NABTEB,19,14,11,4,6,7,73.6842,36.3636,150.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,disabled,NECO,28,19,17,6,5,6,67.8571,35.2941,83.3333,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Female,disabled,WAEC,44,33,22,8,5,5,75.0,36.3636,62.5,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,all,NABTEB,195,147,129,49,55,53,75.3846,37.9845,112.2449,96.3636
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,all,NECO,292,203,184,69,64,61,69.5205,37.5,92.7536,95.3125
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,all,WAEC,461,344,286,107,103,94,74.6204,37.4126,96.2617,91.2621
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,disabled,NABTEB,18,14,12,5,8,9,77.7778,41.6667,160.0,112.5
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,disabled,NECO,30,21,17,6,6,7,70.0,35.2941,100.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Community Secondary School, Shinkafi 'A",Male,disabled,WAEC,42,31,25,9,11,12,73.8095,36.0,122.2222,109.0909
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,all,NABTEB,128,96,78,30,31,28,75.0,38.4615,103.3333,90.3226
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,all,NECO,253,176,142,54,49,46,69.5652,38.0282,90.7407,93.8776
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,all,WAEC,315,235,187,70,70,66,74.6032,37.4332,100.0,94.2857
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,disabled,NABTEB,15,11,7,3,6,7,73.3333,42.8571,200.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,disabled,NECO,24,17,13,5,5,6,70.8333,38.4615,100.0,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Female,disabled,WAEC,28,21,16,6,5,5,75.0,37.5,83.3333,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,all,NABTEB,119,90,74,28,24,18,75.6303,37.8378,85.7143,75.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,all,NECO,266,184,164,61,64,61,69.1729,37.1951,104.918,95.3125
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,all,WAEC,331,247,204,77,86,82,74.6224,37.7451,111.6883,95.3488
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,disabled,NABTEB,14,11,8,3,0,0,78.5714,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,disabled,NECO,23,16,14,5,6,7,69.5652,35.7143,120.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Comprehensive High School, Shinkafi 'A",Male,disabled,WAEC,30,22,19,7,5,6,73.3333,36.8421,71.4286,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,all,NABTEB,140,105,78,30,19,21,75.0,38.4615,63.3333,110.5263
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,all,NECO,272,188,139,52,43,40,69.1176,37.4101,82.6923,93.0233
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,all,WAEC,403,301,218,82,64,61,74.6898,37.6147,78.0488,95.3125
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,disabled,NABTEB,15,11,7,3,0,0,73.3333,42.8571,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,disabled,NECO,31,21,17,6,5,6,67.7419,35.2941,83.3333,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Female,disabled,WAEC,40,30,19,7,4,5,75.0,36.8421,57.1429,125.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,all,NABTEB,159,120,86,32,24,26,75.4717,37.2093,75.0,108.3333
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,all,NECO,293,204,171,64,51,48,69.6246,37.4269,79.6875,94.1176
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,all,WAEC,369,275,210,79,54,47,74.5257,37.619,68.3544,87.037
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,disabled,NABTEB,18,14,8,3,0,0,77.7778,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,disabled,NECO,34,24,17,6,6,7,70.5882,35.2941,100.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Government Secondary School, Shinkafi 'A",Male,disabled,WAEC,42,31,22,8,5,6,73.8095,36.3636,62.5,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,all,NABTEB,117,88,67,26,25,21,75.2137,38.806,96.1538,84.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,all,NECO,233,162,132,50,49,46,69.5279,37.8788,98.0,93.8776
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,all,WAEC,303,226,175,66,61,56,74.5875,37.7143,92.4242,91.8033
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,disabled,NABTEB,15,11,7,3,6,7,73.3333,42.8571,200.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,disabled,NECO,20,14,10,4,5,6,70.0,40.0,125.0,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Female,disabled,WAEC,28,21,16,6,5,5,75.0,37.5,83.3333,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,all,NABTEB,115,87,70,26,32,27,75.6522,37.1429,123.0769,84.375
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,all,NECO,205,142,126,48,51,48,69.2683,38.0952,106.25,94.1176
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,all,WAEC,278,208,166,63,59,53,74.8201,37.9518,93.6508,89.8305
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,disabled,NABTEB,14,11,8,3,8,9,78.5714,37.5,266.6667,112.5
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,disabled,NECO,19,13,10,4,6,7,68.4211,40.0,150.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'A,"Unity College, Katsina",Male,disabled,WAEC,23,17,13,5,5,6,73.913,38.4615,100.0,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,all,NABTEB,90,67,53,20,13,14,74.4444,37.7358,65.0,107.6923
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,all,NECO,162,112,89,34,32,29,69.1358,38.2022,94.1176,90.625
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,all,WAEC,200,150,105,40,33,31,75.0,38.0952,82.5,93.9394
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,disabled,NABTEB,15,11,8,3,0,0,73.3333,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,disabled,NECO,20,14,10,4,5,6,70.0,40.0,125.0,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Female,disabled,WAEC,24,18,12,5,5,5,75.0,41.6667,100.0,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,all,NABTEB,104,79,59,22,16,18,75.9615,37.2881,72.7273,112.5
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,all,NECO,183,127,106,40,33,27,69.3989,37.7358,82.5,81.8182
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,all,WAEC,248,185,147,55,48,41,74.5968,37.415,87.2727,85.4167
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,disabled,NABTEB,14,11,8,3,0,0,78.5714,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,disabled,NECO,23,16,10,4,7,7,69.5652,40.0,175.0,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Community Secondary School, Shinkafi 'B'",Male,disabled,WAEC,27,20,16,6,5,6,74.0741,37.5,83.3333,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,all,NABTEB,185,139,108,41,38,34,75.1351,37.963,92.6829,89.4737
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,all,NECO,339,235,196,73,60,52,69.3215,37.2449,82.1918,86.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,all,WAEC,403,301,230,86,75,66,74.6898,37.3913,87.2093,88.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,disabled,NABTEB,19,14,11,4,6,7,73.6842,36.3636,150.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,disabled,NECO,31,21,17,6,6,6,67.7419,35.2941,100.0,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Female,disabled,WAEC,36,27,19,7,5,5,75.0,36.8421,71.4286,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,all,NABTEB,191,144,117,44,39,35,75.3927,37.6068,88.6364,89.7436
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,all,NECO,297,206,178,67,64,61,69.3603,37.6404,95.5224,95.3125
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,all,WAEC,404,301,245,92,70,65,74.505,37.551,76.087,92.8571
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,disabled,NABTEB,18,14,8,3,0,0,77.7778,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,disabled,NECO,27,19,14,5,6,7,70.3704,35.7143,120.0,116.6667
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Comprehensive High School, Shinkafi 'B'",Male,disabled,WAEC,42,31,22,8,5,6,73.8095,36.3636,62.5,120.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,all,NABTEB,91,68,48,18,13,14,74.7253,37.5,72.2222,107.6923
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,all,NECO,154,107,86,33,28,23,69.4805,38.3721,84.8485,82.1429
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,all,WAEC,216,161,118,45,37,36,74.537,38.1356,82.2222,97.2973
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,disabled,NABTEB,15,11,7,3,0,0,73.3333,42.8571,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,disabled,NECO,16,11,7,3,6,6,68.75,42.8571,200.0,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Female,disabled,WAEC,24,18,12,5,5,5,75.0,41.6667,100.0,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,all,NABTEB,80,60,47,18,16,17,75.0,38.2979,88.8889,106.25
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,all,NECO,137,95,79,30,19,14,69.3431,37.9747,63.3333,73.6842
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,all,WAEC,221,165,121,46,44,41,74.6606,38.0165,95.6522,93.1818
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,disabled,NABTEB,15,11,8,3,0,0,73.3333,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,disabled,NECO,15,10,7,3,0,0,66.6667,42.8571,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Government Secondary School, Shinkafi 'B'",Male,disabled,WAEC,23,17,13,5,6,6,73.913,38.4615,120.0,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,all,NABTEB,79,59,42,16,13,14,74.6835,38.0952,81.25,107.6923
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,all,NECO,123,85,70,27,28,23,69.1057,38.5714,103.7037,82.1429
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,all,WAEC,152,114,84,31,23,20,75.0,36.9048,74.1935,86.9565
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,disabled,NABTEB,15,11,8,3,0,0,73.3333,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,disabled,NECO,16,11,7,3,6,6,68.75,42.8571,200.0,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Female,disabled,WAEC,20,15,9,3,5,5,75.0,33.3333,166.6667,100.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,all,NABTEB,90,68,51,19,16,18,75.5556,37.2549,84.2105,112.5
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,all,NECO,144,100,82,31,26,20,69.4444,37.8049,83.871,76.9231
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,all,WAEC,176,131,102,38,32,29,74.4318,37.2549,84.2105,90.625
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,disabled,NABTEB,14,11,8,3,0,0,78.5714,37.5,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,disabled,NECO,19,13,10,4,0,0,68.4211,40.0,0.0,0.0
2021/2022,North West,Katsina,Katsina,Shinkafi 'B',"Unity College, Katsina",Male,disabled,WAEC,27,20,13,5,5,6,74.0741,38.4615,100.0,120.0
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,all,NABTEB,193,145,112,42,44,41,75.1295,37.5,104.7619,93.1818
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,all,NECO,391,271,228,86,81,75,69.3095,37.7193,94.186,92.5926
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,all,WAEC,487,364,270,102,106,97,74.7433,37.7778,103.9216,91.5094
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,disabled,NABTEB,23,17,11,4,6,7,73.913,36.3636,150.0,116.6667
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,disabled,NECO,43,30,23,9,5,6,69.7674,39.1304,55.5556,120.0
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Female,disabled,WAEC,60,45,31,12,9,10,75.0,38.7097,75.0,111.1111
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,all,NABTEB,177,134,105,40,39,35,75.7062,38.0952,97.5,89.7436
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,all,NECO,365,253,239,90,89,82,69.3151,37.6569,98.8889,92.1348
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,all,WAEC,415,310,252,95,87,83,74.6988,37.6984,91.5789,95.4023
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,disabled,NABTEB,22,17,12,5,8,9,77.2727,41.6667,160.0,112.5
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,disabled,NECO,46,32,27,10,6,7,69.5652,37.037,60.0,116.6667
2021/2022,North West,Katsina,Mashi,Bamble,"Community Secondary School, Bamble",Male,disabled,WAEC,53,40,32,12,11,12,75.4717,37.5,91.6667,109.0909
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,all,NABTEB,166,125,97,36,32,27,75.3012,37.1134,88.8889,84.375
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,all,NECO,253,175,139,52,43,40,69.17,37.4101,82.6923,93.0233
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,all,WAEC,395,295,212,80,75,66,74.6835,37.7358,93.75,88.0
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,disabled,NABTEB,19,14,11,4,6,7,73.6842,36.3636,150.0,116.6667
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,disabled,NECO,28,19,13,5,5,6,67.8571,38.4615,100.0,120.0
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Female,disabled,WAEC,44,33,22,8,5,5,75.0,36.3636,62.5,100.0
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,all,NABTEB,152,115,90,34,32,27,75.6579,37.7778,94.1176,84.375
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,all,NECO,277,192,160,61,51,48,69.3141,38.125,83.6066,94.1176
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,all,WAEC,400,299,226,85,75,65,74.75,37.6106,88.2353,86.6667
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,disabled,NABTEB,18,14,12,5,8,9,77.7778,41.6667,160.0,112.5
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,disabled,NECO,34,24,20,8,6,7,70.5882,40.0,75.0,116.6667
2021/2022,North West,Katsina,Mashi,Bamble,"Comprehensive High School, Bamble",Male,disabled,WAEC,50,37,25,9,5,6,74.0,36.0,55.5556,120.0
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,all,NABTEB,200,150,119,45,44,41,75.0,37.8151,97.7778,93.1818
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,all,NECO,336,233,198,74,81,75,69.3452,37.3737,109.4595,92.5926
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,all,WAEC,471,352,271,102,92,87,74.7346,37.6384,90.1961,94.5652
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,disabled,NABTEB,19,14,11,4,6,7,73.6842,36.3636,150.0,116.6667
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,disabled,NECO,32,22,16,6,5,6,68.75,37.5,83.3333,120.0
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Female,disabled,WAEC,40,30,19,7,4,5,75.0,36.8421,57.1429,125.0
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,all,NABTEB,180,136,113,43,39,35,75.5556,38.0531,90.6977,89.7436
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,all,NECO,289,201,171,64,64,55,69.5502,37.4269,100.0,85.9375
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,all,WAEC,385,287,235,88,86,82,74.5455,37.4468,97.7273,95.3488
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,disabled,NABTEB,14,11,8,3,0,0,78.5714,37.5,0.0,0.0
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,disabled,NECO,27,19,14,5,6,7,70.3704,35.7143,120.0,116.6667
2021/2022,North West,Katsina,Mashi,Bamble,"Government Secondary School, Bamble",Male,disabled,WAEC,38,28,22,8,5,6,73.6842,36.3636,62.5,120.0
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,all,NABTEB,106,79,52,20,13,14,74.5283,38.4615,65.0,107.6923
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,all,NECO,202,140,106,40,38,35,69.3069,37.7358,95.0,92.1053
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,all,WAEC,268,200,139,53,42,41,74.6269,38.1295,79.2453,97.619
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,disabled,NABTEB,15,11,7,3,0,0,73.3333,42.8571,0.0,0.0
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,disabled,NECO,16,11,7,3,5,6,68.75,42.8571,166.6667,120.0
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Female,disabled,WAEC,24,18,12,5,5,5,75.0,41.6667,100.0,100.0
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,all,NABTEB,105,79,62,23,16,17,75.2381,37.0968,69.5652,106.25
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,all,NECO,178,123,99,38,26,20,69.1011,38.3838,68.4211,76.9231
2021/2022,North West,Katsina,Mashi,Bamble,"Unity College, Mashi",Male,all,WAEC,228,170,134,51,43,41,74.5614,38.0597,84.3137,95.3488
