session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Female,all,WAEC,369,270,221,82,75,71,73.1707,37.1041,91.4634,94.6667
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Female,disabled,NABTEB,16,12,7,3,6,7,75.0,42.8571,200.0,116.6667
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Female,disabled,NECO,31,21,16,6,6,6,67.7419,37.5,100.0,100.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Female,disabled,WAEC,44,32,27,10,10,11,72.7273,37.037,100.0,110.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Male,all,NABTEB,160,122,110,41,38,33,76.25,37.2727,92.6829,86.8421
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Male,all,NECO,249,169,155,58,50,46,67.8715,37.4194,86.2069,92.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Male,all,WAEC,407,298,257,96,76,71,73.2187,37.3541,79.1667,93.4211
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Male,disabled,NABTEB,18,14,11,4,0,0,77.7778,36.3636,0.0,0.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Male,disabled,NECO,28,19,16,6,0,0,67.8571,37.5,0.0,0.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Comprehensive High School, Kachalla Sembe",Male,disabled,WAEC,44,32,26,10,5,6,72.7273,38.4615,50.0,120.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Female,all,NABTEB,97,74,62,24,19,20,76.2887,38.7097,79.1667,105.2632
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Female,all,NECO,174,118,109,41,40,36,67.8161,37.6147,97.561,90.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Female,all,WAEC,233,171,140,53,45,38,73.3906,37.8571,84.9057,84.4444
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Female,disabled,NECO,24,16,13,5,6,6,66.6667,38.4615,120.0,100.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Female,disabled,WAEC,30,22,18,7,5,5,73.3333,38.8889,71.4286,100.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Male,all,NABTEB,97,74,66,25,15,16,76.2887,37.8788,60.0,106.6667
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Male,all,NECO,202,137,130,49,50,46,67.8218,37.6923,102.0408,92.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Male,all,WAEC,228,167,150,56,49,42,73.2456,37.3333,87.5,85.7143
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Male,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Male,disabled,NECO,25,17,16,6,6,7,68.0,37.5,100.0,116.6667
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Government Secondary School, Kachalla Sembe",Male,disabled,WAEC,31,23,18,7,5,6,74.1935,38.8889,71.4286,120.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Female,all,NABTEB,104,79,62,24,13,13,75.9615,38.7097,54.1667,100.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Female,all,NECO,174,118,103,39,34,30,67.8161,37.8641,87.1795,88.2353
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Female,all,WAEC,238,175,140,53,45,43,73.5294,37.8571,84.9057,95.5556
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Female,disabled,NECO,24,16,13,5,6,6,66.6667,38.4615,120.0,100.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Female,disabled,WAEC,31,23,18,7,5,5,74.1935,38.8889,71.4286,100.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Male,all,NABTEB,85,64,55,21,15,16,75.2941,38.1818,71.4286,106.6667
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Male,all,NECO,142,97,92,34,25,20,68.3099,36.9565,73.5294,80.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Male,all,WAEC,210,154,129,49,33,30,73.3333,37.9845,67.3469,90.9091
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Male,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Male,disabled,NECO,19,13,13,5,0,0,68.4211,38.4615,0.0,0.0
2022/2023,North East,Taraba,Jalingo,Kachalla Sembe,"Unity College, Jalingo",Male,disabled,WAEC,25,18,15,6,0,0,72.0,40.0,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Female,all,NABTEB,72,55,44,17,13,13,76.3889,38.6364,76.4706,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Female,all,NECO,136,93,81,31,35,30,68.3824,38.2716,112.9032,85.7143
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Female,all,WAEC,152,112,93,34,30,27,73.6842,36.5591,88.2353,90.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Female,disabled,NECO,17,12,10,4,6,6,70.5882,40.0,150.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Female,disabled,WAEC,20,15,12,4,5,5,75.0,33.3333,125.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Male,all,NABTEB,73,55,47,18,15,17,75.3425,38.2979,83.3333,113.3333
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Male,all,NECO,155,105,98,36,31,26,67.7419,36.7347,86.1111,83.871
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Male,all,WAEC,194,142,126,47,44,42,73.1959,37.3016,93.617,95.4545
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Male,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Male,disabled,NECO,19,13,9,3,0,0,68.4211,33.3333,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Community Secondary School, Gembu 'A'",Male,disabled,WAEC,25,18,15,6,6,6,72.0,40.0,100.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Female,all,NABTEB,120,91,74,28,19,20,75.8333,37.8378,67.8571,105.2632
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Female,all,NECO,204,139,122,46,34,30,68.1373,37.7049,73.913,88.2353
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Female,all,WAEC,254,186,146,55,50,50,73.2283,37.6712,90.9091,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Female,disabled,NABTEB,13,10,8,3,0,0,76.9231,37.5,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Female,disabled,NECO,20,14,10,4,6,6,70.0,40.0,150.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Female,disabled,WAEC,27,20,15,6,5,6,74.0741,40.0,83.3333,120.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Male,all,NABTEB,136,103,81,30,23,25,75.7353,37.037,76.6667,108.6957
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Male,all,NECO,196,133,127,48,37,33,67.8571,37.7953,77.0833,89.1892
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Male,all,WAEC,288,211,184,68,61,53,73.2639,36.9565,89.7059,86.8852
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Male,disabled,NABTEB,15,11,8,3,0,0,73.3333,37.5,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Male,disabled,NECO,22,15,13,5,6,7,68.1818,38.4615,120.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Comprehensive High School, Gembu 'A'",Male,disabled,WAEC,31,23,20,7,6,6,74.1935,35.0,85.7143,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Female,all,NABTEB,84,64,55,21,25,27,76.1905,38.1818,119.0476,108.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Female,all,NECO,139,95,90,34,34,30,68.3453,37.7778,100.0,88.2353
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Female,all,WAEC,224,164,140,52,60,55,73.2143,37.1429,115.3846,91.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Female,disabled,NABTEB,13,10,7,3,6,7,76.9231,42.8571,200.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Female,disabled,NECO,13,9,10,4,6,6,69.2308,40.0,150.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Female,disabled,WAEC,17,12,12,4,5,6,70.5882,33.3333,125.0,120.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Male,all,NABTEB,88,67,58,22,23,25,76.1364,37.931,104.5455,108.6957
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Male,all,NECO,155,105,111,42,44,40,67.7419,37.8378,104.7619,90.9091
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Male,all,WAEC,222,163,147,54,61,59,73.4234,36.7347,112.963,96.7213
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Male,disabled,NABTEB,12,9,7,3,8,8,75.0,42.8571,266.6667,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Male,disabled,NECO,13,9,10,4,6,7,69.2308,40.0,150.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Government Secondary School, Gembu 'A'",Male,disabled,WAEC,19,14,12,4,6,6,73.6842,33.3333,150.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Female,all,NABTEB,117,89,78,29,32,27,76.0684,37.1795,110.3448,84.375
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Female,all,NECO,204,139,132,49,57,49,68.1373,37.1212,116.3265,85.9649
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Female,all,WAEC,298,219,188,70,80,70,73.4899,37.234,114.2857,87.5
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Female,disabled,NABTEB,13,10,8,3,7,7,76.9231,37.5,233.3333,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Female,disabled,NECO,20,14,13,5,6,6,70.0,38.4615,120.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Female,disabled,WAEC,27,20,18,7,5,5,74.0741,38.8889,71.4286,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Male,all,NABTEB,112,85,77,29,30,25,75.8929,37.6623,103.4483,83.3333
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Male,all,NECO,168,114,118,44,50,46,67.8571,37.2881,113.6364,92.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Male,all,WAEC,260,190,167,63,66,59,73.0769,37.7246,104.7619,89.3939
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Male,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Male,disabled,NECO,16,11,10,4,6,7,68.75,40.0,150.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'A',"Unity College, Sardauna",Male,disabled,WAEC,22,16,15,6,6,6,72.7273,40.0,100.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Female,all,NABTEB,110,84,62,24,13,13,76.3636,38.7097,54.1667,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Female,all,NECO,228,155,138,52,34,30,67.9825,37.6812,65.3846,88.2353
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Female,all,WAEC,285,209,170,64,55,49,73.3333,37.6471,85.9375,89.0909
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Female,disabled,NECO,27,18,16,6,0,0,66.6667,37.5,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Female,disabled,WAEC,31,23,18,7,5,5,74.1935,38.8889,71.4286,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Male,all,NABTEB,130,98,84,32,23,17,75.3846,38.0952,71.875,73.913
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Male,all,NECO,227,154,146,55,44,40,67.8414,37.6712,80.0,90.9091
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Male,all,WAEC,331,243,211,79,60,53,73.4139,37.4408,75.9494,88.3333
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Male,disabled,NABTEB,15,11,7,3,0,0,73.3333,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Male,disabled,NECO,25,17,16,6,6,7,68.0,37.5,100.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Community Secondary School, Gembu 'B'",Male,disabled,WAEC,31,23,18,7,0,0,74.1935,38.8889,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,NABTEB,55,42,33,13,6,7,76.3636,39.3939,46.1538,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,NECO,84,57,58,22,23,24,67.8571,37.931,104.5455,104.3478
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,all,WAEC,109,80,69,25,30,27,73.3945,36.2319,120.0,90.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,NECO,13,9,10,4,6,6,69.2308,40.0,150.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Female,disabled,WAEC,14,10,9,3,5,5,71.4286,33.3333,166.6667,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NABTEB,61,46,40,15,16,16,75.4098,37.5,106.6667,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,NECO,102,69,69,26,31,27,67.6471,37.6812,119.2308,87.0968
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,all,WAEC,129,95,91,33,33,30,73.6434,36.2637,100.0,90.9091
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NABTEB,12,9,7,3,8,8,75.0,42.8571,266.6667,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,NECO,13,9,6,2,6,7,69.2308,33.3333,300.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Comprehensive High School, Gembu 'B'",Male,disabled,WAEC,16,12,12,4,6,6,75.0,33.3333,150.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NABTEB,94,72,62,24,25,20,76.5957,38.7097,104.1667,80.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,NECO,167,114,105,39,34,30,68.2635,37.1429,87.1795,88.2353
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,all,WAEC,210,154,134,50,40,33,73.3333,37.3134,80.0,82.5
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NABTEB,13,10,7,3,6,7,76.9231,42.8571,200.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,NECO,14,10,6,2,6,6,71.4286,33.3333,300.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Female,disabled,WAEC,20,15,12,4,0,0,75.0,33.3333,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NABTEB,94,71,59,22,15,17,75.5319,37.2881,68.1818,113.3333
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,NECO,168,114,114,43,31,26,67.8571,37.7193,72.093,83.871
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,all,WAEC,229,168,153,57,55,48,73.3624,37.2549,96.4912,87.2727
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,NECO,16,11,10,4,0,0,68.75,40.0,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Government Secondary School, Gembu 'B'",Male,disabled,WAEC,19,14,12,4,6,6,73.6842,33.3333,150.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NABTEB,156,118,106,39,44,40,75.641,36.7925,112.8205,90.9091
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,NECO,313,213,198,74,80,73,68.0511,37.3737,108.1081,91.25
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,all,WAEC,332,243,218,81,85,82,73.1928,37.156,104.9383,96.4706
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NABTEB,16,12,11,4,6,7,75.0,36.3636,150.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,NECO,34,23,22,8,6,6,67.6471,36.3636,75.0,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Female,disabled,WAEC,37,27,24,9,10,11,72.973,37.5,111.1111,110.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NABTEB,182,138,132,50,61,57,75.8242,37.8788,122.0,93.4426
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,NECO,323,220,221,82,100,92,68.1115,37.1041,121.9512,92.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,all,WAEC,404,296,281,105,115,107,73.2673,37.3665,109.5238,93.0435
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NABTEB,21,16,15,6,8,8,76.1905,40.0,133.3333,100.0
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,NECO,35,24,22,8,6,7,68.5714,36.3636,75.0,116.6667
2022/2023,North East,Taraba,Sardauna,Gembu 'B',"Unity College, Sardauna",Male,disabled,WAEC,38,28,23,9,6,6,73.6842,39.1304,66.6667,100.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NABTEB,101,77,62,24,19,20,76.2376,38.7097,79.1667,105.2632
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,NECO,208,141,129,48,34,30,67.7885,37.2093,70.8333,88.2353
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,all,WAEC,241,177,152,57,45,38,73.444,37.5,78.9474,84.4444
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,disabled,NECO,24,16,13,5,0,0,66.6667,38.4615,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Female,disabled,WAEC,24,18,15,6,5,5,75.0,40.0,83.3333,100.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Male,all,NABTEB,85,64,51,19,15,16,75.2941,37.2549,78.9474,106.6667
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Male,all,NECO,177,120,111,42,31,26,67.7966,37.8378,73.8095,83.871
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Male,all,WAEC,206,151,132,50,44,41,73.301,37.8788,88.0,93.1818
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Male,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Male,disabled,NECO,19,13,13,5,0,0,68.4211,38.4615,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Community Secondary School, Kabri",Male,disabled,WAEC,25,18,15,6,0,0,72.0,40.0,0.0,0.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,all,NABTEB,159,121,106,39,38,33,76.1006,36.7925,97.4359,86.8421
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,all,NECO,269,183,163,61,69,61,68.0297,37.4233,113.1148,88.4058
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,all,WAEC,383,281,233,87,80,76,73.3681,37.3391,91.954,95.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,NABTEB,16,12,11,4,6,7,75.0,36.3636,150.0,116.6667
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,NECO,34,23,19,7,6,6,67.6471,36.8421,85.7143,100.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,WAEC,44,32,27,10,10,11,72.7273,37.037,100.0,110.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,NABTEB,145,111,102,38,45,41,76.5517,37.2549,118.4211,91.1111
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,NECO,253,172,177,66,62,52,67.9842,37.2881,93.9394,83.871
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,WAEC,329,241,213,80,76,71,73.2523,37.5587,95.0,93.4211
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,NABTEB,18,14,11,4,7,8,77.7778,36.3636,175.0,114.2857
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,NECO,28,19,19,7,6,6,67.8571,36.8421,85.7143,100.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,WAEC,38,28,23,9,5,6,73.6842,39.1304,55.5556,120.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,NABTEB,153,116,103,38,31,27,75.817,36.8932,81.5789,87.0968
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,NECO,289,196,193,72,75,67,67.8201,37.3057,104.1667,89.3333
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,WAEC,332,243,212,79,85,76,73.1928,37.2642,107.5949,89.4118
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,NABTEB,20,15,11,4,6,7,75.0,36.3636,150.0,116.6667
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,NECO,41,28,26,10,6,6,68.2927,38.4615,60.0,100.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,WAEC,44,32,27,10,10,11,72.7273,37.037,100.0,110.0
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,NABTEB,127,96,91,34,45,41,75.5906,37.3626,132.3529,91.1111
2022/2023,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,NECO,275,187,187,70,68,65,68.0,37.4332,97.1429,95.5882
