session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NABTEB,214,150,137,53,53,47,70.0935,38.6861,100.0,88.6792
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NECO,359,226,248,95,90,78,62.9526,38.3065,94.7368,86.6667
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,WAEC,448,304,300,116,115,106,67.8571,38.6667,99.1379,92.1739
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NABTEB,26,18,16,6,8,8,69.2308,37.5,133.3333,100.0
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NECO,44,28,29,11,7,7,63.6364,37.931,63.6364,100.0
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,WAEC,60,41,36,14,11,12,68.3333,38.8889,78.5714,109.0909
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NABTEB,223,157,150,58,59,52,70.4036,38.6667,101.7241,88.1356
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NECO,351,220,247,95,86,75,62.6781,38.4615,90.5263,87.2093
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,WAEC,469,318,319,123,118,100,67.8038,38.558,95.935,84.7458
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NABTEB,31,22,17,7,8,9,70.9677,41.1765,114.2857,112.5
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NECO,49,31,31,12,7,8,63.2653,38.7097,58.3333,114.2857
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,WAEC,69,47,42,16,19,13,68.1159,38.0952,118.75,68.4211
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,all,NABTEB,141,99,83,32,31,24,70.2128,38.5542,96.875,77.4194
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,all,NECO,260,163,171,66,57,46,62.6923,38.5965,86.3636,80.7018
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,all,WAEC,339,229,215,83,76,71,67.5516,38.6047,91.5663,93.4211
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,disabled,NECO,22,14,15,6,6,7,63.6364,40.0,100.0,116.6667
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,disabled,WAEC,33,22,18,7,5,6,66.6667,38.8889,71.4286,120.0
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,all,NABTEB,171,120,116,45,42,35,70.1754,38.7931,93.3333,83.3333
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,all,NECO,280,176,185,71,58,51,62.8571,38.3784,81.6901,87.931
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,all,WAEC,363,246,244,94,80,74,67.7686,38.5246,85.1064,92.5
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,disabled,NABTEB,21,15,12,5,8,9,71.4286,41.6667,160.0,112.5
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,disabled,NECO,27,17,15,6,7,7,62.963,40.0,116.6667,100.0
2022/2023,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,disabled,WAEC,32,22,19,7,6,7,68.75,36.8421,85.7143,116.6667
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,all,NABTEB,199,140,121,46,46,39,70.3518,38.0165,100.0,84.7826
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,all,NECO,348,219,219,84,64,59,62.931,38.3562,76.1905,92.1875
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,all,WAEC,459,311,277,107,99,89,67.756,38.6282,92.5234,89.899
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NECO,44,28,29,11,7,7,63.6364,37.931,63.6364,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,WAEC,55,37,31,12,11,12,67.2727,38.7097,91.6667,109.0909
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,all,NABTEB,207,145,138,54,43,35,70.0483,39.1304,79.6296,81.3953
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,all,NECO,428,269,273,105,79,66,62.8505,38.4615,75.2381,83.5443
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,all,WAEC,545,369,351,135,117,107,67.7064,38.4615,86.6667,91.453
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NABTEB,26,18,17,7,9,9,69.2308,41.1765,128.5714,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NECO,44,28,26,10,7,7,63.6364,38.4615,70.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,WAEC,59,40,37,14,12,13,67.7966,37.8378,85.7143,108.3333
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,all,NABTEB,157,110,94,36,38,32,70.0637,38.2979,105.5556,84.2105
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,all,NECO,298,187,185,71,64,59,62.7517,38.3784,90.1408,92.1875
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,all,WAEC,476,323,309,119,121,106,67.8571,38.5113,101.6807,87.6033
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,disabled,NECO,33,21,19,7,7,7,63.6364,36.8421,100.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,disabled,WAEC,44,30,27,10,11,12,68.1818,37.037,110.0,109.0909
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,all,NABTEB,187,132,133,52,51,44,70.5882,39.0977,98.0769,86.2745
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,all,NECO,362,227,237,91,79,66,62.7072,38.3966,86.8132,83.5443
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,all,WAEC,496,336,342,132,111,101,67.7419,38.5965,84.0909,90.991
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,disabled,NABTEB,21,15,12,5,9,9,71.4286,41.6667,180.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,disabled,NECO,33,21,21,8,7,7,63.6364,38.0952,87.5,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,disabled,WAEC,48,33,28,11,6,7,68.75,39.2857,54.5455,116.6667
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,all,NABTEB,225,158,127,49,46,39,70.2222,38.5827,93.8776,84.7826
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,all,NECO,487,305,283,109,84,72,62.6283,38.5159,77.0642,85.7143
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,all,WAEC,667,452,408,157,132,118,67.7661,38.4804,84.0764,89.3939
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NECO,39,24,20,8,7,7,61.5385,40.0,87.5,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,WAEC,66,45,36,14,11,12,68.1818,38.8889,78.5714,109.0909
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,all,NABTEB,213,150,139,54,42,35,70.4225,38.8489,77.7778,83.3333
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,all,NECO,422,265,257,99,79,66,62.7962,38.5214,79.798,83.5443
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,all,WAEC,630,427,408,157,130,121,67.7778,38.4804,82.8025,93.0769
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NABTEB,21,15,12,5,8,9,71.4286,41.6667,160.0,112.5
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NECO,38,24,21,8,7,7,63.1579,38.0952,87.5,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,WAEC,59,40,33,13,6,7,67.7966,39.3939,46.1538,116.6667
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,all,NABTEB,168,118,94,36,38,32,70.2381,38.2979,105.5556,84.2105
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,all,NECO,320,201,185,71,52,46,62.8125,38.3784,73.2394,88.4615
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,all,WAEC,416,281,246,95,88,77,67.5481,38.6179,92.6316,87.5
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,disabled,NECO,44,28,24,9,7,7,63.6364,37.5,77.7778,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,disabled,WAEC,55,37,31,12,11,12,67.2727,38.7097,91.6667,109.0909
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,all,NABTEB,166,117,104,40,34,35,70.4819,38.4615,85.0,102.9412
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,all,NECO,340,214,211,81,57,51,62.9412,38.3886,70.3704,89.4737
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,all,WAEC,432,293,291,112,93,80,67.8241,38.488,83.0357,86.0215
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,disabled,NABTEB,21,15,12,5,9,9,71.4286,41.6667,180.0,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,disabled,NECO,49,31,31,12,7,7,63.2653,38.7097,58.3333,100.0
2022/2023,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,disabled,WAEC,53,36,33,13,6,7,67.9245,39.3939,46.1538,116.6667
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,all,NABTEB,120,84,77,29,31,32,70.0,37.6623,106.8966,103.2258
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,all,NECO,205,129,137,53,57,52,62.9268,38.6861,107.5472,91.2281
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,all,WAEC,252,170,166,64,65,59,67.4603,38.5542,101.5625,90.7692
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,disabled,NECO,28,18,20,8,6,7,64.2857,40.0,75.0,116.6667
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,disabled,WAEC,33,22,18,7,5,6,66.6667,38.8889,71.4286,120.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,all,NABTEB,124,87,86,33,34,26,70.1613,38.3721,103.0303,76.4706
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,all,NECO,187,118,128,50,50,44,63.1016,39.0625,100.0,88.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,all,WAEC,262,177,188,72,68,60,67.5573,38.2979,94.4444,88.2353
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,disabled,NABTEB,21,15,11,4,9,9,71.4286,36.3636,225.0,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,disabled,NECO,22,14,15,6,7,7,63.6364,40.0,116.6667,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,disabled,WAEC,27,18,19,7,6,7,66.6667,36.8421,85.7143,116.6667
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Female,all,NABTEB,173,122,116,44,46,39,70.5202,37.931,104.5455,84.7826
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Female,all,NECO,343,216,230,89,84,72,62.9738,38.6957,94.382,85.7143
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Female,all,WAEC,410,278,273,105,110,100,67.8049,38.4615,104.7619,90.9091
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Female,disabled,NECO,28,18,20,8,7,7,64.2857,40.0,87.5,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Female,disabled,WAEC,38,26,27,10,11,12,68.4211,37.037,110.0,109.0909
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Male,all,NABTEB,166,117,110,43,50,44,70.4819,39.0909,116.2791,88.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Male,all,NECO,313,196,220,85,86,74,62.6198,38.6364,101.1765,86.0465
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Male,all,WAEC,416,282,281,108,105,94,67.7885,38.4342,97.2222,89.5238
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Male,disabled,NABTEB,21,15,12,5,8,9,71.4286,41.6667,160.0,112.5
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Male,disabled,NECO,27,17,15,6,7,7,62.963,40.0,116.6667,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Comprehensive High School, Alausa/Oregun/Olusosun",Male,disabled,WAEC,32,22,23,9,6,7,68.75,39.1304,66.6667,116.6667
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Female,all,NABTEB,100,70,66,25,23,24,70.0,37.8788,92.0,104.3478
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Female,all,NECO,177,111,112,43,44,39,62.7119,38.3929,102.3256,88.6364
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Female,all,WAEC,235,159,157,61,61,59,67.6596,38.8535,100.0,96.7213
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Female,disabled,NECO,28,18,19,7,6,7,64.2857,36.8421,85.7143,116.6667
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Female,disabled,WAEC,27,18,18,7,6,6,66.6667,38.8889,85.7143,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Male,all,NABTEB,93,66,63,24,34,35,70.9677,38.0952,141.6667,102.9412
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Male,all,NECO,176,111,128,50,50,44,63.0682,39.0625,100.0,88.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Male,all,WAEC,208,141,141,54,49,47,67.7885,38.2979,90.7407,95.9184
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Male,disabled,NABTEB,21,15,11,4,9,9,71.4286,36.3636,225.0,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Male,disabled,NECO,22,14,15,6,7,7,63.6364,40.0,116.6667,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Government Secondary School, Alausa/Oregun/Olusosun",Male,disabled,WAEC,32,22,19,7,6,7,68.75,36.8421,85.7143,116.6667
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Female,all,NABTEB,110,77,71,27,31,32,70.0,38.0282,114.8148,103.2258
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Female,all,NECO,177,111,113,44,44,39,62.7119,38.9381,100.0,88.6364
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Female,all,WAEC,262,177,161,62,61,59,67.5573,38.5093,98.3871,96.7213
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Female,disabled,NABTEB,21,15,11,4,8,8,71.4286,36.3636,200.0,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Female,disabled,NECO,22,14,15,6,6,7,63.6364,40.0,100.0,116.6667
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Female,disabled,WAEC,33,22,18,7,6,6,66.6667,38.8889,85.7143,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,all,NABTEB,109,77,74,28,34,26,70.6422,37.8378,121.4286,76.4706
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,all,NECO,170,107,123,48,50,44,62.9412,39.0244,104.1667,88.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,all,WAEC,261,177,178,69,68,67,67.8161,38.764,98.5507,98.5294
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,disabled,NABTEB,21,15,11,4,9,9,71.4286,36.3636,225.0,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,disabled,NECO,22,14,15,6,7,7,63.6364,40.0,116.6667,100.0
2022/2023,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Unity College, Ikeja",Male,disabled,WAEC,37,25,23,9,6,7,67.5676,39.1304,66.6667,116.6667
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,all,NABTEB,235,165,154,59,52,47,70.2128,38.3117,88.1356,90.3846
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,all,NECO,442,277,287,110,89,77,62.6697,38.3275,80.9091,86.5169
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,all,WAEC,651,441,386,149,126,118,67.7419,38.601,84.5638,93.6508
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,disabled,NABTEB,26,18,16,6,7,8,69.2308,37.5,116.6667,114.2857
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,disabled,NECO,50,31,29,11,6,6,62.0,37.931,54.5455,100.0
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Female,disabled,WAEC,66,45,36,14,11,12,68.1818,38.8889,78.5714,109.0909
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,all,NABTEB,280,196,184,71,59,51,70.0,38.587,83.0986,86.4407
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,all,NECO,472,296,308,119,93,81,62.7119,38.6364,78.1513,87.0968
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,all,WAEC,683,463,469,181,168,153,67.7892,38.5928,92.8177,91.0714
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,disabled,NABTEB,26,18,17,7,8,8,69.2308,41.1765,114.2857,100.0
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,disabled,NECO,49,31,31,12,7,7,63.2653,38.7097,58.3333,100.0
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Community Secondary School, Agboyi I",Male,disabled,WAEC,69,47,42,16,13,13,68.1159,38.0952,81.25,100.0
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,all,NABTEB,100,70,60,23,22,24,70.0,38.3333,95.6522,109.0909
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,all,NECO,210,132,132,51,44,38,62.8571,38.6364,86.2745,86.3636
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,all,WAEC,284,192,175,67,61,53,67.6056,38.2857,91.0448,86.8852
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,disabled,NABTEB,21,15,11,4,7,8,71.4286,36.3636,175.0,114.2857
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,disabled,NECO,22,14,15,6,6,6,63.6364,40.0,100.0,100.0
2022/2023,South West,Lagos,Kosofe,Agboyi I,"Comprehensive High School, Agboyi I",Female,disabled,WAEC,27,18,18,7,6,6,66.6667,38.8889,85.7143,100.0
