session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Disabled,NECO,5+-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Disabled,WAEC,1-year,University,3,4,2,0,0,1.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Disabled,WAEC,2-year,University,2,2,2,0,0,2.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Disabled,WAEC,3-5-year,University,2,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Disabled,WAEC,5+-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NABTEB,1-year,University,12,14,9,7,0,1.0,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NABTEB,2-year,University,8,11,5,2,0,2.0,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NABTEB,3-5-year,University,5,7,5,2,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NABTEB,5+-year,University,2,4,5,0,7,1.5,0,0,0,0,2
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NECO,1-year,University,24,32,25,23,0,1.0,0,0,0,7,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NECO,2-year,University,17,23,16,14,0,2.0,0,0,0,6,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NECO,3-5-year,University,11,12,9,7,0,1.5,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,NECO,5+-year,University,5,5,5,2,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,WAEC,1-year,University,32,44,34,32,0,1.0,0,0,0,10,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,WAEC,2-year,University,21,28,23,20,0,2.0,0,0,0,6,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,WAEC,3-5-year,University,14,19,16,14,0,1.5,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,ALL,WAEC,5+-year,University,9,12,11,9,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NABTEB,1-year,University,2,2,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NABTEB,2-year,University,0,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NABTEB,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NECO,1-year,University,3,4,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NECO,2-year,University,2,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NECO,3-5-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,WAEC,1-year,University,3,4,2,0,0,1.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,WAEC,2-year,University,2,2,2,0,0,2.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,WAEC,3-5-year,University,2,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Disabled,WAEC,5+-year,University,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NABTEB,1-year,College of Education,14,19,23,20,0,1.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NABTEB,2-year,College of Education,9,14,16,14,0,2.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NABTEB,3-5-year,College of Education,6,7,7,5,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NABTEB,5+-year,College of Education,3,4,7,0,7,1.5,0,0,0,0,3
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NECO,1-year,College of Education,23,28,36,30,7,1.0,0,0,0,0,3
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NECO,2-year,College of Education,14,19,23,16,7,2.0,0,0,0,1,3
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NECO,3-5-year,College of Education,8,12,14,11,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,NECO,5+-year,College of Education,6,7,7,5,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,WAEC,1-year,College of Education,32,42,43,39,7,1.0,0,0,0,5,2
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,WAEC,2-year,College of Education,21,28,32,27,7,2.0,0,0,0,2,2
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,WAEC,3-5-year,College of Education,14,18,18,14,7,1.5,0,0,0,2,2
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,ALL,WAEC,5+-year,College of Education,8,11,11,9,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NABTEB,1-year,College of Education,2,2,7,5,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NABTEB,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NECO,1-year,College of Education,2,4,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NECO,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NECO,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,WAEC,1-year,College of Education,2,2,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,WAEC,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,WAEC,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NABTEB,1-year,College of Education,11,14,23,16,7,1.0,0,0,0,0,3
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NABTEB,2-year,College of Education,8,11,16,14,0,2.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NABTEB,3-5-year,College of Education,5,7,7,5,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NABTEB,5+-year,College of Education,2,4,0,0,0,1.5,0,0,0,2,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NECO,1-year,College of Education,18,26,36,30,7,1.0,0,0,0,0,3
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NECO,2-year,College of Education,12,18,23,16,7,2.0,0,0,0,0,3
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NECO,3-5-year,College of Education,9,12,14,11,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,NECO,5+-year,College of Education,5,5,7,5,0,1.5,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,WAEC,1-year,College of Education,29,39,43,39,7,1.0,0,0,0,3,2
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,WAEC,2-year,College of Education,18,23,25,23,0,2.0,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,WAEC,3-5-year,College of Education,12,16,18,14,7,1.5,0,0,0,1,2
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,ALL,WAEC,5+-year,College of Education,6,9,7,5,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NABTEB,1-year,College of Education,2,2,7,5,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NABTEB,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NECO,1-year,College of Education,2,2,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NECO,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NECO,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,WAEC,1-year,College of Education,3,2,5,2,0,1.0,0,0,1,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,WAEC,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,WAEC,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Disabled,WAEC,5+-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NABTEB,1-year,Polytechnic,18,26,23,14,7,1.0,0,0,0,5,4
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NABTEB,2-year,Polytechnic,11,14,9,7,0,2.0,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NABTEB,3-5-year,Polytechnic,8,12,9,7,0,1.5,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NABTEB,5+-year,Polytechnic,5,7,5,2,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NECO,1-year,Polytechnic,36,46,34,32,0,1.0,0,0,0,11,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NECO,2-year,Polytechnic,21,28,20,18,0,2.0,0,0,0,7,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NECO,3-5-year,Polytechnic,15,21,14,11,0,1.5,0,0,0,6,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,NECO,5+-year,Polytechnic,6,9,5,2,0,1.5,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,WAEC,1-year,Polytechnic,47,60,39,36,0,1.0,0,0,0,17,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,WAEC,2-year,Polytechnic,26,35,23,20,0,2.0,0,0,0,10,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,WAEC,3-5-year,Polytechnic,18,25,16,14,0,1.5,0,0,0,7,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,ALL,WAEC,5+-year,Polytechnic,12,16,11,9,0,1.5,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NABTEB,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NABTEB,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NECO,1-year,Polytechnic,5,5,2,0,0,1.0,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NECO,2-year,Polytechnic,2,4,2,0,0,2.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NECO,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,NECO,5+-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,WAEC,1-year,Polytechnic,5,7,2,0,0,1.0,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,WAEC,2-year,Polytechnic,3,4,2,0,0,2.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,WAEC,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Disabled,WAEC,5+-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NABTEB,1-year,Polytechnic,17,25,18,14,7,1.0,0,0,0,6,2
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NABTEB,2-year,Polytechnic,11,14,9,7,0,2.0,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NABTEB,3-5-year,Polytechnic,8,11,5,2,0,1.5,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NABTEB,5+-year,Polytechnic,5,7,5,2,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NECO,1-year,Polytechnic,33,44,34,32,0,1.0,0,0,0,10,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NECO,2-year,Polytechnic,21,30,20,18,0,2.0,0,0,0,8,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NECO,3-5-year,Polytechnic,15,19,16,14,0,1.5,0,0,0,4,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,NECO,5+-year,Polytechnic,8,11,9,7,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,WAEC,1-year,Polytechnic,45,61,41,39,0,1.0,0,0,0,17,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,WAEC,2-year,Polytechnic,27,37,25,23,0,2.0,0,0,0,10,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,WAEC,3-5-year,Polytechnic,18,25,18,16,0,1.5,0,0,0,6,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,ALL,WAEC,5+-year,Polytechnic,8,9,7,5,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NABTEB,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NABTEB,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NABTEB,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NECO,1-year,Polytechnic,3,5,5,2,0,1.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NECO,2-year,Polytechnic,3,4,5,2,0,2.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NECO,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,NECO,5+-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,WAEC,1-year,Polytechnic,5,7,2,0,0,1.0,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,WAEC,2-year,Polytechnic,3,5,2,0,0,2.0,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,WAEC,3-5-year,Polytechnic,2,2,2,0,0,1.5,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Disabled,WAEC,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NABTEB,1-year,Polytechnic,15,21,14,11,0,1.0,0,0,0,6,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NABTEB,2-year,Polytechnic,9,14,9,5,7,2.0,0,0,0,4,2
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NABTEB,3-5-year,Polytechnic,6,7,5,2,0,1.5,0,0,0,2,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NABTEB,5+-year,Polytechnic,3,5,5,2,0,1.5,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NECO,1-year,Polytechnic,27,35,25,18,7,1.0,0,0,0,9,3
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NECO,2-year,Polytechnic,17,23,14,11,0,2.0,0,0,0,7,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NECO,3-5-year,Polytechnic,9,12,9,7,0,1.5,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,NECO,5+-year,Polytechnic,6,9,5,2,0,1.5,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,WAEC,1-year,Polytechnic,35,46,34,32,0,1.0,0,0,0,11,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,WAEC,2-year,Polytechnic,24,32,23,20,0,2.0,0,0,0,8,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,WAEC,3-5-year,Polytechnic,15,21,16,14,0,1.5,0,0,0,5,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,ALL,WAEC,5+-year,Polytechnic,9,11,7,5,0,1.5,0,0,0,3,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NABTEB,1-year,Polytechnic,2,2,5,2,0,1.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NABTEB,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NECO,1-year,Polytechnic,3,4,2,0,0,1.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NECO,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NECO,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,NECO,5+-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,WAEC,1-year,Polytechnic,3,4,2,0,0,1.0,0,0,0,1,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,WAEC,2-year,Polytechnic,2,2,2,0,0,2.0,0,0,0,0,1
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,WAEC,3-5-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,1,0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Disabled,WAEC,5+-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
