session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,ALL,NECO,2-year,University,23,31,53,43,8,2.0,0,0,0,0,7
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,ALL,NECO,3-5-year,University,17,20,26,25,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,ALL,NECO,5+-year,University,8,11,12,11,0,1.5,0,0,0,1,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,ALL,WAEC,1-year,University,47,61,82,80,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,ALL,WAEC,2-year,University,29,37,58,50,8,2.0,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,ALL,WAEC,3-5-year,University,17,21,36,24,13,1.5,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,ALL,WAEC,5+-year,University,8,12,12,11,0,1.5,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NABTEB,1-year,University,2,1,12,11,0,1.0,0,0,1,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NABTEB,2-year,University,1,1,0,0,0,2.0,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NECO,1-year,University,3,3,10,8,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NECO,2-year,University,2,3,0,0,0,2.0,0,0,0,3,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NECO,3-5-year,University,2,1,0,0,0,1.5,0,0,1,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,WAEC,1-year,University,3,4,7,6,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,WAEC,2-year,University,3,3,0,0,0,2.0,0,0,0,3,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,WAEC,3-5-year,University,2,1,0,0,0,1.5,0,0,1,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban I,"Unity College, Oron",Male,Disabled,WAEC,5+-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NABTEB,1-year,Polytechnic,17,22,6,4,0,1.0,0,0,0,17,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NABTEB,2-year,Polytechnic,11,14,3,1,0,2.0,0,0,0,11,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NABTEB,3-5-year,Polytechnic,7,12,3,1,0,1.5,0,0,0,9,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NABTEB,5+-year,Polytechnic,5,5,3,0,4,1.5,0,0,0,3,2
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NECO,1-year,Polytechnic,30,40,8,7,0,1.0,0,0,0,31,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NECO,2-year,Polytechnic,20,27,4,3,0,2.0,0,0,0,22,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NECO,3-5-year,Polytechnic,13,17,4,3,0,1.5,0,0,0,13,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,NECO,5+-year,Polytechnic,6,7,3,1,0,1.5,0,0,0,5,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,WAEC,1-year,Polytechnic,37,49,11,10,0,1.0,0,0,0,38,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,WAEC,2-year,Polytechnic,23,30,8,7,0,2.0,0,0,0,22,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,WAEC,3-5-year,Polytechnic,15,21,6,4,0,1.5,0,0,0,16,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,ALL,WAEC,5+-year,Polytechnic,9,12,4,3,0,1.5,0,0,0,8,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NABTEB,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NECO,1-year,Polytechnic,2,2,1,0,0,1.0,0,0,0,1,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NECO,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NECO,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,WAEC,1-year,Polytechnic,3,3,1,0,0,1.0,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,WAEC,2-year,Polytechnic,2,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Female,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NABTEB,1-year,Polytechnic,16,19,6,4,0,1.0,0,0,0,14,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NABTEB,2-year,Polytechnic,10,14,6,3,4,2.0,0,0,0,9,2
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NABTEB,3-5-year,Polytechnic,6,6,3,1,0,1.5,0,0,0,4,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NABTEB,5+-year,Polytechnic,3,4,0,0,0,1.5,0,0,0,4,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NECO,1-year,Polytechnic,28,36,8,7,0,1.0,0,0,0,28,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NECO,2-year,Polytechnic,20,27,7,6,0,2.0,0,0,0,20,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NECO,3-5-year,Polytechnic,10,12,4,3,0,1.5,0,0,0,8,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,NECO,5+-year,Polytechnic,6,9,3,1,0,1.5,0,0,0,6,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,WAEC,1-year,Polytechnic,38,49,14,12,0,1.0,0,0,0,36,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,WAEC,2-year,Polytechnic,24,31,8,7,0,2.0,0,0,0,23,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,WAEC,3-5-year,Polytechnic,12,18,4,3,0,1.5,0,0,0,14,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,ALL,WAEC,5+-year,Polytechnic,8,10,3,1,0,1.5,0,0,0,7,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NABTEB,1-year,Polytechnic,2,1,1,0,0,1.0,0,0,1,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NECO,1-year,Polytechnic,2,1,1,0,0,1.0,0,0,1,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NECO,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NECO,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,NECO,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,WAEC,1-year,Polytechnic,3,3,1,0,0,1.0,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,WAEC,2-year,Polytechnic,2,1,0,0,0,2.0,0,0,1,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,WAEC,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Community Secondary School, Oron Urban II",Male,Disabled,WAEC,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NABTEB,1-year,University,14,19,29,17,13,1.0,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NABTEB,2-year,University,10,12,12,11,0,2.0,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NABTEB,3-5-year,University,5,9,12,11,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NABTEB,5+-year,University,3,2,0,0,0,1.5,0,0,1,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NECO,1-year,University,21,30,39,37,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NECO,2-year,University,15,22,26,25,0,2.0,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NECO,3-5-year,University,9,12,26,14,13,1.5,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,NECO,5+-year,University,6,7,12,11,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,WAEC,1-year,University,31,43,68,64,4,1.0,0,0,0,0,3
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,WAEC,2-year,University,20,29,46,37,8,2.0,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,WAEC,3-5-year,University,15,19,36,24,13,1.5,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,ALL,WAEC,5+-year,University,8,12,10,8,0,1.5,0,0,0,4,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NABTEB,1-year,University,2,2,10,8,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NECO,1-year,University,2,2,10,8,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NECO,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,WAEC,1-year,University,3,3,7,6,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,WAEC,2-year,University,2,3,0,0,0,2.0,0,0,0,3,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,WAEC,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Female,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NABTEB,1-year,University,15,19,29,28,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NABTEB,2-year,University,8,12,12,11,0,2.0,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NABTEB,3-5-year,University,6,6,12,11,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NABTEB,5+-year,University,3,4,12,0,13,1.5,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NECO,1-year,University,26,34,53,51,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NECO,2-year,University,16,20,39,31,8,2.0,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NECO,3-5-year,University,11,14,26,25,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,NECO,5+-year,University,6,6,12,11,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,WAEC,1-year,University,37,49,68,67,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,WAEC,2-year,University,22,29,46,37,8,2.0,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,WAEC,3-5-year,University,15,19,36,24,13,1.5,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,ALL,WAEC,5+-year,University,8,12,10,8,0,1.5,0,0,0,4,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NABTEB,1-year,University,2,1,10,8,0,1.0,0,0,1,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NABTEB,2-year,University,1,1,0,0,0,2.0,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NECO,1-year,University,2,3,10,8,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NECO,2-year,University,1,1,0,0,0,2.0,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NECO,3-5-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,WAEC,1-year,University,3,3,7,6,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,WAEC,2-year,University,2,1,0,0,0,2.0,0,0,1,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,WAEC,3-5-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Comprehensive High School, Oron Urban II",Male,Disabled,WAEC,5+-year,University,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NABTEB,1-year,University,27,33,46,33,13,1.0,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NABTEB,2-year,University,17,19,29,17,13,2.0,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NABTEB,3-5-year,University,10,14,12,11,0,1.5,0,0,0,4,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NABTEB,5+-year,University,5,9,0,0,0,1.5,0,0,0,8,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NECO,1-year,University,39,52,79,71,8,1.0,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NECO,2-year,University,23,32,39,37,0,2.0,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NECO,3-5-year,University,17,22,26,25,0,1.5,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,NECO,5+-year,University,11,15,26,14,13,1.5,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,WAEC,1-year,University,54,75,117,114,4,1.0,0,0,0,0,3
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,WAEC,2-year,University,35,49,82,64,17,2.0,0,0,0,0,13
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,WAEC,3-5-year,University,25,33,58,50,8,1.5,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,ALL,WAEC,5+-year,University,12,16,22,21,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NABTEB,1-year,University,2,4,10,8,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NABTEB,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NABTEB,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NABTEB,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NECO,1-year,University,4,3,10,8,0,1.0,0,0,1,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NECO,2-year,University,2,2,0,0,0,2.0,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NECO,3-5-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,NECO,5+-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,WAEC,1-year,University,6,6,10,8,0,1.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,WAEC,2-year,University,3,3,10,8,0,2.0,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,WAEC,3-5-year,University,2,3,10,0,8,1.5,0,0,0,0,7
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Female,Disabled,WAEC,5+-year,University,1,2,0,0,0,1.5,0,0,0,2,0
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NABTEB,1-year,University,19,26,29,28,0,1.0,0,0,0,3,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NABTEB,2-year,University,12,16,29,17,13,2.0,0,0,0,0,9
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NABTEB,3-5-year,University,8,12,12,11,0,1.5,0,0,0,2,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NABTEB,5+-year,University,4,4,12,11,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NECO,1-year,University,34,48,79,71,8,1.0,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NECO,2-year,University,22,31,53,43,8,2.0,0,0,0,0,7
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NECO,3-5-year,University,14,18,26,25,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,NECO,5+-year,University,6,9,12,11,0,1.5,0,0,0,0,1
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,WAEC,1-year,University,51,66,104,101,4,1.0,0,0,0,0,2
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,WAEC,2-year,University,29,40,58,50,8,2.0,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,WAEC,3-5-year,University,19,26,46,37,8,1.5,0,0,0,0,6
2023/2024,South South,Akwa Ibom,Oron,Oron Urban II,"Government Secondary School, Oron Urban II",Male,ALL,WAEC,5+-year,University,8,10,12,11,0,1.5,0,0,0,0,1
