session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2024/2025,North West,Jigawa,Guri,Musari,Kubulu Primary School,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Guri,Musari,Kubulu Primary School,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Guri,Musari,Kubulu Primary School,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Guri,Musari,Musari Islamiyya Primary School,Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Guri,Musari,Musari Islamiyya Primary School,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Guri,Musari,Musari Islamiyya Primary School,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Guri,Musari,Musari Islamiyya Primary School,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Guri,Musari,"Musari Primary School, Musari",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Guri,Musari,"Musari Primary School, Musari",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Guri,Musari,"Musari Primary School, Musari",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Guri,Musari,"Musari Primary School, Musari",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Guri,Musari,Rigar Malam Ali Nomadic,Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Guri,Musari,Rigar Malam Ali Nomadic,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Guri,Musari,Rigar Malam Ali Nomadic,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Guri,Musari,Rigar Malam Ali Nomadic,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Guri,Musari,"Sabon Gida Primary School, Sabon Gida",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Guri,Musari,"Sabon Gida Primary School, Sabon Gida",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Guri,Musari,"Sabon Gida Primary School, Sabon Gida",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Guri,Musari,"Sabon Gida Primary School, Sabon Gida",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Guri,Musari,"Zuba Finji Primary School, Zubafinji",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Guri,Musari,"Zuba Finji Primary School, Zubafinji",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Guri,Musari,"Zuba Finji Primary School, Zubafinji",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Guri,Musari,"Zuba Finji Primary School, Zubafinji",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Gabas Primary School, Bsirka",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Gabas Primary School, Bsirka",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Gabas Primary School, Bsirka",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Gabas Primary School, Bsirka",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Primary School, Basirka",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Primary School, Basirka",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Primary School, Basirka",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Basirka Primary School, Basirka",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Government Day Junior Arabic Secondary School Basirka,Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,Government Day Junior Arabic Secondary School Basirka,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Government Day Junior Arabic Secondary School Basirka,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Government Day Junior Arabic Secondary School Basirka,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Govt Day Junior Arabic Secondary School Lafiya Galambi,Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,Govt Day Junior Arabic Secondary School Lafiya Galambi,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Govt Day Junior Arabic Secondary School Lafiya Galambi,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Govt Day Junior Arabic Secondary School Lafiya Galambi,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Gwani Primary School, Gwani",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Gwani Primary School, Gwani",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Gwani Primary School, Gwani",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Gwani Primary School, Gwani",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Iftidaiya Islamiyya Basirka,Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,Iftidaiya Islamiyya Basirka,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Iftidaiya Islamiyya Basirka,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Iftidaiya Islamiyya Basirka,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Jugwa Primary School, Jugwa Village",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Jugwa Primary School, Jugwa Village",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Jugwa Primary School, Jugwa Village",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Jugwa Primary School, Jugwa Village",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Basirka",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Basirka",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Basirka",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Basirka",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Kondiko",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Kondiko",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Kondiko",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Junior Secondary School, Kondiko",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Kondiko Primary School, Kondiko",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Kondiko Primary School, Kondiko",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Kondiko Primary School, Kondiko",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Kondiko Primary School, Kondiko",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Kukawa Primary School,Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,Kukawa Primary School,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Kukawa Primary School,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Kukawa Primary School,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Lukutu Nomadic Primary School, Lukutu",Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,"Lukutu Nomadic Primary School, Lukutu",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Lukutu Nomadic Primary School, Lukutu",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Lukutu Nomadic Primary School, Lukutu",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Madarasatul Ashabil Kafi Basirka,Female,ALL,NECO,2-year,Polytechnic,4,3,1,1,0,2.0,0,0,1.774832,1.587975,0.065174
2024/2025,North West,Jigawa,Gwaram,Basirka,Madarasatul Ashabil Kafi Basirka,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Madarasatul Ashabil Kafi Basirka,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Madarasatul Ashabil Kafi Basirka,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Mubarakatul Islamiyya Kafi,Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Basirka,Mubarakatul Islamiyya Kafi,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Mubarakatul Islamiyya Kafi,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Mubarakatul Islamiyya Kafi,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Rahama Primary School, Rahama",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Basirka,"Rahama Primary School, Rahama",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Rahama Primary School, Rahama",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Rahama Primary School, Rahama",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,"Sharifori Primary School, Sharifori",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Basirka,"Sharifori Primary School, Sharifori",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,"Sharifori Primary School, Sharifori",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,"Sharifori Primary School, Sharifori",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangaya Mallam Rabiu,Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangaya Mallam Rabiu,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangaya Mallam Rabiu,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangaya Mallam Rabiu,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangayar Mallam Bashari,Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangayar Mallam Bashari,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangayar Mallam Bashari,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Tsangayar Mallam Bashari,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Basirka,Zandannagogo Islamiyya,Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Basirka,Zandannagogo Islamiyya,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Basirka,Zandannagogo Islamiyya,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Basirka,Zandannagogo Islamiyya,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,Alagarno Nomadic Primary School,Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,Alagarno Nomadic Primary School,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,Alagarno Nomadic Primary School,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,Alagarno Nomadic Primary School,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Baya Primary School, Baya",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Baya Primary School, Baya",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Baya Primary School, Baya",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Baya Primary School, Baya",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dalai Primary School, Dalai",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dalai Primary School, Dalai",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dalai Primary School, Dalai",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dalai Primary School, Dalai",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,Dazara Islamiyya Primary School,Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,Dazara Islamiyya Primary School,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,Dazara Islamiyya Primary School,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,Dazara Islamiyya Primary School,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dingaya Primary School, Dingay",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dingaya Primary School, Dingay",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dingaya Primary School, Dingay",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Dingaya Primary School, Dingay",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Fiji Olprimary School, Fiji Village",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Fiji Olprimary School, Fiji Village",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Fiji Olprimary School, Fiji Village",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Fiji Olprimary School, Fiji Village",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Haya Primary School, Haya",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Haya Primary School, Haya",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Haya Primary School, Haya",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Haya Primary School, Haya",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,Junior Arabic Secondary School Jingino,Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,Junior Arabic Secondary School Jingino,Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,Junior Arabic Secondary School Jingino,Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,Junior Arabic Secondary School Jingino,Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Dingaya",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Dingaya",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Dingaya",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Dingaya",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Kwarko",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Kwarko",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Kwarko",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Junior Secondary School, Kwarko",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Kafin Doki Primary School, Kafin Doki",Female,ALL,NECO,2-year,Polytechnic,8,5,2,2,0,2.0,0,0,3.549665,3.175951,0.130348
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Kafin Doki Primary School, Kafin Doki",Female,ALL,WAEC,5+-year,University,8,5,2,2,0,6.0,0,0,3.433054,3.071615,0.126065
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Kafin Doki Primary School, Kafin Doki",Male,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,4.0,0,0,0.527822,0.472267,0.01938
2024/2025,North West,Jigawa,Gwaram,Dingaya,"Kafin Doki Primary School, Kafin Doki",Male,ALL,WAEC,1-year,University,4,3,1,1,0,1.0,0,0,1.716527,1.535808,0.063033
