session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Female,Disabled,WAEC,1-year,College of Education,2,2,1,0,0,1.0,0,0,0,1,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Female,Disabled,WAEC,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,1,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Female,Disabled,WAEC,3-5-year,College of Education,0,1,0,0,0,1.5,0,0,0,1,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Female,Disabled,WAEC,5+-year,College of Education,0,1,0,0,0,1.5,0,0,0,1,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NABTEB,1-year,College of Education,10,14,5,2,4,1.0,0,0,0,12,2
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NABTEB,2-year,College of Education,7,9,2,1,0,2.0,0,0,0,8,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NABTEB,3-5-year,College of Education,4,5,2,1,0,1.5,0,0,0,4,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NABTEB,5+-year,College of Education,4,4,0,0,0,1.5,0,0,1,4,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NECO,1-year,College of Education,22,30,9,8,0,1.0,0,0,0,25,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NECO,2-year,College of Education,13,17,5,3,0,2.0,0,0,0,15,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NECO,3-5-year,College of Education,8,13,2,1,0,1.5,0,0,0,13,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,NECO,5+-year,College of Education,5,7,2,1,0,1.5,0,0,0,6,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,WAEC,1-year,College of Education,27,37,10,9,0,1.0,0,0,0,32,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,WAEC,2-year,College of Education,18,24,8,6,4,2.0,0,0,0,20,2
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,WAEC,3-5-year,College of Education,12,17,3,2,0,1.5,0,0,0,16,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,ALL,WAEC,5+-year,College of Education,5,5,2,1,0,1.5,0,0,0,4,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NABTEB,1-year,College of Education,1,2,2,1,0,1.0,0,0,0,0,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NECO,1-year,College of Education,1,1,1,0,0,1.0,0,0,0,0,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NECO,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,1,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NECO,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,WAEC,1-year,College of Education,2,2,1,0,0,1.0,0,0,0,1,1
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,WAEC,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,2,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,WAEC,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,1,0
2023/2024,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,"Unity College, Yamaltu/Deba",Male,Disabled,WAEC,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NABTEB,1-year,College of Education,4,3,1,1,0,1.0,0,0,2.461524,2.202442,0.090382
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NABTEB,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.435889,1.284758,0.052723
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NABTEB,3-5-year,College of Education,2,1,1,0,0,1.5,0,0,1.025635,0.917684,0.037659
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NABTEB,5+-year,College of Education,1,1,0,0,0,1.5,0,0,0.615381,0.55061,0.022595
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NECO,1-year,College of Education,78,52,22,20,0,1.0,0,0,43.29566,38.737427,1.589865
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NECO,2-year,College of Education,55,37,16,14,5,2.0,0,0,30.667759,27.439011,1.126154
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NECO,3-5-year,College of Education,29,19,8,8,0,1.5,0,0,16.235872,14.526535,0.596199
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,NECO,5+-year,College of Education,16,11,5,4,0,1.5,0,0,9.019929,8.070297,0.331222
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,WAEC,1-year,College of Education,106,71,30,28,0,1.0,0,0,58.828651,52.635046,2.160245
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,WAEC,2-year,College of Education,70,46,20,18,0,2.0,0,0,38.606302,34.541749,1.417661
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,WAEC,3-5-year,College of Education,36,24,10,9,0,1.5,0,0,20.222349,18.093297,0.742584
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,ALL,WAEC,5+-year,College of Education,26,18,7,7,5,1.5,0,0,14.707163,13.158761,0.540061
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NABTEB,1-year,College of Education,0,0,0,0,0,1.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NECO,1-year,College of Education,6,4,2,2,0,1.0,0,0,3.491078,3.123532,0.128196
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NECO,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NECO,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,NECO,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,WAEC,1-year,College of Education,6,4,2,2,0,1.0,0,0,3.551403,3.177504,0.130411
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,WAEC,2-year,College of Education,6,4,2,2,0,2.0,0,0,3.551403,3.177504,0.130411
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,WAEC,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Female,Disabled,WAEC,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NABTEB,1-year,College of Education,6,4,2,1,0,1.0,0,0,3.076905,2.753052,0.112977
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NABTEB,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.846142,1.651831,0.067786
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NABTEB,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.435889,1.284758,0.052723
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NABTEB,5+-year,College of Education,1,1,0,0,0,1.5,0,0,0.820508,0.734147,0.030127
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NECO,1-year,College of Education,97,65,28,25,5,1.0,0,0,54.119575,48.421784,1.987331
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NECO,2-year,College of Education,65,43,18,17,0,2.0,0,0,36.079716,32.281189,1.324887
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NECO,3-5-year,College of Education,49,32,14,13,0,1.5,0,0,27.059787,24.210892,0.993666
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,NECO,5+-year,College of Education,23,15,6,6,0,1.5,0,0,12.627901,11.298416,0.463711
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,WAEC,1-year,College of Education,129,86,37,34,0,1.0,0,0,71.697418,64.148962,2.632799
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,WAEC,2-year,College of Education,83,55,23,22,5,2.0,0,0,45.959883,41.121129,1.687692
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,WAEC,3-5-year,College of Education,60,40,17,16,5,1.5,0,0,33.091116,29.607213,1.215138
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,ALL,WAEC,5+-year,College of Education,26,18,7,7,0,1.5,0,0,14.707163,13.158761,0.540061
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NABTEB,1-year,College of Education,0,0,0,0,0,1.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NECO,1-year,College of Education,9,6,3,2,0,1.0,0,0,5.236617,4.685298,0.192294
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NECO,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NECO,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,NECO,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,WAEC,1-year,College of Education,13,9,4,3,0,1.0,0,0,7.102807,6.355008,0.260822
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,WAEC,2-year,College of Education,6,4,2,2,0,2.0,0,0,3.551403,3.177504,0.130411
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,WAEC,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Community Secondary School, Bambam",Male,Disabled,WAEC,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NABTEB,1-year,College of Education,3,2,1,1,0,1.0,0,0,1.641016,1.468295,0.060254
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NABTEB,2-year,College of Education,2,1,1,0,0,2.0,0,0,1.025635,0.917684,0.037659
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NABTEB,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0.820508,0.734147,0.030127
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NABTEB,5+-year,College of Education,1,0,0,0,0,1.5,0,0,0.410254,0.367073,0.015064
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NECO,1-year,College of Education,49,32,14,13,0,1.0,0,0,27.059787,24.210892,0.993666
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NECO,2-year,College of Education,29,19,8,8,0,2.0,0,0,16.235872,14.526535,0.596199
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NECO,3-5-year,College of Education,19,13,6,5,0,1.5,0,0,10.823915,9.684357,0.397466
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,NECO,5+-year,College of Education,10,6,3,3,0,1.5,0,0,5.411958,4.842178,0.198733
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,WAEC,1-year,College of Education,66,44,19,17,5,1.0,0,0,36.767907,32.896903,1.350153
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,WAEC,2-year,College of Education,43,29,12,11,5,2.0,0,0,23.899139,21.382987,0.8776
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,WAEC,3-5-year,College of Education,26,18,7,7,0,1.5,0,0,14.707163,13.158761,0.540061
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,ALL,WAEC,5+-year,College of Education,13,9,4,3,0,1.5,0,0,7.353581,6.579381,0.270031
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NABTEB,1-year,College of Education,0,0,0,0,0,1.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NECO,1-year,College of Education,3,2,1,1,0,1.0,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NECO,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NECO,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,NECO,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,WAEC,1-year,College of Education,6,4,2,2,0,1.0,0,0,3.551403,3.177504,0.130411
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,WAEC,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,WAEC,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Female,Disabled,WAEC,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NABTEB,1-year,College of Education,4,3,1,1,1,1.0,0,0,2.461524,2.202442,0.090382
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NABTEB,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.435889,1.284758,0.052723
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NABTEB,3-5-year,College of Education,2,1,1,0,0,1.5,0,0,1.025635,0.917684,0.037659
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NABTEB,5+-year,College of Education,1,1,0,0,0,1.5,0,0,0.615381,0.55061,0.022595
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NECO,1-year,College of Education,78,52,22,20,0,1.0,0,0,43.29566,38.737427,1.589865
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NECO,2-year,College of Education,49,32,14,13,5,2.0,0,0,27.059787,24.210892,0.993666
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NECO,3-5-year,College of Education,29,19,8,8,0,1.5,0,0,16.235872,14.526535,0.596199
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,NECO,5+-year,College of Education,16,11,5,4,0,1.5,0,0,9.019929,8.070297,0.331222
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,WAEC,1-year,College of Education,96,64,27,25,5,1.0,0,0,53.313465,47.70051,1.957722
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,WAEC,2-year,College of Education,63,42,18,16,5,2.0,0,0,34.929512,31.252059,1.282646
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,WAEC,3-5-year,College of Education,36,24,10,9,0,1.5,0,0,20.222349,18.093297,0.742584
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,ALL,WAEC,5+-year,College of Education,23,15,7,6,0,1.5,0,0,12.868767,11.513916,0.472554
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NABTEB,1-year,College of Education,0,0,0,0,0,1.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NECO,1-year,College of Education,6,4,2,2,0,1.0,0,0,3.491078,3.123532,0.128196
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NECO,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NECO,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,NECO,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,WAEC,1-year,College of Education,10,6,3,2,0,1.0,0,0,5.327105,4.766256,0.195616
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,WAEC,2-year,College of Education,3,2,1,1,0,2.0,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,WAEC,3-5-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Comprehensive High School, Bambam",Male,Disabled,WAEC,5+-year,College of Education,3,2,1,1,0,1.5,0,0,1.775702,1.588752,0.065206
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NABTEB,1-year,Polytechnic,3,2,1,1,0,1.0,0,0,1.846142,1.651831,0.067786
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NABTEB,2-year,Polytechnic,2,1,1,0,0,2.0,0,0,1.025635,0.917684,0.037659
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NABTEB,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0.820508,0.734147,0.030127
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NABTEB,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,0.410254,0.367073,0.015064
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NECO,1-year,Polytechnic,49,32,14,13,0,1.0,0,0,27.059787,24.210892,0.993666
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NECO,2-year,Polytechnic,29,19,8,8,0,2.0,0,0,16.235872,14.526535,0.596199
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NECO,3-5-year,Polytechnic,16,11,5,4,0,1.5,0,0,9.019929,8.070297,0.331222
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,NECO,5+-year,Polytechnic,10,6,3,3,0,1.5,0,0,5.411958,4.842178,0.198733
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,WAEC,1-year,Polytechnic,60,40,17,16,0,1.0,0,0,33.091116,29.607213,1.215138
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,WAEC,2-year,Polytechnic,40,26,11,10,0,2.0,0,0,22.060744,19.738142,0.810092
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,WAEC,3-5-year,Polytechnic,23,15,7,6,0,1.5,0,0,12.868767,11.513916,0.472554
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,ALL,WAEC,5+-year,Polytechnic,17,11,5,4,0,1.5,0,0,9.191977,8.224226,0.337538
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NABTEB,1-year,Polytechnic,0,0,0,0,0,1.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NABTEB,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0.192581,0.172312,0.007071
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NECO,1-year,Polytechnic,3,2,1,1,0,1.0,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NECO,2-year,Polytechnic,3,2,1,1,0,2.0,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NECO,3-5-year,Polytechnic,3,2,1,1,0,1.5,0,0,1.745539,1.561766,0.064098
2024/2025,North East,Gombe,Balanga,Bambam,"Government Secondary School, Bambam",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
