session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,WAEC,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2023/2024,Female,Disabled,WAEC,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,WAEC,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Female,Disabled,WAEC,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NECO,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2023/2024,Female,Disabled,NECO,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,NECO,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Female,Disabled,NECO,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NECO,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Female,Disabled,NECO,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2023/2024,Female,Disabled,NECO,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NECO,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NABTEB,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Female,Disabled,NABTEB,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Female,Disabled,NABTEB,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NABTEB,University,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Dafa,North Central,Abuja Federal Capital Territory,Kwali,Dafa,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,ALL,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,181,132,56,52,4,0,49,76,4,2.1,1 year
2023/2024,Female,ALL,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,78,57,24,22,2,0,21,33,2,2.1,2 years
2023/2024,Female,ALL,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,41,30,13,12,1,0,11,17,1,2.1,3-5 years
2023/2024,Female,ALL,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,12,9,4,4,0,0,3,5,0,2.1,5+ years
2023/2024,Female,ALL,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,82,60,26,24,2,0,22,34,2,2.1,1 year
2023/2024,Female,ALL,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,35,26,11,10,1,0,9,15,1,2.1,2 years
2023/2024,Female,ALL,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,18,13,6,5,0,0,5,7,1,2.1,3-5 years
2023/2024,Female,ALL,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2023/2024,Female,ALL,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,66,48,20,19,2,0,18,28,1,2.1,1 year
2023/2024,Female,ALL,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,28,21,9,8,1,0,7,12,1,2.1,2 years
2023/2024,Female,ALL,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,15,11,5,4,0,0,4,6,1,2.1,3-5 years
2023/2024,Female,ALL,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2023/2024,Female,ALL,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,85,62,26,24,2,0,23,36,2,2.1,1 year
2023/2024,Female,ALL,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,36,27,11,10,1,0,9,16,1,2.1,2 years
2023/2024,Female,ALL,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2023/2024,Female,ALL,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2023/2024,Female,ALL,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,38,28,12,11,1,0,10,16,1,2.1,1 year
2023/2024,Female,ALL,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,17,12,5,5,0,0,5,7,0,2.1,2 years
2023/2024,Female,ALL,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,9,6,3,2,0,0,3,3,1,2.1,3-5 years
2023/2024,Female,ALL,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2023/2024,Female,ALL,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,31,22,10,9,1,0,9,12,1,2.1,1 year
2023/2024,Female,ALL,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,13,10,4,4,0,0,3,6,0,2.1,2 years
2023/2024,Female,ALL,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2023/2024,Female,ALL,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2023/2024,Female,ALL,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,26,19,8,8,1,0,7,11,0,2.1,1 year
2023/2024,Female,ALL,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,11,8,4,3,0,0,3,4,1,2.1,2 years
2023/2024,Female,ALL,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2023/2024,Female,ALL,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2023/2024,Female,ALL,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2023/2024,Female,ALL,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2023/2024,Female,ALL,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Female,ALL,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Female,ALL,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,10,7,3,3,0,0,3,4,0,2.1,1 year
2023/2024,Female,ALL,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2023/2024,Female,ALL,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2023/2024,Female,ALL,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2023/2024,Female,Disabled,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2023/2024,Female,Disabled,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2023/2024,Female,Disabled,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Female,Disabled,WAEC,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,5,4,2,2,0,0,1,2,0,2.1,1 year
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Female,Disabled,WAEC,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2023/2024,Female,Disabled,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2023/2024,Female,Disabled,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Female,Disabled,WAEC,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2023/2024,Female,Disabled,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Female,Disabled,NECO,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NECO,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2023/2024,Female,Disabled,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NECO,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2023/2024,Female,Disabled,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Female,Disabled,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NABTEB,University,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NABTEB,Polytechnic,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,1,0,0,0,0,0,1,0,0,2.1,1 year
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2023/2024,Female,Disabled,NABTEB,College of Education,ward,Gumbo,North Central,Abuja Federal Capital Territory,Kwali,Gumbo,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,95,69,30,27,2,0,26,39,3,2.1,1 year
2023/2024,Male,ALL,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,41,30,13,12,1,0,11,17,1,2.1,2 years
2023/2024,Male,ALL,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,21,16,7,6,1,0,5,9,1,2.1,3-5 years
2023/2024,Male,ALL,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,7,5,2,2,0,0,2,3,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,43,31,13,12,1,0,12,18,1,2.1,1 year
2023/2024,Male,ALL,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,19,14,6,5,0,0,5,8,1,2.1,2 years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,10,7,3,3,0,0,3,4,0,2.1,3-5 years
2023/2024,Male,ALL,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2023/2024,Male,ALL,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,35,25,11,10,1,0,10,14,1,2.1,1 year
2023/2024,Male,ALL,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,15,11,5,4,0,0,4,6,1,2.1,2 years
2023/2024,Male,ALL,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,8,6,2,2,0,0,2,4,0,2.1,3-5 years
2023/2024,Male,ALL,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,44,32,14,13,1,0,12,18,1,2.1,1 year
2023/2024,Male,ALL,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,19,14,6,6,1,0,5,8,0,2.1,2 years
2023/2024,Male,ALL,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,10,7,3,3,0,0,3,4,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2023/2024,Male,ALL,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,20,15,6,6,1,0,5,9,0,2.1,1 year
2023/2024,Male,ALL,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,9,6,3,3,0,0,3,3,0,2.1,2 years
2023/2024,Male,ALL,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,16,12,5,5,0,0,4,7,0,2.1,1 year
2023/2024,Male,ALL,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2023/2024,Male,ALL,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2023/2024,Male,ALL,NECO,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,14,10,4,4,0,0,4,6,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,6,4,2,2,0,0,2,2,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,6,5,2,2,0,0,1,3,0,2.1,1 year
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,ALL,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,5,4,2,1,0,0,1,2,1,2.1,1 year
2023/2024,Male,ALL,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2023/2024,Male,ALL,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,ALL,NABTEB,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,University,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2023/2024,Male,Disabled,WAEC,Polytechnic,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2023/2024,Male,Disabled,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2023/2024,Male,Disabled,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2023/2024,Male,Disabled,WAEC,College of Education,ward,City Centre,North Central,Abuja Federal Capital Territory,Municipal Area Council,City Centre,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
