session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2022/2023,North East,Bauchi,Shira,Sambuwal,Jamaa Primary School.,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Sambuwal,Jamaa Primary School.,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Sambuwal,Jamaa Primary School.,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.0,0.0,51.0,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Sambuwal,Jamaa Primary School.,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.0,0.0,51.0,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Sambuwal,Kyawawa Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,60.0,0.0,2.0,1.0,51.0,0.0,0.0,30.0,60.0,0.85,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Sambuwal,Kyawawa Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,164.0,1.0,4.0,2.0,51.0,0.0,164.0,41.0,82.0,2,0.27,0.15,0.68,0.49,0.48
2022/2023,North East,Bauchi,Shira,Sambuwal,Makarantan Malam Mustapha Sambuwal,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.0,0.0,51.0,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Sambuwal,Makarantan Malam Mustapha Sambuwal,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.0,0.0,51.0,0.0,5.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Sambuwal,Tawaila Upper Basic Yana,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,160.0,1.0,4.0,2.0,51.0,0.0,160.0,40.0,80.0,2.02,0.28,0.15,0.68,0.5,0.48
2022/2023,North East,Bauchi,Shira,Shira,Dangoli Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,1.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Dangoli Primary School,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,1.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Dushin Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,60.0,1.0,2.0,1.0,51.0,0.0,60.0,30.0,60.0,0.85,0.28,0.17,0.66,0.48,0.47
2022/2023,North East,Bauchi,Shira,Shira,Gagidiba Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Gagidiba Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Day Junior Secondary  Shool Shira,Female,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Day Junior Secondary  Shool Shira,Female,all,Public,SSS,SSS1,SSS1,47.0,1.0,1.0,1.0,55.0,1.0,47.0,47.0,47.0,0.26,0.44,0.19,0.61,0.45,0.43
2022/2023,North East,Bauchi,Shira,Shira,Government Day Junior Secondary  Shool Shira,Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Day Junior Secondary  Shool Shira,Male,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Day Junior Secondary  Shool Shira,Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary Dalli,Female,all,Private,JSS,JSS1,JSS1,27.0,0.0,1.0,0.0,53.0,0.0,0.0,27.0,0.0,0.39,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary Dalli,Male,all,Private,SSS,SSS1,SSS1,22.0,0.0,1.0,0.0,55.0,1.0,0.0,22.0,0.0,0.46,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Aliyu Abdulkadir Upper Basic Shira,Female,all,Public,JSS,JSS1,JSS1,2.0,1.0,0.0,0.0,53.0,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Aliyu Abdulkadir Upper Basic Shira,Female,disabled,Public,JSS,JSS1,JSS1,2.0,1.0,0.0,0.0,53.0,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Aliyu Abdulkadir Upper Basic Shira,Male,all,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Aliyu Abdulkadir Upper Basic Shira,Male,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Abdubun,Female,all,Public,JSS,JSS1,JSS1,70.0,1.0,2.0,1.0,53.0,0.0,70.0,35.0,70.0,0.77,0.37,0.16,0.65,0.47,0.46
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Abdubun,Male,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Abdubun,Male,all,Public,SSS,SSS1,SSS1,51.0,1.0,1.0,1.0,55.0,1.0,51.0,51.0,51.0,0.24,0.44,0.19,0.61,0.44,0.43
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Abdubun,Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Bangire,Male,all,Private,JSS,JSS1,JSS1,25.0,0.0,1.0,0.0,53.0,0.0,0.0,25.0,0.0,0.41,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Beli,Male,all,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Beli,Male,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Dango,Female,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Dango,Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Dango,Male,all,Public,JSS,JSS1,JSS1,63.0,1.0,1.0,1.0,53.0,0.0,63.0,63.0,63.0,0.21,0.37,0.17,0.6,0.44,0.42
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Gaza,Female,all,Private,SSS,SSS1,SSS1,21.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Katabarwa,Female,all,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Government Junior Secondary School Upper Basic Katabarwa,Female,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Gurmun Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,227.0,1.0,5.0,3.0,51.0,0.0,227.0,45.4,75.6667,2.78,0.28,0.15,0.7,0.51,0.49
2022/2023,North East,Bauchi,Shira,Shira,Kargo Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Kargo Primary School,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Makarantar Malam Bako Shehu,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,62.0,0.0,2.0,1.0,51.0,0.0,0.0,31.0,62.0,0.83,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Shira,Muazu Memorial Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Muazu Memorial Primary School,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Shira,Shira Pilot Science Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,231.0,1.0,5.0,3.0,51.0,0.0,231.0,46.2,77.0,2.77,0.28,0.15,0.7,0.51,0.49
2022/2023,North East,Bauchi,Shira,Tsafi,Balkakori Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Balkakori Primary School,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Balkakori Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Balkakori Primary School,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,all,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,all,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Female,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,all,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,all,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Darajiya,Male,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Female,all,Private,JSS,JSS1,JSS1,17.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Female,all,Private,SSS,SSS1,SSS1,18.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Female,all,Public,JSS,JSS1,JSS1,67.0,1.0,1.0,1.0,53.0,0.0,67.0,67.0,67.0,0.2,0.37,0.16,0.59,0.43,0.42
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Female,all,Public,SSS,SSS1,SSS1,43.0,0.0,1.0,1.0,55.0,1.0,0.0,43.0,43.0,0.27,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Male,all,Private,JSS,JSS1,JSS1,17.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Male,all,Private,SSS,SSS1,SSS1,18.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Male,all,Public,JSS,JSS1,JSS1,60.0,1.0,1.0,1.0,53.0,0.0,60.0,60.0,60.0,0.22,0.38,0.17,0.6,0.44,0.42
2022/2023,North East,Bauchi,Shira,Tsafi,Government Junior Secondary School Upper Basic Tsafi,Male,all,Public,SSS,SSS1,SSS1,44.0,0.0,1.0,1.0,55.0,1.0,0.0,44.0,44.0,0.27,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Jatan Universal Basic Education Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,63.0,0.0,2.0,1.0,51.0,0.0,0.0,31.5,63.0,0.82,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Jatan Universal Basic Education Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,62.0,0.0,2.0,1.0,51.0,0.0,0.0,31.0,62.0,0.83,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tsafi,Jss Nasarawan Tsafi,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Jss Nasarawan Tsafi,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Jss Nasarawan Tsafi,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Jss Nasarawan Tsafi,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,51.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tsafi,Lafiya Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,205.0,1.0,5.0,2.0,51.0,0.0,205.0,41.0,102.5,2.88,0.27,0.14,0.7,0.51,0.5
2022/2023,North East,Bauchi,Shira,Tsafi,Lafiya Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,170.0,1.0,4.0,2.0,51.0,0.0,170.0,42.5,85.0,1.98,0.27,0.14,0.68,0.49,0.48
2022/2023,North East,Bauchi,Shira,Tumfafi,Baffaru Nomadic Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Baffaru Nomadic Primary School,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Baffaru Nomadic Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Baffaru Nomadic Primary School,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Dago Dutsi Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,70.0,0.0,2.0,1.0,51.0,0.0,0.0,35.0,70.0,0.77,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Dago Dutsi Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,73.0,0.0,2.0,1.0,51.0,0.0,0.0,36.5,73.0,0.75,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Daramushe Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2022/2023,North East,Bauchi,Shira,Tumfafi,Daramushe Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2022/2023,North East,Bauchi,Shira,Tumfafi,Daramushe Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2022/2023,North East,Bauchi,Shira,Tumfafi,Daramushe Primary School,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,51.0,0.0,7.0,0.0,0.0,0,0.39,0.73,0.87,0.62,0.58
2022/2023,North East,Bauchi,Shira,Tumfafi,Ganuwa Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,207.0,1.0,5.0,2.0,51.0,0.0,207.0,41.4,103.5,2.87,0.27,0.14,0.7,0.51,0.5
2022/2023,North East,Bauchi,Shira,Tumfafi,Ganuwa Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,218.0,1.0,5.0,3.0,51.0,0.0,218.0,43.6,72.6667,2.82,0.28,0.15,0.7,0.51,0.5
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,all,Private,JSS,JSS1,JSS1,34.0,0.0,1.0,0.0,106.0,0.0,0.0,34.0,0.0,0.32,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,all,Private,SSS,SSS1,SSS1,21.0,0.0,1.0,0.0,110.0,1.0,0.0,21.0,0.0,0.47,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,all,Public,JSS,JSS1,JSS1,64.0,2.0,1.0,1.0,106.0,0.0,32.0,64.0,64.0,0.21,0.79,0.52,1.21,0.88,0.84
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,all,Public,SSS,SSS1,SSS1,50.0,2.0,1.0,1.0,110.0,2.0,25.0,50.0,50.0,0.25,0.93,0.58,1.23,0.9,0.85
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,disabled,Public,JSS,JSS1,JSS1,2.0,1.0,0.0,0.0,53.0,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Female,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,all,Private,JSS,JSS1,JSS1,34.0,0.0,1.0,0.0,106.0,0.0,0.0,34.0,0.0,0.32,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,all,Private,SSS,SSS1,SSS1,23.0,0.0,1.0,0.0,110.0,1.0,0.0,23.0,0.0,0.44,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,all,Public,JSS,JSS1,JSS1,54.0,2.0,1.0,1.0,106.0,0.0,27.0,54.0,54.0,0.23,0.79,0.55,1.22,0.89,0.85
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,all,Public,SSS,SSS1,SSS1,48.0,2.0,1.0,1.0,110.0,2.0,24.0,48.0,48.0,0.25,0.93,0.58,1.24,0.9,0.86
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Tumfafi,Government Junior Secondary School Upper Basic Gaduna,Male,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,North East,Bauchi,Shira,Zubo,Dawakiri Normadic Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.0,0.0,51.0,0.0,9.0,0.0,0.0,0,0.36,0.59,0.86,0.61,0.58
2022/2023,North East,Bauchi,Shira,Zubo,Dawakiri Normadic Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.0,0.0,51.0,0.0,9.0,0.0,0.0,0,0.36,0.59,0.86,0.61,0.58
2022/2023,North East,Bauchi,Shira,Zubo,Dawakiri Normadic Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
