session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,877.0,20,all,43.85
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1096.0,26,all,42.1538
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Private,SSS,,Grade II or Equivalent,Unqualified,270.0,5,all,54.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Private,SSS,,MEd or Equivalent,Qualified,248.0,5,all,49.6
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Private,SSS,,PGDE,Qualified,281.0,6,all,46.8333
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,103.0,0,all,0.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,82.0,0,all,0.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,31.0,0,all,0.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,JSS,,BEd or Equivalent,Qualified,710.0,14,all,50.7143
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,JSS,,MEd or Equivalent,Qualified,369.0,7,all,52.7143
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1180.0,28,all,42.1429
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1382.0,33,all,41.8788
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1281.0,31,all,41.3226
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,910.0,21,all,43.3333
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,944.0,22,all,42.9091
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1112.0,26,all,42.7692
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,SSS,,Grade II or Equivalent,Unqualified,338.0,6,all,56.3333
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,SSS,,MEd or Equivalent,Qualified,138.0,2,all,69.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Private,SSS,,NCE,Qualified,338.0,7,all,48.2857
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,100.0,2,all,50.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43.0,0,all,0.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,50.0,1,all,50.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,115.0,2,all,57.5
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,JSS,,,Unqualified,329.0,6,all,54.8333
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,JSS,,BEd or Equivalent,Qualified,198.0,3,all,66.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,JSS,,Grade II or Equivalent,Unqualified,500.0,10,all,50.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,JSS,,NCE,Qualified,500.0,10,all,50.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1847.0,44,all,41.9773
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1503.0,36,all,41.75
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1503.0,36,all,41.75
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1378.0,33,all,41.7576
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1346.0,32,all,42.0625
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1378.0,33,all,41.7576
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,SSS,,Grade II or Equivalent,Unqualified,484.0,9,all,53.7778
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,SSS,,MEd or Equivalent,Qualified,349.0,7,all,49.8571
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Public,SSS,,NCE,Qualified,225.0,4,all,56.25
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Adult & Non-Formal Education,,,Unqualified,62.0,1,all,62.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,114.0,2,all,57.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,52.0,1,all,52.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,145.0,3,all,48.3333
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,JSS,,BEd or Equivalent,Qualified,408.0,8,all,51.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,JSS,,NCE,Qualified,1014.0,20,all,50.7
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1887.0,45,all,41.9333
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1449.0,35,all,41.4
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1382.0,33,all,41.8788
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1281.0,31,all,41.3226
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1281.0,31,all,41.3226
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1449.0,35,all,41.4
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,SSS,,BEd or Equivalent,Qualified,225.0,4,all,56.25
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,SSS,,MEd or Equivalent,Qualified,100.0,1,all,100.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,SSS,,NCE,Qualified,350.0,7,all,50.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Government Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Public,SSS,,PGDE,Qualified,413.0,9,all,45.8889
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,,Unqualified,57.0,1,all,57.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,100.0,1,all,100.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,36.0,0,all,0.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,143.0,1,all,143.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,939.0,22,all,42.6818
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1159.0,27,all,42.9259
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1754.0,42,all,41.7619
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1597.0,39,all,40.9487
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1754.0,42,all,41.7619
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1346.0,32,all,42.0625
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1346.0,32,all,42.0625
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,,Unqualified,62.0,1,all,62.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,72.0,1,all,72.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,124.0,2,all,62.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,83.0,2,all,41.5
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,52.0,1,all,52.0
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1988.0,47,all,42.2979
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1618.0,39,all,41.4872
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1483.0,36,all,41.1944
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1786.0,42,all,42.5238
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1314.0,31,all,42.3871
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1281.0,31,all,41.3226
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Adult & Non-Formal Education,,,Unqualified,50.0,1,all,50.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,143.0,2,all,71.5
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,86.0,1,all,86.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,57.0,1,all,57.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,108.0,1,all,108.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,36.0,0,all,0.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,JSS,,,Unqualified,342.0,7,all,48.8571
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,JSS,,BEd or Equivalent,Qualified,395.0,8,all,49.375
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,JSS,,MEd or Equivalent,Qualified,434.0,9,all,48.2222
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,JSS,,NCE,Qualified,198.0,3,all,66.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1127.0,27,all,41.7407
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,814.0,20,all,40.7
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1096.0,26,all,42.1538
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,1033.0,24,all,43.0417
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,2067.0,49,all,42.1837
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1597.0,39,all,40.9487
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1597.0,39,all,40.9487
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1628.0,39,all,41.7436
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1378.0,33,all,41.7576
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1378.0,33,all,41.7576
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,SSS,,BEd or Equivalent,Qualified,664.0,13,all,51.0769
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Female,Public,SSS,,NCE,Qualified,372.0,8,all,46.5
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Adult & Non-Formal Education,,,Unqualified,21.0,0,all,0.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,145.0,2,all,72.5
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,83.0,2,all,41.5
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,227.0,3,all,75.6667
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,114.0,2,all,57.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,JSS,,BEd or Equivalent,Qualified,395.0,8,all,49.375
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,JSS,,MEd or Equivalent,Qualified,869.0,17,all,51.1176
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,,,Unqualified,505.0,12,all,42.0833
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,2191.0,52,all,42.1346
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,,NCE,Qualified,438.0,10,all,43.8
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,775.0,19,all,40.7895
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1921.0,46,all,41.7609
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1854.0,44,all,42.1364
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1651.0,40,all,41.275
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1618.0,39,all,41.4872
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1415.0,34,all,41.6176
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1314.0,31,all,42.3871
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,SSS,,BEd or Equivalent,Qualified,763.0,16,all,47.6875
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,SSS,,Grade II or Equivalent,Unqualified,188.0,3,all,62.6667
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Community Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,SSS,,PGDE,Qualified,150.0,2,all,75.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Private,JSS,,BEd or Equivalent,Qualified,421.0,8,all,52.625
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Private,JSS,,NCE,Qualified,764.0,15,all,50.9333
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Private,SSS,,Grade II or Equivalent,Unqualified,236.0,4,all,59.0
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Private,SSS,,MEd or Equivalent,Qualified,315.0,6,all,52.5
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Female,Private,SSS,,PGDE,Qualified,360.0,7,all,51.4286
2024/2025,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Comprehensive High School, Ayobo/Ijon Village (Camp David)",Male,Private,JSS,,BEd or Equivalent,Qualified,710.0,14,all,50.7143
