session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Male,Public,SSS,,Grade II or Equivalent,Unqualified,264.0,10,all,26.4
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Male,Public,SSS,,PGDE,Qualified,429.0,16,all,26.8125
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Adult & Non-Formal Education,,,Unqualified,20.0,1,all,20.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,50.0,3,all,16.6667
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,40.0,2,all,20.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,20.0,1,all,20.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,JSS,,,Unqualified,572.0,21,all,27.2381
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,JSS,,BEd or Equivalent,Qualified,304.0,11,all,27.6364
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,746.0,32,all,23.3125
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,903.0,38,all,23.7632
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,746.0,32,all,23.3125
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,746.0,32,all,23.3125
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,746.0,32,all,23.3125
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,706.0,30,all,23.5333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,SSS,,BEd or Equivalent,Qualified,162.0,6,all,27.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Female,Private,SSS,,NCE,Qualified,367.0,14,all,26.2143
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,30.0,2,all,15.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,30.0,2,all,15.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,60.0,4,all,15.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,60.0,4,all,15.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,JSS,,BEd or Equivalent,Qualified,267.0,10,all,26.7
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,JSS,,MEd or Equivalent,Qualified,249.0,9,all,27.6667
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,JSS,,NCE,Qualified,267.0,10,all,26.7
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,760.0,32,all,23.75
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,887.0,38,all,23.3421
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,760.0,32,all,23.75
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,803.0,34,all,23.6176
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,718.0,31,all,23.1613
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,676.0,29,all,23.3103
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,SSS,,BEd or Equivalent,Qualified,165.0,6,all,27.5
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,SSS,,MEd or Equivalent,Qualified,182.0,7,all,26.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Comprehensive High School, Abba Na Shehu",Male,Private,SSS,,PGDE,Qualified,182.0,7,all,26.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Adult & Non-Formal Education,,,Unqualified,49.0,3,all,16.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49.0,3,all,16.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,59.0,3,all,19.6667
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,69.0,4,all,17.25
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,88.0,5,all,17.6
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,JSS,,PGDE,Qualified,1430.0,54,all,26.4815
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1374.0,59,all,23.2881
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1727.0,74,all,23.3378
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1334.0,57,all,23.4035
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1138.0,48,all,23.7083
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1570.0,67,all,23.4328
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1217.0,52,all,23.4038
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,SSS,,BEd or Equivalent,Qualified,677.0,27,all,25.0741
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Female,Public,SSS,,PGDE,Qualified,338.0,13,all,26.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,198.0,10,all,19.8
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,61.0,3,all,20.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,137.0,7,all,19.5714
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,JSS,,BEd or Equivalent,Qualified,836.0,30,all,27.8667
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,JSS,,PGDE,Qualified,605.0,22,all,27.5
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1479.0,63,all,23.4762
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1394.0,59,all,23.6271
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1352.0,58,all,23.3103
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1098.0,47,all,23.3617
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1310.0,56,all,23.3929
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1183.0,50,all,23.66
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,SSS,,,Unqualified,165.0,6,all,27.5
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,SSS,,BEd or Equivalent,Qualified,331.0,13,all,25.4615
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Government Secondary School, Abba Na Shehu",Male,Public,SSS,,NCE,Qualified,480.0,19,all,25.2632
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,108.0,6,all,18.0
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49.0,3,all,16.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,39.0,2,all,19.5
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,39.0,2,all,19.5
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,49.0,3,all,16.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1334.0,57,all,23.4035
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1217.0,52,all,23.4038
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1452.0,62,all,23.4194
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1334.0,57,all,23.4035
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1020.0,43,all,23.7209
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1099.0,47,all,23.383
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,,Unqualified,61.0,3,all,20.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,61.0,3,all,20.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,122.0,6,all,20.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,61.0,3,all,20.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,61.0,3,all,20.3333
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1352.0,58,all,23.3103
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1141.0,49,all,23.2857
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1183.0,50,all,23.66
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1225.0,52,all,23.5577
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1056.0,45,all,23.4667
2023/2024,North Central,Plateau,Jos North,Abba Na Shehu,"Unity College, Jos North",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1183.0,50,all,23.66
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,JSS,,BEd or Equivalent,Qualified,215.0,8,all,26.875
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,JSS,,NCE,Qualified,447.0,17,all,26.2941
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,JSS,,PGDE,Qualified,769.0,29,all,26.5172
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,SSS,,BEd or Equivalent,Qualified,324.0,13,all,24.9231
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,SSS,,MEd or Equivalent,Qualified,353.0,14,all,25.2143
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Female,Public,SSS,,NCE,Qualified,353.0,14,all,25.2143
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,JSS,,BEd or Equivalent,Qualified,463.0,17,all,27.2353
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,JSS,,MEd or Equivalent,Qualified,427.0,16,all,26.6875
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,JSS,,NCE,Qualified,480.0,18,all,26.6667
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,SSS,,Grade II or Equivalent,Unqualified,711.0,28,all,25.3929
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Community Secondary School, Ali Kazaure",Male,Public,SSS,,PGDE,Qualified,364.0,14,all,26.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,,Unqualified,30.0,2,all,15.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,40.0,2,all,20.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,109.0,6,all,18.1667
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,30.0,2,all,15.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,,Unqualified,197.0,7,all,28.1429
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,BEd or Equivalent,Qualified,643.0,24,all,26.7917
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,Grade II or Equivalent,Unqualified,215.0,8,all,26.875
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,JSS,,NCE,Qualified,179.0,7,all,25.5714
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1374.0,59,all,23.2881
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1295.0,55,all,23.5455
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1295.0,55,all,23.5455
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,942.0,40,all,23.55
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 5,,Unqualified,1020.0,43,all,23.7209
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,903.0,38,all,23.7632
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,SSS,,,Unqualified,324.0,13,all,24.9231
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,SSS,,Grade II or Equivalent,Unqualified,250.0,10,all,25.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Female,Private,SSS,,PGDE,Qualified,279.0,11,all,25.3636
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,138.0,6,all,23.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,30.0,2,all,15.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,60.0,4,all,15.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,JSS,,Grade II or Equivalent,Unqualified,800.0,29,all,27.5862
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,JSS,,NCE,Qualified,374.0,14,all,26.7143
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1394.0,59,all,23.6271
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1394.0,59,all,23.6271
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1183.0,50,all,23.66
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1014.0,43,all,23.5814
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,972.0,41,all,23.7073
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,845.0,36,all,23.4722
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,SSS,,,Unqualified,298.0,12,all,24.8333
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,SSS,,NCE,Qualified,347.0,14,all,24.7857
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Comprehensive High School, Ali Kazaure",Male,Private,SSS,,PGDE,Qualified,281.0,11,all,25.5455
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,,Unqualified,20.0,1,all,20.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,80.0,4,all,20.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,59.0,3,all,19.6667
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,217.0,12,all,18.0833
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,99.0,6,all,16.5
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,JSS,,BEd or Equivalent,Qualified,1036.0,39,all,26.5641
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,JSS,,Grade II or Equivalent,Unqualified,250.0,9,all,27.7778
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,JSS,,NCE,Qualified,429.0,16,all,26.8125
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,,,Unqualified,471.0,20,all,23.55
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1021.0,43,all,23.7442
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,,NCE,Qualified,1452.0,62,all,23.4194
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,942.0,40,all,23.55
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1845.0,79,all,23.3544
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1609.0,69,all,23.3188
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1491.0,64,all,23.2969
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1138.0,48,all,23.7083
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1256.0,54,all,23.2593
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1217.0,52,all,23.4038
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,SSS,,BEd or Equivalent,Qualified,368.0,14,all,26.2857
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,SSS,,Grade II or Equivalent,Unqualified,397.0,16,all,24.8125
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Female,Public,SSS,,NCE,Qualified,294.0,11,all,26.7273
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,,Unqualified,199.0,10,all,19.9
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,213.0,11,all,19.3636
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,31.0,2,all,15.5
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,107.0,5,all,21.4
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,46.0,2,all,23.0
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,31.0,2,all,15.5
2023/2024,North Central,Plateau,Jos North,Ali Kazaure,"Government Secondary School, Ali Kazaure",Male,Public,JSS,,,Unqualified,463.0,17,all,27.2353
