"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","all","WAEC","2-year","College of Education","42","26","8","9","0","2.0","0","0","16","18","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","all","WAEC","3-5-year","College of Education","29","18","8","5","3","1.5","0","0","11","10","3"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","all","WAEC","5+-year","College of Education","16","8","4","5","0","1.5","0","0","8","4","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NABTEB","1-year","College of Education","6","3","5","6","0","1.0","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NECO","1-year","College of Education","7","3","5","5","0","1.0","0","0","4","0","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NECO","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","NECO","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","WAEC","1-year","College of Education","7","3","4","5","0","1.0","0","0","4","0","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","WAEC","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","WAEC","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Kangiwa","Unity College, Katsina","Male","disabled","WAEC","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NABTEB","1-year","Polytechnic","53","32","11","11","0","1.0","0","0","21","21","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NABTEB","2-year","Polytechnic","34","19","11","5","6","2.0","0","0","15","8","6"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NABTEB","3-5-year","Polytechnic","19","13","5","5","0","1.5","0","0","6","8","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NABTEB","5+-year","Polytechnic","16","10","5","5","0","1.5","0","0","6","5","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NECO","1-year","Polytechnic","129","78","28","24","4","1.0","0","0","51","50","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NECO","2-year","Polytechnic","79","45","19","14","5","2.0","0","0","34","26","5"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NECO","3-5-year","Polytechnic","53","31","9","10","0","1.5","0","0","22","22","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","NECO","5+-year","Polytechnic","27","17","5","5","0","1.5","0","0","10","12","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","WAEC","1-year","Polytechnic","160","90","33","26","7","1.0","0","0","70","57","7"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","WAEC","2-year","Polytechnic","101","57","21","18","3","2.0","0","0","44","36","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","WAEC","3-5-year","Polytechnic","62","33","12","13","0","1.5","0","0","29","21","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","all","WAEC","5+-year","Polytechnic","36","18","4","5","0","1.5","0","0","18","14","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NABTEB","1-year","Polytechnic","6","3","5","5","0","1.0","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NECO","1-year","Polytechnic","13","6","5","5","0","1.0","0","0","7","1","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NECO","2-year","Polytechnic","7","6","0","0","0","2.0","0","0","1","6","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","WAEC","1-year","Polytechnic","16","8","4","5","0","1.0","0","0","8","4","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","WAEC","2-year","Polytechnic","10","5","0","0","0","2.0","0","0","5","5","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","WAEC","3-5-year","Polytechnic","7","2","0","0","0","1.5","0","0","5","2","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Female","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NABTEB","1-year","Polytechnic","66","42","11","11","0","1.0","0","0","24","31","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NABTEB","2-year","Polytechnic","41","26","5","6","0","2.0","0","0","15","21","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NABTEB","3-5-year","Polytechnic","28","16","5","6","0","1.5","0","0","12","11","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NABTEB","5+-year","Polytechnic","16","10","5","0","5","1.5","0","0","6","5","5"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NECO","1-year","Polytechnic","132","76","28","24","4","1.0","0","0","56","48","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NECO","2-year","Polytechnic","86","48","14","15","0","2.0","0","0","38","34","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NECO","3-5-year","Polytechnic","63","36","14","10","4","1.5","0","0","27","22","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","NECO","5+-year","Polytechnic","33","20","5","5","0","1.5","0","0","13","15","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","WAEC","1-year","Polytechnic","160","88","29","26","3","1.0","0","0","72","59","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","WAEC","2-year","Polytechnic","95","54","17","13","4","2.0","0","0","41","37","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","WAEC","3-5-year","Polytechnic","69","39","12","9","3","1.5","0","0","30","27","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","all","WAEC","5+-year","Polytechnic","42","23","8","9","0","1.5","0","0","19","15","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NABTEB","1-year","Polytechnic","6","3","5","6","0","1.0","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NABTEB","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NABTEB","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NECO","1-year","Polytechnic","13","5","5","5","0","1.0","0","0","8","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NECO","2-year","Polytechnic","7","5","0","0","0","2.0","0","0","2","5","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NECO","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","WAEC","1-year","Polytechnic","16","8","4","5","0","1.0","0","0","8","4","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","WAEC","2-year","Polytechnic","10","8","0","0","0","2.0","0","0","2","8","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","WAEC","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Community Secondary School, Shinkafi 'A","Male","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NABTEB","1-year","Polytechnic","53","29","16","11","5","1.0","0","0","24","13","5"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NABTEB","2-year","Polytechnic","34","19","11","11","0","2.0","0","0","15","8","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NABTEB","3-5-year","Polytechnic","22","13","5","6","0","1.5","0","0","9","8","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NABTEB","5+-year","Polytechnic","9","7","0","0","0","1.5","0","0","2","7","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NECO","1-year","Polytechnic","89","53","23","19","4","1.0","0","0","36","30","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NECO","2-year","Polytechnic","56","31","14","10","4","2.0","0","0","25","17","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NECO","3-5-year","Polytechnic","33","20","9","10","0","1.5","0","0","13","11","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","NECO","5+-year","Polytechnic","17","11","5","5","0","1.5","0","0","6","6","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","WAEC","1-year","Polytechnic","124","75","33","26","7","1.0","0","0","49","42","7"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","WAEC","2-year","Polytechnic","78","44","21","18","3","2.0","0","0","34","23","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","WAEC","3-5-year","Polytechnic","56","33","12","13","0","1.5","0","0","23","21","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","all","WAEC","5+-year","Polytechnic","29","18","8","9","0","1.5","0","0","11","10","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NABTEB","1-year","Polytechnic","6","3","5","6","0","1.0","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NECO","1-year","Polytechnic","7","3","5","5","0","1.0","0","0","4","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NECO","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","WAEC","1-year","Polytechnic","13","8","4","5","0","1.0","0","0","5","4","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","WAEC","2-year","Polytechnic","7","5","0","0","0","2.0","0","0","2","5","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","WAEC","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Female","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NABTEB","1-year","Polytechnic","50","32","11","11","0","1.0","0","0","18","21","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NABTEB","2-year","Polytechnic","31","19","5","6","0","2.0","0","0","12","14","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NABTEB","3-5-year","Polytechnic","22","13","5","6","0","1.5","0","0","9","8","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NABTEB","5+-year","Polytechnic","13","7","0","0","0","1.5","0","0","6","7","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NECO","1-year","Polytechnic","93","53","23","19","4","1.0","0","0","40","30","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NECO","2-year","Polytechnic","63","36","14","10","4","2.0","0","0","27","22","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NECO","3-5-year","Polytechnic","40","25","9","10","0","1.5","0","0","15","16","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","NECO","5+-year","Polytechnic","23","14","5","5","0","1.5","0","0","9","9","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","WAEC","1-year","Polytechnic","141","82","29","22","7","1.0","0","0","59","53","7"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","WAEC","2-year","Polytechnic","95","54","17","18","0","2.0","0","0","41","37","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","WAEC","3-5-year","Polytechnic","46","26","8","9","0","1.5","0","0","20","18","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","all","WAEC","5+-year","Polytechnic","33","21","8","5","3","1.5","0","0","12","13","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NABTEB","1-year","Polytechnic","6","3","5","6","0","1.0","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NECO","1-year","Polytechnic","10","5","5","5","0","1.0","0","0","5","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","NECO","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","WAEC","1-year","Polytechnic","13","8","4","5","0","1.0","0","0","5","4","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","WAEC","2-year","Polytechnic","7","5","0","0","0","2.0","0","0","2","5","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","WAEC","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Comprehensive High School, Shinkafi 'A","Male","disabled","WAEC","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NABTEB","1-year","Polytechnic","59","32","11","5","6","1.0","0","0","27","21","6"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NABTEB","2-year","Polytechnic","38","19","5","5","0","2.0","0","0","19","14","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NABTEB","3-5-year","Polytechnic","25","13","5","5","0","1.5","0","0","12","8","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NABTEB","5+-year","Polytechnic","13","7","0","0","0","1.5","0","0","6","7","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NECO","1-year","Polytechnic","99","56","14","10","4","1.0","0","0","43","42","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NECO","2-year","Polytechnic","66","36","9","10","0","2.0","0","0","30","27","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NECO","3-5-year","Polytechnic","40","22","5","5","0","1.5","0","0","18","17","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","NECO","5+-year","Polytechnic","26","14","5","5","0","1.5","0","0","12","9","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","WAEC","1-year","Polytechnic","141","80","25","22","3","1.0","0","0","61","55","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","WAEC","2-year","Polytechnic","91","51","17","13","4","2.0","0","0","40","34","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","WAEC","3-5-year","Polytechnic","65","36","8","9","0","1.5","0","0","29","28","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","all","WAEC","5+-year","Polytechnic","29","18","4","4","0","1.5","0","0","11","14","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NABTEB","1-year","Polytechnic","6","3","0","0","0","1.0","0","0","3","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NECO","1-year","Polytechnic","10","6","0","0","0","1.0","0","0","4","6","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","WAEC","1-year","Polytechnic","13","5","4","4","0","1.0","0","0","8","1","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","WAEC","2-year","Polytechnic","10","5","0","0","0","2.0","0","0","5","5","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","WAEC","3-5-year","Polytechnic","7","2","0","0","0","1.5","0","0","5","2","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Female","disabled","WAEC","5+-year","Polytechnic","3","2","0","0","0","1.5","0","0","1","2","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NABTEB","1-year","Polytechnic","62","32","5","5","0","1.0","0","0","30","27","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NABTEB","2-year","Polytechnic","38","19","5","5","0","2.0","0","0","19","14","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NABTEB","3-5-year","Polytechnic","25","13","5","0","5","1.5","0","0","12","8","5"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NABTEB","5+-year","Polytechnic","13","6","0","0","0","1.5","0","0","7","6","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NECO","1-year","Polytechnic","116","64","19","19","0","1.0","0","0","52","45","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NECO","2-year","Polytechnic","66","36","9","10","0","2.0","0","0","30","27","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NECO","3-5-year","Polytechnic","43","25","9","5","4","1.5","0","0","18","16","4"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","NECO","5+-year","Polytechnic","33","20","5","5","0","1.5","0","0","13","15","0"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","WAEC","1-year","Polytechnic","147","75","21","18","3","1.0","0","0","72","54","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","WAEC","2-year","Polytechnic","88","46","12","9","3","2.0","0","0","42","34","3"
"2022/2023","North West","Katsina","Katsina","Shinkafi 'A","Government Secondary School, Shinkafi 'A","Male","all","WAEC","3-5-year","Polytechnic","69","33","8","9","0","1.5","0","0","36","25","0"
