"session","zone","state","lga","ward","school","gender","disability_scope","exam_body","gap_band","institution_type","o_level_candidates","utme_participants","admitted_students","matriculated_students","delayed_transition_students","median_time_to_matriculation_years","ss3_total","loss_ss3_to_olevel","loss_olevel_to_utme","loss_utme_to_admitted","loss_admitted_to_matriculated"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","all","NECO","5+-year","College of Education","27","15","5","5","0","1.5","0","0","12","10","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","all","WAEC","1-year","College of Education","169","101","31","29","2","1.0","0","0","68","70","2"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","all","WAEC","2-year","College of Education","117","70","22","19","3","2.0","0","0","47","48","3"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","all","WAEC","3-5-year","College of Education","76","45","13","14","0","1.5","0","0","31","32","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","all","WAEC","5+-year","College of Education","34","22","9","5","4","1.5","0","0","12","13","4"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NABTEB","1-year","College of Education","7","3","0","0","0","1.0","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NABTEB","2-year","College of Education","3","3","0","0","0","2.0","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NABTEB","3-5-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NABTEB","5+-year","College of Education","0","0","0","0","0","1.5","0","0","0","0","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NECO","1-year","College of Education","14","6","5","5","0","1.0","0","0","8","1","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NECO","2-year","College of Education","7","3","0","0","0","2.0","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NECO","3-5-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","NECO","5+-year","College of Education","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","WAEC","1-year","College of Education","14","8","5","5","0","1.0","0","0","6","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","WAEC","2-year","College of Education","10","6","0","0","0","2.0","0","0","4","6","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","WAEC","3-5-year","College of Education","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Government Secondary School, Amuro","Male","disabled","WAEC","5+-year","College of Education","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NABTEB","1-year","Polytechnic","49","28","11","6","5","1.0","0","0","21","17","5"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NABTEB","2-year","Polytechnic","33","21","6","6","0","2.0","0","0","12","15","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NABTEB","3-5-year","Polytechnic","20","14","6","6","0","1.5","0","0","6","8","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NABTEB","5+-year","Polytechnic","13","7","0","0","0","1.5","0","0","6","7","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NECO","1-year","Polytechnic","101","62","24","21","3","1.0","0","0","39","38","3"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NECO","2-year","Polytechnic","61","38","14","10","4","2.0","0","0","23","24","4"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NECO","3-5-year","Polytechnic","47","26","10","10","0","1.5","0","0","21","16","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","NECO","5+-year","Polytechnic","30","18","5","5","0","1.5","0","0","12","13","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","WAEC","1-year","Polytechnic","124","79","31","29","2","1.0","0","0","45","48","2"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","WAEC","2-year","Polytechnic","79","50","22","19","3","2.0","0","0","29","28","3"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","WAEC","3-5-year","Polytechnic","55","34","13","14","0","1.5","0","0","21","21","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","all","WAEC","5+-year","Polytechnic","28","17","9","5","4","1.5","0","0","11","8","4"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NABTEB","1-year","Polytechnic","7","3","6","5","1","1.0","0","0","4","0","1"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NABTEB","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NABTEB","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NECO","1-year","Polytechnic","14","9","5","5","0","1.0","0","0","5","4","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NECO","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","WAEC","1-year","Polytechnic","17","11","5","5","0","1.0","0","0","6","6","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","WAEC","2-year","Polytechnic","10","6","5","5","0","2.0","0","0","4","1","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","WAEC","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Female","disabled","WAEC","5+-year","Polytechnic","4","3","0","0","0","1.5","0","0","1","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NABTEB","1-year","Polytechnic","49","28","11","11","0","1.0","0","0","21","17","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NABTEB","2-year","Polytechnic","33","17","6","6","0","2.0","0","0","16","11","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NABTEB","3-5-year","Polytechnic","23","14","6","6","0","1.5","0","0","9","8","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NABTEB","5+-year","Polytechnic","10","7","6","0","6","1.5","0","0","3","1","6"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NECO","1-year","Polytechnic","104","59","19","21","0","1.0","0","0","45","40","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NECO","2-year","Polytechnic","67","38","14","10","4","2.0","0","0","29","24","4"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NECO","3-5-year","Polytechnic","40","23","10","5","5","1.5","0","0","17","13","5"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","NECO","5+-year","Polytechnic","20","12","5","5","0","1.5","0","0","8","7","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","WAEC","1-year","Polytechnic","121","73","22","19","3","1.0","0","0","48","51","3"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","WAEC","2-year","Polytechnic","76","45","18","14","4","2.0","0","0","31","27","4"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","WAEC","3-5-year","Polytechnic","52","31","9","10","0","1.5","0","0","21","22","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","all","WAEC","5+-year","Polytechnic","21","11","5","5","0","1.5","0","0","10","6","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NABTEB","1-year","Polytechnic","7","3","6","6","0","1.0","0","0","4","0","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NECO","1-year","Polytechnic","14","6","5","5","0","1.0","0","0","8","1","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NECO","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","WAEC","1-year","Polytechnic","14","8","5","5","0","1.0","0","0","6","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","WAEC","2-year","Polytechnic","10","6","0","0","0","2.0","0","0","4","6","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","WAEC","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Okigwe","Amuro","Unity College, Okigwe","Male","disabled","WAEC","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NABTEB","1-year","University","69","41","16","16","0","1.0","0","0","28","25","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NABTEB","2-year","University","39","24","11","11","0","2.0","0","0","15","13","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NABTEB","3-5-year","University","33","21","11","5","6","1.5","0","0","12","10","6"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NABTEB","5+-year","University","10","7","0","0","0","1.5","0","0","3","7","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NECO","1-year","University","138","82","29","31","0","1.0","0","0","56","53","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NECO","2-year","University","77","47","19","16","3","2.0","0","0","30","28","3"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NECO","3-5-year","University","54","32","10","11","0","1.5","0","0","22","22","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","NECO","5+-year","University","34","21","10","5","5","1.5","0","0","13","11","5"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","WAEC","1-year","University","176","107","49","43","6","1.0","0","0","69","58","6"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","WAEC","2-year","University","103","62","27","29","0","2.0","0","0","41","35","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","WAEC","3-5-year","University","59","36","13","14","0","1.5","0","0","23","23","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","all","WAEC","5+-year","University","45","25","13","10","3","1.5","0","0","20","12","3"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NABTEB","1-year","University","10","3","5","5","0","1.0","0","0","7","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NABTEB","2-year","University","7","3","0","0","0","2.0","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NABTEB","3-5-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NABTEB","5+-year","University","0","0","0","0","0","1.5","0","0","0","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NECO","1-year","University","20","12","5","5","0","1.0","0","0","8","7","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NECO","2-year","University","14","6","5","5","0","2.0","0","0","8","1","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NECO","3-5-year","University","7","6","0","0","0","1.5","0","0","1","6","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","NECO","5+-year","University","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","WAEC","1-year","University","24","11","4","5","0","1.0","0","0","13","7","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","WAEC","2-year","University","14","8","4","5","0","2.0","0","0","6","4","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","WAEC","3-5-year","University","10","6","0","0","0","1.5","0","0","4","6","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Female","disabled","WAEC","5+-year","University","4","3","0","0","0","1.5","0","0","1","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NABTEB","1-year","University","88","52","16","11","5","1.0","0","0","36","36","5"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NABTEB","2-year","University","46","28","5","5","0","2.0","0","0","18","23","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NABTEB","3-5-year","University","33","21","5","5","0","1.5","0","0","12","16","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NABTEB","5+-year","University","16","10","5","5","0","1.5","0","0","6","5","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NECO","1-year","University","155","91","34","31","3","1.0","0","0","64","57","3"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NECO","2-year","University","108","65","24","21","3","2.0","0","0","43","41","3"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NECO","3-5-year","University","57","32","10","11","0","1.5","0","0","25","22","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","NECO","5+-year","University","34","21","5","5","0","1.5","0","0","13","16","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","WAEC","1-year","University","227","143","53","48","5","1.0","0","0","84","90","5"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","WAEC","2-year","University","141","87","36","29","7","2.0","0","0","54","51","7"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","WAEC","3-5-year","University","90","56","22","19","3","1.5","0","0","34","34","3"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","all","WAEC","5+-year","University","38","25","9","9","0","1.5","0","0","13","16","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NABTEB","1-year","University","10","7","5","5","0","1.0","0","0","3","2","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NABTEB","2-year","University","7","3","0","0","0","2.0","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NABTEB","3-5-year","University","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NABTEB","5+-year","University","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NECO","1-year","University","20","12","5","5","0","1.0","0","0","8","7","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NECO","2-year","University","14","6","5","5","0","2.0","0","0","8","1","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NECO","3-5-year","University","7","6","0","0","0","1.5","0","0","1","6","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","NECO","5+-year","University","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","WAEC","1-year","University","31","17","4","5","0","1.0","0","0","14","13","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","WAEC","2-year","University","17","11","4","5","0","2.0","0","0","6","7","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","WAEC","3-5-year","University","10","6","0","0","0","1.5","0","0","4","6","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Community Secondary School, Amaifeke","Male","disabled","WAEC","5+-year","University","7","6","0","0","0","1.5","0","0","1","6","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NABTEB","1-year","Polytechnic","39","21","5","5","0","1.0","0","0","18","16","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NABTEB","2-year","Polytechnic","23","14","5","5","0","2.0","0","0","9","9","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NABTEB","3-5-year","Polytechnic","16","10","0","0","0","1.5","0","0","6","10","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NABTEB","5+-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NECO","1-year","Polytechnic","91","50","19","16","3","1.0","0","0","41","31","3"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NECO","2-year","Polytechnic","57","32","10","11","0","2.0","0","0","25","22","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NECO","3-5-year","Polytechnic","27","18","5","5","0","1.5","0","0","9","13","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","NECO","5+-year","Polytechnic","17","9","5","5","0","1.5","0","0","8","4","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","WAEC","1-year","Polytechnic","96","56","18","19","0","1.0","0","0","40","38","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","WAEC","2-year","Polytechnic","65","39","13","10","3","2.0","0","0","26","26","3"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","WAEC","3-5-year","Polytechnic","31","20","9","5","4","1.5","0","0","11","11","4"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","all","WAEC","5+-year","Polytechnic","28","14","4","5","0","1.5","0","0","14","10","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NABTEB","1-year","Polytechnic","7","3","0","0","0","1.0","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NECO","1-year","Polytechnic","10","6","5","5","0","1.0","0","0","4","1","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NECO","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","NECO","5+-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","WAEC","1-year","Polytechnic","14","6","4","5","0","1.0","0","0","8","2","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","WAEC","2-year","Polytechnic","7","3","0","0","0","2.0","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","WAEC","3-5-year","Polytechnic","4","3","0","0","0","1.5","0","0","1","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Female","disabled","WAEC","5+-year","Polytechnic","4","3","0","0","0","1.5","0","0","1","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NABTEB","1-year","Polytechnic","42","24","5","5","0","1.0","0","0","18","19","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NABTEB","2-year","Polytechnic","29","14","5","5","0","2.0","0","0","15","9","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NABTEB","3-5-year","Polytechnic","16","10","0","0","0","1.5","0","0","6","10","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NABTEB","5+-year","Polytechnic","10","3","0","0","0","1.5","0","0","7","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NECO","1-year","Polytechnic","91","53","15","11","4","1.0","0","0","38","38","4"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NECO","2-year","Polytechnic","64","38","10","11","0","2.0","0","0","26","28","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NECO","3-5-year","Polytechnic","40","23","5","5","0","1.5","0","0","17","18","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","NECO","5+-year","Polytechnic","20","12","5","5","0","1.5","0","0","8","7","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","WAEC","1-year","Polytechnic","96","53","18","14","4","1.0","0","0","43","35","4"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","WAEC","2-year","Polytechnic","65","36","9","10","0","2.0","0","0","29","27","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","WAEC","3-5-year","Polytechnic","41","22","9","10","0","1.5","0","0","19","13","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","all","WAEC","5+-year","Polytechnic","24","14","4","5","0","1.5","0","0","10","10","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NABTEB","1-year","Polytechnic","7","3","0","0","0","1.0","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NABTEB","2-year","Polytechnic","3","3","0","0","0","2.0","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NABTEB","3-5-year","Polytechnic","3","0","0","0","0","1.5","0","0","3","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NABTEB","5+-year","Polytechnic","0","0","0","0","0","1.5","0","0","0","0","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NECO","1-year","Polytechnic","14","6","5","5","0","1.0","0","0","8","1","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NECO","2-year","Polytechnic","10","3","0","0","0","2.0","0","0","7","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NECO","3-5-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","NECO","5+-year","Polytechnic","3","3","0","0","0","1.5","0","0","0","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","WAEC","1-year","Polytechnic","14","6","4","5","0","1.0","0","0","8","2","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","WAEC","2-year","Polytechnic","7","6","0","0","0","2.0","0","0","1","6","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","WAEC","3-5-year","Polytechnic","7","3","0","0","0","1.5","0","0","4","3","0"
"2021/2022","South East","Imo","Orlu","Amaifeke","Comprehensive High School, Amaifeke","Male","disabled","WAEC","5+-year","Polytechnic","4","3","0","0","0","1.5","0","0","1","3","0"
