session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,all,Public,SSS,SSS1,SSS1,149.25,3.0,3.25,2.25,29.25,0.25,49.75,45.9231,66.3333
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,14.125,0.0,5.0,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,13.625,0.0,7.0,21.0,21.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,14.625,0.0,1.6667,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,14.125,0.0,3.4286,24.0,24.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.5,0.5,0.25,13.625,0.0,6.9286,48.5,97.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.5,0.25,0.25,14.625,0.0,1.6667,10.0,10.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,all,Private,JSS,JSS1,JSS1,49.25,0.5,1.25,1.0,28.25,0.0,98.5,39.4,49.25
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.5,1.5,4.0,2.75,27.25,0.0,113.0,42.375,61.6364
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,all,Private,SSS,SSS1,SSS1,79.25,1.5,1.75,1.25,29.25,0.25,52.8333,45.2857,63.4
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,all,Public,JSS,JSS1,JSS1,273.0,3.5,5.25,3.5,28.25,0.0,78.0,52.0,78.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,883.25,7.0,19.5,13.0,27.25,0.0,126.1786,45.2949,67.9423
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,all,Public,SSS,SSS1,SSS1,161.0,3.0,3.5,2.5,29.25,0.25,53.6667,46.0,64.4
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,14.125,0.0,5.0,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.625,0.0,6.6667,20.0,20.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,14.625,0.0,1.6667,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,disabled,Public,JSS,JSS1,JSS1,5.75,1.75,0.25,0.25,14.125,0.0,3.2857,23.0,23.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.25,3.5,0.5,0.25,13.625,0.0,7.2143,50.5,101.0
2021/2022,North West,Zamfara,Maru,Bindin,"Government Secondary School, Bindin",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.625,0.0,1.8333,11.0,11.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,all,Private,JSS,JSS1,JSS1,50.75,0.5,1.25,1.0,28.25,0.0,101.5,40.6,50.75
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,184.0,1.5,4.25,3.0,27.25,0.0,122.6667,43.2941,61.3333
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,all,Private,SSS,SSS1,SSS1,76.5,1.5,1.75,1.25,29.25,0.25,51.0,43.7143,61.2
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,all,Public,JSS,JSS1,JSS1,295.0,3.5,5.75,4.0,28.25,0.0,84.2857,51.3043,73.75
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,843.5,7.0,18.5,12.25,27.25,0.0,120.5,45.5946,68.8571
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,all,Public,SSS,SSS1,SSS1,149.25,3.0,3.25,2.25,29.25,0.25,49.75,45.9231,66.3333
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,14.125,0.0,5.0,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,0.75,0.25,0.25,13.625,0.0,7.0,21.0,21.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,14.625,0.0,1.6667,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,14.125,0.0,3.4286,24.0,24.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.25,3.5,0.5,0.25,13.625,0.0,6.9286,48.5,97.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.5,0.25,0.25,14.625,0.0,1.6667,10.0,10.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,all,Private,JSS,JSS1,JSS1,49.25,0.5,1.25,1.0,28.25,0.0,98.5,39.4,49.25
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,169.5,1.5,4.0,2.75,27.25,0.0,113.0,42.375,61.6364
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,all,Private,SSS,SSS1,SSS1,79.25,1.5,1.75,1.25,29.25,0.25,52.8333,45.2857,63.4
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,all,Public,JSS,JSS1,JSS1,273.0,3.5,5.25,3.5,28.25,0.0,78.0,52.0,78.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,883.25,7.0,19.5,13.0,27.25,0.0,126.1786,45.2949,67.9423
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,all,Public,SSS,SSS1,SSS1,161.0,3.0,3.5,2.5,29.25,0.25,53.6667,46.0,64.4
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,14.125,0.0,5.0,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.625,0.0,6.6667,20.0,20.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,14.625,0.0,1.6667,5.0,5.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,disabled,Public,JSS,JSS1,JSS1,5.75,1.75,0.25,0.25,14.125,0.0,3.2857,23.0,23.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,25.25,3.5,0.5,0.25,13.625,0.0,7.2143,50.5,101.0
2021/2022,North West,Zamfara,Maru,Bindin,"Unity College, Maru",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.625,0.0,1.8333,11.0,11.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,all,Private,JSS,JSS1,JSS1,87.0,1.0,1.75,1.25,28.25,0.0,87.0,49.7143,69.6
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,204.75,1.5,4.5,3.0,27.25,0.0,136.5,45.5,68.25
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,all,Private,SSS,SSS1,SSS1,126.75,2.0,2.75,2.0,29.25,0.25,63.375,46.0909,63.375
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,all,Public,JSS,JSS1,JSS1,411.5,5.0,8.0,5.5,28.25,0.0,82.3,51.4375,74.8182
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1249.25,10.0,27.5,18.5,27.25,0.0,124.925,45.4273,67.527
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,all,Public,SSS,SSS1,SSS1,199.25,4.0,4.25,3.0,29.25,0.25,49.8125,46.8824,66.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,14.125,0.0,4.5,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.5,0.25,0.25,14.125,0.0,3.1,31.0,31.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.0,5.0,0.75,0.5,13.625,0.0,7.4,49.3333,74.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Female,disabled,Public,SSS,SSS1,SSS1,3.0,2.0,0.25,0.25,14.625,0.0,1.5,12.0,12.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,all,Private,JSS,JSS1,JSS1,86.5,1.0,1.75,1.25,28.25,0.0,86.5,49.4286,69.2
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,197.75,1.5,4.5,3.0,27.25,0.0,131.8333,43.9444,65.9167
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,all,Private,SSS,SSS1,SSS1,132.0,2.0,3.0,2.0,29.25,0.25,66.0,44.0,66.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,all,Public,JSS,JSS1,JSS1,353.5,5.0,6.75,4.5,28.25,0.0,70.7,52.3704,78.5556
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1268.0,10.0,28.0,18.75,27.25,0.0,126.8,45.2857,67.6267
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,all,Public,SSS,SSS1,SSS1,196.25,4.0,4.25,3.0,29.25,0.25,49.0625,46.1765,65.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,14.125,0.0,4.0,8.0,8.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.5,0.25,0.25,14.125,0.0,2.6,26.0,26.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.5,5.0,0.75,0.5,13.625,0.0,7.5,50.0,75.0
2021/2022,North West,Zamfara,Maru,Bingin,"Community Secondary School, Bingin",Male,disabled,Public,SSS,SSS1,SSS1,3.25,2.0,0.25,0.25,14.625,0.0,1.625,13.0,13.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,all,Private,JSS,JSS1,JSS1,87.0,1.0,1.75,1.25,28.25,0.0,87.0,49.7143,69.6
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,204.75,1.5,4.5,3.0,27.25,0.0,136.5,45.5,68.25
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,all,Private,SSS,SSS1,SSS1,126.75,2.0,2.75,2.0,29.25,0.25,63.375,46.0909,63.375
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,all,Public,JSS,JSS1,JSS1,411.5,5.0,8.0,5.5,28.25,0.0,82.3,51.4375,74.8182
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1249.25,10.0,27.5,18.5,27.25,0.0,124.925,45.4273,67.527
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,all,Public,SSS,SSS1,SSS1,199.25,4.0,4.25,3.0,29.25,0.25,49.8125,46.8824,66.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,14.125,0.0,4.5,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.5,0.25,0.25,14.125,0.0,3.1,31.0,31.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.0,5.0,0.75,0.5,13.625,0.0,7.4,49.3333,74.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,disabled,Public,SSS,SSS1,SSS1,3.0,2.0,0.25,0.25,14.625,0.0,1.5,12.0,12.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,all,Private,JSS,JSS1,JSS1,86.5,1.0,1.75,1.25,28.25,0.0,86.5,49.4286,69.2
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,197.75,1.5,4.5,3.0,27.25,0.0,131.8333,43.9444,65.9167
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,all,Private,SSS,SSS1,SSS1,132.0,2.0,3.0,2.0,29.25,0.25,66.0,44.0,66.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,all,Public,JSS,JSS1,JSS1,353.5,5.0,6.75,4.5,28.25,0.0,70.7,52.3704,78.5556
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1268.0,10.0,28.0,18.75,27.25,0.0,126.8,45.2857,67.6267
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,all,Public,SSS,SSS1,SSS1,196.25,4.0,4.25,3.0,29.25,0.25,49.0625,46.1765,65.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,14.125,0.0,4.0,8.0,8.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.5,0.25,0.25,14.125,0.0,2.6,26.0,26.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.5,5.0,0.75,0.5,13.625,0.0,7.5,50.0,75.0
2021/2022,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,disabled,Public,SSS,SSS1,SSS1,3.25,2.0,0.25,0.25,14.625,0.0,1.625,13.0,13.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,all,Private,JSS,JSS1,JSS1,87.0,1.0,1.75,1.25,28.25,0.0,87.0,49.7143,69.6
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,204.75,1.5,4.5,3.0,27.25,0.0,136.5,45.5,68.25
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,all,Private,SSS,SSS1,SSS1,126.75,2.0,2.75,2.0,29.25,0.25,63.375,46.0909,63.375
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,all,Public,JSS,JSS1,JSS1,411.5,5.0,8.0,5.5,28.25,0.0,82.3,51.4375,74.8182
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1249.25,10.0,27.5,18.5,27.25,0.0,124.925,45.4273,67.527
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,all,Public,SSS,SSS1,SSS1,199.25,4.0,4.25,3.0,29.25,0.25,49.8125,46.8824,66.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,14.125,0.0,4.5,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.5,0.25,0.25,14.125,0.0,3.1,31.0,31.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.0,5.0,0.75,0.5,13.625,0.0,7.4,49.3333,74.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,disabled,Public,SSS,SSS1,SSS1,3.0,2.0,0.25,0.25,14.625,0.0,1.5,12.0,12.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,all,Private,JSS,JSS1,JSS1,86.5,1.0,1.75,1.25,28.25,0.0,86.5,49.4286,69.2
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,197.75,1.5,4.5,3.0,27.25,0.0,131.8333,43.9444,65.9167
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,all,Private,SSS,SSS1,SSS1,132.0,2.0,3.0,2.0,29.25,0.25,66.0,44.0,66.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,all,Public,JSS,JSS1,JSS1,353.5,5.0,6.75,4.5,28.25,0.0,70.7,52.3704,78.5556
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1268.0,10.0,28.0,18.75,27.25,0.0,126.8,45.2857,67.6267
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,all,Public,SSS,SSS1,SSS1,196.25,4.0,4.25,3.0,29.25,0.25,49.0625,46.1765,65.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,14.125,0.0,4.0,8.0,8.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.5,0.25,0.25,14.125,0.0,2.6,26.0,26.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.5,5.0,0.75,0.5,13.625,0.0,7.5,50.0,75.0
2021/2022,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,disabled,Public,SSS,SSS1,SSS1,3.25,2.0,0.25,0.25,14.625,0.0,1.625,13.0,13.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,all,Private,JSS,JSS1,JSS1,87.0,1.0,1.75,1.25,28.25,0.0,87.0,49.7143,69.6
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,204.75,1.5,4.5,3.0,27.25,0.0,136.5,45.5,68.25
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,all,Private,SSS,SSS1,SSS1,126.75,2.0,2.75,2.0,29.25,0.25,63.375,46.0909,63.375
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,all,Public,JSS,JSS1,JSS1,411.5,5.0,8.0,5.5,28.25,0.0,82.3,51.4375,74.8182
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1249.25,10.0,27.5,18.5,27.25,0.0,124.925,45.4273,67.527
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,all,Public,SSS,SSS1,SSS1,199.25,4.0,4.25,3.0,29.25,0.25,49.8125,46.8824,66.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.5,0.25,0.25,14.125,0.0,4.5,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.5,0.25,0.25,14.125,0.0,3.1,31.0,31.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.0,5.0,0.75,0.5,13.625,0.0,7.4,49.3333,74.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,disabled,Public,SSS,SSS1,SSS1,3.0,2.0,0.25,0.25,14.625,0.0,1.5,12.0,12.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,all,Private,JSS,JSS1,JSS1,86.5,1.0,1.75,1.25,28.25,0.0,86.5,49.4286,69.2
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,197.75,1.5,4.5,3.0,27.25,0.0,131.8333,43.9444,65.9167
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,all,Private,SSS,SSS1,SSS1,132.0,2.0,3.0,2.0,29.25,0.25,66.0,44.0,66.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,all,Public,JSS,JSS1,JSS1,353.5,5.0,6.75,4.5,28.25,0.0,70.7,52.3704,78.5556
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1268.0,10.0,28.0,18.75,27.25,0.0,126.8,45.2857,67.6267
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,all,Public,SSS,SSS1,SSS1,196.25,4.0,4.25,3.0,29.25,0.25,49.0625,46.1765,65.4167
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,14.125,0.0,4.0,8.0,8.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,0.75,0.25,0.25,13.625,0.0,9.3333,28.0,28.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.625,0.0,2.25,9.0,9.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.5,0.25,0.25,14.125,0.0,2.6,26.0,26.0
2021/2022,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37.5,5.0,0.75,0.5,13.625,0.0,7.5,50.0,75.0
