session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,969.25,9.5,21.25,16.0,28.3,0.0,102.0263,45.6118,60.5781
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,all,Public,SSS,SSS1,SSS1,204.0,4.0,4.25,3.25,30.3,0.5,51.0,48.0,62.7692
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,14.65,0.0,3.3333,10.0,10.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.25,0.25,0.25,14.15,0.0,6.4,32.0,32.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,15.15,0.0,1.5,6.0,6.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,disabled,Public,JSS,JSS1,JSS1,8.25,2.5,0.25,0.25,14.65,0.0,3.3,33.0,33.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.5,4.75,0.75,0.5,14.15,0.0,6.8421,43.3333,65.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,disabled,Public,SSS,SSS1,SSS1,4.5,2.0,0.25,0.25,15.15,0.25,2.25,18.0,18.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,all,Private,JSS,JSS1,JSS1,107.25,1.5,2.25,1.75,29.3,0.0,71.5,47.6667,61.2857
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,257.0,2.5,5.75,4.5,28.3,0.0,102.8,44.6957,57.1111
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,all,Private,SSS,SSS1,SSS1,95.5,2.0,2.25,1.75,30.3,0.25,47.75,42.4444,54.5714
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,all,Public,JSS,JSS1,JSS1,317.25,5.0,6.0,4.5,29.3,0.0,63.45,52.875,70.5
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1008.0,9.5,22.0,16.5,28.3,0.0,106.1053,45.8182,61.0909
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,all,Public,SSS,SSS1,SSS1,185.0,4.0,4.0,3.0,30.3,0.5,46.25,46.25,61.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,14.65,0.0,3.6667,11.0,11.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.25,1.25,0.25,0.25,14.15,0.0,5.8,29.0,29.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,15.15,0.0,1.5,6.0,6.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,disabled,Public,JSS,JSS1,JSS1,9.0,2.5,0.25,0.25,14.65,0.0,3.6,36.0,36.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.75,4.75,0.75,0.5,14.15,0.0,7.1053,45.0,67.5
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.0,0.25,0.25,15.15,0.25,1.875,15.0,15.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,all,Private,JSS,JSS1,JSS1,97.5,1.5,2.0,1.5,29.3,0.0,65.0,48.75,65.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,284.75,2.5,6.25,4.75,28.3,0.0,113.9,45.56,59.9474
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,all,Private,SSS,SSS1,SSS1,97.0,2.0,2.25,1.75,30.3,0.25,48.5,43.1111,55.4286
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,all,Public,JSS,JSS1,JSS1,289.25,5.0,5.5,4.25,29.3,0.0,57.85,52.5909,68.0588
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,969.25,9.5,21.25,16.0,28.3,0.0,102.0263,45.6118,60.5781
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,all,Public,SSS,SSS1,SSS1,204.0,4.0,4.25,3.25,30.3,0.5,51.0,48.0,62.7692
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,14.65,0.0,3.3333,10.0,10.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.25,0.25,0.25,14.15,0.0,6.4,32.0,32.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,15.15,0.0,1.5,6.0,6.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,disabled,Public,JSS,JSS1,JSS1,8.25,2.5,0.25,0.25,14.65,0.0,3.3,33.0,33.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.5,4.75,0.75,0.5,14.15,0.0,6.8421,43.3333,65.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,disabled,Public,SSS,SSS1,SSS1,4.5,2.0,0.25,0.25,15.15,0.25,2.25,18.0,18.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,all,Private,JSS,JSS1,JSS1,107.25,1.5,2.25,1.75,29.3,0.0,71.5,47.6667,61.2857
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,257.0,2.5,5.75,4.5,28.3,0.0,102.8,44.6957,57.1111
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,all,Private,SSS,SSS1,SSS1,95.5,2.0,2.25,1.75,30.3,0.25,47.75,42.4444,54.5714
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,all,Public,JSS,JSS1,JSS1,317.25,5.0,6.0,4.5,29.3,0.0,63.45,52.875,70.5
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1008.0,9.5,22.0,16.5,28.3,0.0,106.1053,45.8182,61.0909
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,all,Public,SSS,SSS1,SSS1,185.0,4.0,4.0,3.0,30.3,0.5,46.25,46.25,61.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,14.65,0.0,3.6667,11.0,11.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.25,1.25,0.25,0.25,14.15,0.0,5.8,29.0,29.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,15.15,0.0,1.5,6.0,6.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,disabled,Public,JSS,JSS1,JSS1,9.0,2.5,0.25,0.25,14.65,0.0,3.6,36.0,36.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.75,4.75,0.75,0.5,14.15,0.0,7.1053,45.0,67.5
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.0,0.25,0.25,15.15,0.25,1.875,15.0,15.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,all,Private,JSS,JSS1,JSS1,97.5,1.5,2.0,1.5,29.3,0.0,65.0,48.75,65.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,284.75,2.5,6.25,4.75,28.3,0.0,113.9,45.56,59.9474
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,all,Private,SSS,SSS1,SSS1,97.0,2.0,2.25,1.75,30.3,0.25,48.5,43.1111,55.4286
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,all,Public,JSS,JSS1,JSS1,289.25,5.0,5.5,4.25,29.3,0.0,57.85,52.5909,68.0588
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,969.25,9.5,21.25,16.0,28.3,0.0,102.0263,45.6118,60.5781
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,all,Public,SSS,SSS1,SSS1,204.0,4.0,4.25,3.25,30.3,0.5,51.0,48.0,62.7692
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,14.65,0.0,3.3333,10.0,10.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,1.25,0.25,0.25,14.15,0.0,6.4,32.0,32.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,15.15,0.0,1.5,6.0,6.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,disabled,Public,JSS,JSS1,JSS1,8.25,2.5,0.25,0.25,14.65,0.0,3.3,33.0,33.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.5,4.75,0.75,0.5,14.15,0.0,6.8421,43.3333,65.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,disabled,Public,SSS,SSS1,SSS1,4.5,2.0,0.25,0.25,15.15,0.25,2.25,18.0,18.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,all,Private,JSS,JSS1,JSS1,90.0,1.0,2.0,1.5,29.3,0.0,90.0,45.0,60.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,213.25,2.0,4.75,3.75,28.3,0.0,106.625,44.8947,56.8667
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,all,Private,SSS,SSS1,SSS1,67.75,1.5,1.5,1.25,30.3,0.25,45.1667,45.1667,54.2
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,all,Public,JSS,JSS1,JSS1,240.5,4.0,4.75,3.75,29.3,0.0,60.125,50.6316,64.1333
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,773.25,7.5,17.0,13.0,28.3,0.0,103.1,45.4853,59.4808
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,all,Public,SSS,SSS1,SSS1,167.75,3.0,3.5,2.75,30.3,0.5,55.9167,47.9286,61.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,14.65,0.0,3.5,7.0,7.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,14.15,0.0,6.75,27.0,27.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,disabled,Private,SSS,SSS1,SSS1,0.75,0.75,0.25,0.25,15.15,0.0,1.0,3.0,3.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,disabled,Public,JSS,JSS1,JSS1,5.5,2.0,0.25,0.25,14.65,0.0,2.75,22.0,22.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,23.0,3.75,0.5,0.5,14.15,0.0,6.1333,46.0,46.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,15.15,0.25,2.5,15.0,15.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,all,Private,JSS,JSS1,JSS1,75.5,1.0,1.75,1.5,29.3,0.0,75.5,43.1429,50.3333
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,212.25,2.0,4.75,3.75,28.3,0.0,106.125,44.6842,56.6
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,all,Private,SSS,SSS1,SSS1,63.75,1.5,1.5,1.25,30.3,0.25,42.5,42.5,51.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,all,Public,JSS,JSS1,JSS1,247.0,4.0,4.75,3.75,29.3,0.0,61.75,52.0,65.8667
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,832.0,7.5,18.25,14.0,28.3,0.0,110.9333,45.589,59.4286
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,all,Public,SSS,SSS1,SSS1,168.75,3.0,3.5,2.75,30.3,0.5,56.25,48.2143,61.3636
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.65,0.0,3.0,6.0,6.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.25,14.15,0.0,6.5,26.0,26.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,disabled,Private,SSS,SSS1,SSS1,0.75,0.75,0.25,0.25,15.15,0.0,1.0,3.0,3.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.0,0.25,0.25,14.65,0.0,2.875,23.0,23.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.5,3.75,0.5,0.5,14.15,0.0,6.5333,49.0,49.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Community Secondary School, Agbonchia",Male,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,15.15,0.25,2.5,15.0,15.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,all,Private,JSS,JSS1,JSS1,90.0,1.0,2.0,1.5,29.3,0.0,90.0,45.0,60.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,213.25,2.0,4.75,3.75,28.3,0.0,106.625,44.8947,56.8667
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,all,Private,SSS,SSS1,SSS1,67.75,1.5,1.5,1.25,30.3,0.25,45.1667,45.1667,54.2
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,all,Public,JSS,JSS1,JSS1,240.5,4.0,4.75,3.75,29.3,0.0,60.125,50.6316,64.1333
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,773.25,7.5,17.0,13.0,28.3,0.0,103.1,45.4853,59.4808
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,all,Public,SSS,SSS1,SSS1,167.75,3.0,3.5,2.75,30.3,0.5,55.9167,47.9286,61.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,14.65,0.0,3.5,7.0,7.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,14.15,0.0,6.75,27.0,27.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,disabled,Private,SSS,SSS1,SSS1,0.75,0.75,0.25,0.25,15.15,0.0,1.0,3.0,3.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,disabled,Public,JSS,JSS1,JSS1,5.5,2.0,0.25,0.25,14.65,0.0,2.75,22.0,22.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,23.0,3.75,0.5,0.5,14.15,0.0,6.1333,46.0,46.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,15.15,0.25,2.5,15.0,15.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,all,Private,JSS,JSS1,JSS1,75.5,1.0,1.75,1.5,29.3,0.0,75.5,43.1429,50.3333
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,212.25,2.0,4.75,3.75,28.3,0.0,106.125,44.6842,56.6
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,all,Private,SSS,SSS1,SSS1,63.75,1.5,1.5,1.25,30.3,0.25,42.5,42.5,51.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,all,Public,JSS,JSS1,JSS1,247.0,4.0,4.75,3.75,29.3,0.0,61.75,52.0,65.8667
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,832.0,7.5,18.25,14.0,28.3,0.0,110.9333,45.589,59.4286
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,all,Public,SSS,SSS1,SSS1,168.75,3.0,3.5,2.75,30.3,0.5,56.25,48.2143,61.3636
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.65,0.0,3.0,6.0,6.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.25,14.15,0.0,6.5,26.0,26.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,disabled,Private,SSS,SSS1,SSS1,0.75,0.75,0.25,0.25,15.15,0.0,1.0,3.0,3.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.0,0.25,0.25,14.65,0.0,2.875,23.0,23.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.5,3.75,0.5,0.5,14.15,0.0,6.5333,49.0,49.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Comprehensive High School, Agbonchia",Male,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,15.15,0.25,2.5,15.0,15.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,all,Private,JSS,JSS1,JSS1,90.0,1.0,2.0,1.5,29.3,0.0,90.0,45.0,60.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,213.25,2.0,4.75,3.75,28.3,0.0,106.625,44.8947,56.8667
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,all,Private,SSS,SSS1,SSS1,67.75,1.5,1.5,1.25,30.3,0.25,45.1667,45.1667,54.2
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,all,Public,JSS,JSS1,JSS1,240.5,4.0,4.75,3.75,29.3,0.0,60.125,50.6316,64.1333
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,773.25,7.5,17.0,13.0,28.3,0.0,103.1,45.4853,59.4808
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,all,Public,SSS,SSS1,SSS1,167.75,3.0,3.5,2.75,30.3,0.5,55.9167,47.9286,61.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,14.65,0.0,3.5,7.0,7.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,14.15,0.0,6.75,27.0,27.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,disabled,Private,SSS,SSS1,SSS1,0.75,0.75,0.25,0.25,15.15,0.0,1.0,3.0,3.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,disabled,Public,JSS,JSS1,JSS1,5.5,2.0,0.25,0.25,14.65,0.0,2.75,22.0,22.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,23.0,3.75,0.5,0.5,14.15,0.0,6.1333,46.0,46.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,15.15,0.25,2.5,15.0,15.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,all,Private,JSS,JSS1,JSS1,75.5,1.0,1.75,1.5,29.3,0.0,75.5,43.1429,50.3333
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,212.25,2.0,4.75,3.75,28.3,0.0,106.125,44.6842,56.6
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,all,Private,SSS,SSS1,SSS1,63.75,1.5,1.5,1.25,30.3,0.25,42.5,42.5,51.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,all,Public,JSS,JSS1,JSS1,247.0,4.0,4.75,3.75,29.3,0.0,61.75,52.0,65.8667
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,832.0,7.5,18.25,14.0,28.3,0.0,110.9333,45.589,59.4286
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,all,Public,SSS,SSS1,SSS1,168.75,3.0,3.5,2.75,30.3,0.5,56.25,48.2143,61.3636
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,14.65,0.0,3.0,6.0,6.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.25,14.15,0.0,6.5,26.0,26.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,disabled,Private,SSS,SSS1,SSS1,0.75,0.75,0.25,0.25,15.15,0.0,1.0,3.0,3.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.0,0.25,0.25,14.65,0.0,2.875,23.0,23.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.5,3.75,0.5,0.5,14.15,0.0,6.5333,49.0,49.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Government Secondary School, Agbonchia",Male,disabled,Public,SSS,SSS1,SSS1,3.75,1.5,0.25,0.25,15.15,0.25,2.5,15.0,15.0
2022/2023,South South,Rivers,Eleme,Agbonchia,"Unity College, Eleme",Female,all,Private,JSS,JSS1,JSS1,90.0,1.0,2.0,1.5,29.3,0.0,90.0,45.0,60.0
