session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,755.0,6.5,16.75,8.75,35.1,0.0,116.1538,45.0746,86.2857
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,all,Public,SSS,SSS1,SSS1,137.75,2.5,3.0,1.75,37.1,0.25,55.1,45.9167,78.7143
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,18.05,0.0,3.5,7.0,7.0
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.25,17.55,0.0,8.25,33.0,33.0
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,18.55,0.0,2.6667,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.75,0.25,0.25,18.05,0.0,3.1429,22.0,22.0
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.5,3.25,0.5,0.25,17.55,0.0,6.6154,43.0,86.0
2020/2021,South South,Edo,Owan East,Emai II,"Comprehensive High School, Emai II",Male,disabled,Public,SSS,SSS1,SSS1,2.0,1.25,0.25,0.25,18.55,0.0,1.6,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,all,Private,JSS,JSS1,JSS1,81.0,1.0,1.75,1.0,36.1,0.0,81.0,46.2857,81.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,270.5,2.0,6.0,3.25,35.1,0.0,135.25,45.0833,83.2308
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,all,Private,SSS,SSS1,SSS1,89.25,1.5,2.0,1.25,37.1,0.25,59.5,44.625,71.4
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,all,Public,JSS,JSS1,JSS1,235.0,3.5,4.5,2.5,36.1,0.0,67.1429,52.2222,94.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,772.75,6.5,17.0,8.75,35.1,0.0,118.8846,45.4559,88.3143
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,all,Public,SSS,SSS1,SSS1,129.5,2.5,2.75,1.5,37.1,0.25,51.8,47.0909,86.3333
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,18.05,0.0,4.0,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.25,0.25,17.55,0.0,9.0,36.0,36.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,18.55,0.0,2.6667,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,disabled,Public,JSS,JSS1,JSS1,6.25,1.75,0.25,0.25,18.05,0.0,3.5714,25.0,25.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.25,0.5,0.25,17.55,0.0,6.7692,44.0,88.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Female,disabled,Public,SSS,SSS1,SSS1,2.0,1.25,0.25,0.25,18.55,0.0,1.6,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,all,Private,JSS,JSS1,JSS1,78.25,1.0,1.75,1.0,36.1,0.0,78.25,44.7143,78.25
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,249.75,2.0,5.5,3.0,35.1,0.0,124.875,45.4091,83.25
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,all,Private,SSS,SSS1,SSS1,93.25,1.5,2.0,1.25,37.1,0.25,62.1667,46.625,74.6
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,all,Public,JSS,JSS1,JSS1,212.75,3.5,4.25,2.25,36.1,0.0,60.7857,50.0588,94.5556
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,755.0,6.5,16.75,8.75,35.1,0.0,116.1538,45.0746,86.2857
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,all,Public,SSS,SSS1,SSS1,137.75,2.5,3.0,1.75,37.1,0.25,55.1,45.9167,78.7143
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,18.05,0.0,3.5,7.0,7.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.25,17.55,0.0,8.25,33.0,33.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,18.55,0.0,2.6667,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.75,0.25,0.25,18.05,0.0,3.1429,22.0,22.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.5,3.25,0.5,0.25,17.55,0.0,6.6154,43.0,86.0
2020/2021,South South,Edo,Owan East,Emai II,"Government Secondary School, Emai II",Male,disabled,Public,SSS,SSS1,SSS1,2.0,1.25,0.25,0.25,18.55,0.0,1.6,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,all,Private,JSS,JSS1,JSS1,81.0,1.0,1.75,1.0,36.1,0.0,81.0,46.2857,81.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,270.5,2.0,6.0,3.25,35.1,0.0,135.25,45.0833,83.2308
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,all,Private,SSS,SSS1,SSS1,89.25,1.5,2.0,1.25,37.1,0.25,59.5,44.625,71.4
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,all,Public,JSS,JSS1,JSS1,235.0,3.5,4.5,2.5,36.1,0.0,67.1429,52.2222,94.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,772.75,6.5,17.0,8.75,35.1,0.0,118.8846,45.4559,88.3143
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,all,Public,SSS,SSS1,SSS1,129.5,2.5,2.75,1.5,37.1,0.25,51.8,47.0909,86.3333
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,18.05,0.0,4.0,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.25,0.25,17.55,0.0,9.0,36.0,36.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,18.55,0.0,2.6667,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,disabled,Public,JSS,JSS1,JSS1,6.25,1.75,0.25,0.25,18.05,0.0,3.5714,25.0,25.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.0,3.25,0.5,0.25,17.55,0.0,6.7692,44.0,88.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Female,disabled,Public,SSS,SSS1,SSS1,2.0,1.25,0.25,0.25,18.55,0.0,1.6,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,all,Private,JSS,JSS1,JSS1,78.25,1.0,1.75,1.0,36.1,0.0,78.25,44.7143,78.25
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,249.75,2.0,5.5,3.0,35.1,0.0,124.875,45.4091,83.25
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,all,Private,SSS,SSS1,SSS1,93.25,1.5,2.0,1.25,37.1,0.25,62.1667,46.625,74.6
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,all,Public,JSS,JSS1,JSS1,212.75,3.5,4.25,2.25,36.1,0.0,60.7857,50.0588,94.5556
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,755.0,6.5,16.75,8.75,35.1,0.0,116.1538,45.0746,86.2857
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,all,Public,SSS,SSS1,SSS1,137.75,2.5,3.0,1.75,37.1,0.25,55.1,45.9167,78.7143
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,18.05,0.0,3.5,7.0,7.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.25,17.55,0.0,8.25,33.0,33.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,disabled,Private,SSS,SSS1,SSS1,2.0,0.75,0.25,0.25,18.55,0.0,2.6667,8.0,8.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,disabled,Public,JSS,JSS1,JSS1,5.5,1.75,0.25,0.25,18.05,0.0,3.1429,22.0,22.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.5,3.25,0.5,0.25,17.55,0.0,6.6154,43.0,86.0
2020/2021,South South,Edo,Owan East,Emai II,"Unity College, Owan East",Male,disabled,Public,SSS,SSS1,SSS1,2.0,1.25,0.25,0.25,18.55,0.0,1.6,8.0,8.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,all,Private,JSS,JSS1,JSS1,116.25,2.0,2.5,1.5,36.1,0.0,58.125,46.5,77.5
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,375.5,3.0,8.25,4.5,35.1,0.0,125.1667,45.5152,83.4444
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,all,Private,SSS,SSS1,SSS1,90.75,2.0,2.0,1.25,37.1,0.25,45.375,45.375,72.6
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,all,Public,JSS,JSS1,JSS1,313.25,4.0,6.0,3.25,36.1,0.0,78.3125,52.2083,96.3846
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1047.75,8.0,23.25,12.25,35.1,0.0,130.9688,45.0645,85.5306
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,all,Public,SSS,SSS1,SSS1,201.0,4.0,4.25,2.25,37.1,0.25,50.25,47.2941,89.3333
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,disabled,Private,JSS,JSS1,JSS1,2.75,1.0,0.25,0.25,18.05,0.0,2.75,11.0,11.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.25,1.5,0.25,0.25,17.55,0.0,7.5,45.0,45.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,18.55,0.0,1.5,6.0,6.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,disabled,Public,JSS,JSS1,JSS1,7.25,2.0,0.25,0.25,18.05,0.0,3.625,29.0,29.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.5,4.0,0.75,0.5,17.55,0.0,7.875,42.0,63.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.0,0.25,0.25,18.55,0.0,1.875,15.0,15.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,all,Private,JSS,JSS1,JSS1,113.5,2.0,2.25,1.25,36.1,0.0,56.75,50.4444,90.8
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,370.75,3.0,8.25,4.5,35.1,0.0,123.5833,44.9394,82.3889
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,all,Private,SSS,SSS1,SSS1,105.25,2.0,2.25,1.25,37.1,0.25,52.625,46.7778,84.2
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,all,Public,JSS,JSS1,JSS1,274.5,4.0,5.25,2.75,36.1,0.0,68.625,52.2857,99.8182
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,959.25,8.0,21.25,11.25,35.1,0.0,119.9062,45.1412,85.2667
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,all,Public,SSS,SSS1,SSS1,207.25,4.0,4.5,2.5,37.1,0.25,51.8125,46.0556,82.9
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,disabled,Private,JSS,JSS1,JSS1,3.0,1.0,0.25,0.25,18.05,0.0,3.0,12.0,12.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.0,1.5,0.25,0.25,17.55,0.0,7.3333,44.0,44.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,18.55,0.0,2.0,8.0,8.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.25,18.05,0.0,3.0,24.0,24.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.75,4.0,0.75,0.5,17.55,0.0,7.1875,38.3333,57.5
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Community Secondary School, Igue/Ikao",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,18.55,0.0,2.0,16.0,16.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,all,Private,JSS,JSS1,JSS1,116.25,2.0,2.5,1.5,36.1,0.0,58.125,46.5,77.5
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,375.5,3.0,8.25,4.5,35.1,0.0,125.1667,45.5152,83.4444
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,all,Private,SSS,SSS1,SSS1,90.75,2.0,2.0,1.25,37.1,0.25,45.375,45.375,72.6
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,all,Public,JSS,JSS1,JSS1,313.25,4.0,6.0,3.25,36.1,0.0,78.3125,52.2083,96.3846
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1047.75,8.0,23.25,12.25,35.1,0.0,130.9688,45.0645,85.5306
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,all,Public,SSS,SSS1,SSS1,201.0,4.0,4.25,2.25,37.1,0.25,50.25,47.2941,89.3333
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,disabled,Private,JSS,JSS1,JSS1,2.75,1.0,0.25,0.25,18.05,0.0,2.75,11.0,11.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.25,1.5,0.25,0.25,17.55,0.0,7.5,45.0,45.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,18.55,0.0,1.5,6.0,6.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,disabled,Public,JSS,JSS1,JSS1,7.25,2.0,0.25,0.25,18.05,0.0,3.625,29.0,29.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.5,4.0,0.75,0.5,17.55,0.0,7.875,42.0,63.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.0,0.25,0.25,18.55,0.0,1.875,15.0,15.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,all,Private,JSS,JSS1,JSS1,113.5,2.0,2.25,1.25,36.1,0.0,56.75,50.4444,90.8
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,370.75,3.0,8.25,4.5,35.1,0.0,123.5833,44.9394,82.3889
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,all,Private,SSS,SSS1,SSS1,105.25,2.0,2.25,1.25,37.1,0.25,52.625,46.7778,84.2
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,all,Public,JSS,JSS1,JSS1,274.5,4.0,5.25,2.75,36.1,0.0,68.625,52.2857,99.8182
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,959.25,8.0,21.25,11.25,35.1,0.0,119.9062,45.1412,85.2667
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,all,Public,SSS,SSS1,SSS1,207.25,4.0,4.5,2.5,37.1,0.25,51.8125,46.0556,82.9
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,disabled,Private,JSS,JSS1,JSS1,3.0,1.0,0.25,0.25,18.05,0.0,3.0,12.0,12.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.0,1.5,0.25,0.25,17.55,0.0,7.3333,44.0,44.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,18.55,0.0,2.0,8.0,8.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.25,18.05,0.0,3.0,24.0,24.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.75,4.0,0.75,0.5,17.55,0.0,7.1875,38.3333,57.5
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Comprehensive High School, Igue/Ikao",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,18.55,0.0,2.0,16.0,16.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,all,Private,JSS,JSS1,JSS1,116.25,2.0,2.5,1.5,36.1,0.0,58.125,46.5,77.5
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,375.5,3.0,8.25,4.5,35.1,0.0,125.1667,45.5152,83.4444
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,all,Private,SSS,SSS1,SSS1,90.75,2.0,2.0,1.25,37.1,0.25,45.375,45.375,72.6
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,all,Public,JSS,JSS1,JSS1,313.25,4.0,6.0,3.25,36.1,0.0,78.3125,52.2083,96.3846
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1047.75,8.0,23.25,12.25,35.1,0.0,130.9688,45.0645,85.5306
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,all,Public,SSS,SSS1,SSS1,201.0,4.0,4.25,2.25,37.1,0.25,50.25,47.2941,89.3333
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,disabled,Private,JSS,JSS1,JSS1,2.75,1.0,0.25,0.25,18.05,0.0,2.75,11.0,11.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.25,1.5,0.25,0.25,17.55,0.0,7.5,45.0,45.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,18.55,0.0,1.5,6.0,6.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,disabled,Public,JSS,JSS1,JSS1,7.25,2.0,0.25,0.25,18.05,0.0,3.625,29.0,29.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.5,4.0,0.75,0.5,17.55,0.0,7.875,42.0,63.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.0,0.25,0.25,18.55,0.0,1.875,15.0,15.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,all,Private,JSS,JSS1,JSS1,113.5,2.0,2.25,1.25,36.1,0.0,56.75,50.4444,90.8
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,370.75,3.0,8.25,4.5,35.1,0.0,123.5833,44.9394,82.3889
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,all,Private,SSS,SSS1,SSS1,105.25,2.0,2.25,1.25,37.1,0.25,52.625,46.7778,84.2
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,all,Public,JSS,JSS1,JSS1,274.5,4.0,5.25,2.75,36.1,0.0,68.625,52.2857,99.8182
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,959.25,8.0,21.25,11.25,35.1,0.0,119.9062,45.1412,85.2667
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,all,Public,SSS,SSS1,SSS1,207.25,4.0,4.5,2.5,37.1,0.25,51.8125,46.0556,82.9
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,disabled,Private,JSS,JSS1,JSS1,3.0,1.0,0.25,0.25,18.05,0.0,3.0,12.0,12.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.0,1.5,0.25,0.25,17.55,0.0,7.3333,44.0,44.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,disabled,Private,SSS,SSS1,SSS1,2.0,1.0,0.25,0.25,18.55,0.0,2.0,8.0,8.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.25,18.05,0.0,3.0,24.0,24.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.75,4.0,0.75,0.5,17.55,0.0,7.1875,38.3333,57.5
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Government Secondary School, Igue/Ikao",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.0,0.25,0.25,18.55,0.0,2.0,16.0,16.0
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Unity College, Owan East",Female,all,Private,JSS,JSS1,JSS1,116.25,2.0,2.5,1.5,36.1,0.0,58.125,46.5,77.5
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Unity College, Owan East",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,375.5,3.0,8.25,4.5,35.1,0.0,125.1667,45.5152,83.4444
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Unity College, Owan East",Female,all,Private,SSS,SSS1,SSS1,90.75,2.0,2.0,1.25,37.1,0.25,45.375,45.375,72.6
2020/2021,South South,Edo,Owan East,Igue/Ikao,"Unity College, Owan East",Female,all,Public,JSS,JSS1,JSS1,313.25,4.0,6.0,3.25,36.1,0.0,78.3125,52.2083,96.3846
