session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,all,Private,JSS,JSS1,JSS1,128.5,2.0,3.75,3.0,27.9,0.0,64.25,34.2667,42.8333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,279.5,2.5,9.25,7.25,26.9,0.0,111.8,30.2162,38.5517
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,all,Private,SSS,SSS1,SSS1,90.0,1.5,3.0,2.5,28.9,0.25,60.0,30.0,36.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,all,Public,JSS,JSS1,JSS1,290.0,4.5,8.5,6.75,27.9,0.0,64.4444,34.1176,42.963
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1002.75,10.0,33.25,26.0,26.9,0.0,100.275,30.1579,38.5673
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,all,Public,SSS,SSS1,SSS1,193.25,3.5,6.0,4.75,28.9,0.5,55.2143,32.2083,40.6842
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,disabled,Private,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,13.95,0.0,3.75,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.75,1.25,0.25,0.25,13.45,0.0,7.8,39.0,39.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.45,0.0,2.0,6.0,6.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.25,13.95,0.0,3.1111,28.0,28.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.75,5.0,1.0,0.75,13.45,0.0,6.35,31.75,42.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,14.45,0.25,2.1429,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,all,Private,JSS,JSS1,JSS1,122.75,2.0,3.75,3.0,27.9,0.0,61.375,32.7333,40.9167
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,277.25,2.5,9.25,7.25,26.9,0.0,110.9,29.973,38.2414
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,all,Private,SSS,SSS1,SSS1,103.0,1.5,3.25,2.5,28.9,0.25,68.6667,31.6923,41.2
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,all,Public,JSS,JSS1,JSS1,266.5,4.5,7.75,6.25,27.9,0.0,59.2222,34.3871,42.64
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,994.0,10.0,33.0,25.75,26.9,0.0,99.4,30.1212,38.6019
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,all,Public,SSS,SSS1,SSS1,211.75,3.5,6.75,5.25,28.9,0.5,60.5,31.3704,40.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,disabled,Private,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,13.95,0.0,3.75,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.75,1.25,0.25,0.25,13.45,0.0,7.8,39.0,39.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.45,0.0,2.3333,7.0,7.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.25,0.25,0.25,13.95,0.0,2.8889,26.0,26.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.5,5.0,1.0,0.75,13.45,0.0,6.3,31.5,42.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Comprehensive High School, Ahiaukwu  I",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,14.45,0.25,2.5714,18.0,18.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,all,Private,JSS,JSS1,JSS1,128.5,2.0,3.75,3.0,27.9,0.0,64.25,34.2667,42.8333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,279.5,2.5,9.25,7.25,26.9,0.0,111.8,30.2162,38.5517
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,all,Private,SSS,SSS1,SSS1,90.0,1.5,3.0,2.5,28.9,0.25,60.0,30.0,36.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,all,Public,JSS,JSS1,JSS1,290.0,4.5,8.5,6.75,27.9,0.0,64.4444,34.1176,42.963
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1002.75,10.0,33.25,26.0,26.9,0.0,100.275,30.1579,38.5673
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,all,Public,SSS,SSS1,SSS1,193.25,3.5,6.0,4.75,28.9,0.5,55.2143,32.2083,40.6842
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,disabled,Private,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,13.95,0.0,3.75,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.75,1.25,0.25,0.25,13.45,0.0,7.8,39.0,39.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.45,0.0,2.0,6.0,6.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.25,13.95,0.0,3.1111,28.0,28.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.75,5.0,1.0,0.75,13.45,0.0,6.35,31.75,42.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,14.45,0.25,2.1429,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,all,Private,JSS,JSS1,JSS1,122.75,2.0,3.75,3.0,27.9,0.0,61.375,32.7333,40.9167
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,277.25,2.5,9.25,7.25,26.9,0.0,110.9,29.973,38.2414
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,all,Private,SSS,SSS1,SSS1,103.0,1.5,3.25,2.5,28.9,0.25,68.6667,31.6923,41.2
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,all,Public,JSS,JSS1,JSS1,266.5,4.5,7.75,6.25,27.9,0.0,59.2222,34.3871,42.64
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,994.0,10.0,33.0,25.75,26.9,0.0,99.4,30.1212,38.6019
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,all,Public,SSS,SSS1,SSS1,211.75,3.5,6.75,5.25,28.9,0.5,60.5,31.3704,40.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,disabled,Private,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,13.95,0.0,3.75,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.75,1.25,0.25,0.25,13.45,0.0,7.8,39.0,39.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.45,0.0,2.3333,7.0,7.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.25,0.25,0.25,13.95,0.0,2.8889,26.0,26.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.5,5.0,1.0,0.75,13.45,0.0,6.3,31.5,42.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Government Secondary School, Ahiaukwu  I",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,14.45,0.25,2.5714,18.0,18.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,all,Private,JSS,JSS1,JSS1,128.5,2.0,3.75,3.0,27.9,0.0,64.25,34.2667,42.8333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,279.5,2.5,9.25,7.25,26.9,0.0,111.8,30.2162,38.5517
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,all,Private,SSS,SSS1,SSS1,90.0,1.5,3.0,2.5,28.9,0.25,60.0,30.0,36.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,all,Public,JSS,JSS1,JSS1,290.0,4.5,8.5,6.75,27.9,0.0,64.4444,34.1176,42.963
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1002.75,10.0,33.25,26.0,26.9,0.0,100.275,30.1579,38.5673
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,all,Public,SSS,SSS1,SSS1,193.25,3.5,6.0,4.75,28.9,0.5,55.2143,32.2083,40.6842
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,disabled,Private,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,13.95,0.0,3.75,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.75,1.25,0.25,0.25,13.45,0.0,7.8,39.0,39.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.45,0.0,2.0,6.0,6.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.25,13.95,0.0,3.1111,28.0,28.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.75,5.0,1.0,0.75,13.45,0.0,6.35,31.75,42.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,14.45,0.25,2.1429,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,all,Private,JSS,JSS1,JSS1,122.75,2.0,3.75,3.0,27.9,0.0,61.375,32.7333,40.9167
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,277.25,2.5,9.25,7.25,26.9,0.0,110.9,29.973,38.2414
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,all,Private,SSS,SSS1,SSS1,103.0,1.5,3.25,2.5,28.9,0.25,68.6667,31.6923,41.2
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,all,Public,JSS,JSS1,JSS1,266.5,4.5,7.75,6.25,27.9,0.0,59.2222,34.3871,42.64
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,994.0,10.0,33.0,25.75,26.9,0.0,99.4,30.1212,38.6019
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,all,Public,SSS,SSS1,SSS1,211.75,3.5,6.75,5.25,28.9,0.5,60.5,31.3704,40.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,disabled,Private,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,13.95,0.0,3.75,15.0,15.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9.75,1.25,0.25,0.25,13.45,0.0,7.8,39.0,39.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.45,0.0,2.3333,7.0,7.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.25,0.25,0.25,13.95,0.0,2.8889,26.0,26.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,31.5,5.0,1.0,0.75,13.45,0.0,6.3,31.5,42.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  I,"Unity College, Umuahia South",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,14.45,0.25,2.5714,18.0,18.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,all,Private,JSS,JSS1,JSS1,70.25,1.0,2.25,1.75,27.9,0.0,70.25,31.2222,40.1429
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,209.0,2.0,7.0,5.5,26.9,0.0,104.5,29.8571,38.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,all,Private,SSS,SSS1,SSS1,69.25,1.0,2.25,1.75,28.9,0.25,69.25,30.7778,39.5714
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,all,Public,JSS,JSS1,JSS1,267.75,4.0,7.75,6.25,27.9,0.0,66.9375,34.5484,42.84
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,767.75,7.5,25.5,20.0,26.9,0.0,102.3667,30.1078,38.3875
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,all,Public,SSS,SSS1,SSS1,161.25,3.0,5.25,4.25,28.9,0.25,53.75,30.7143,37.9412
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.95,0.0,3.5,7.0,7.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.25,0.25,13.45,0.0,5.0,20.0,20.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.5,0.25,0.25,14.45,0.0,3.0,6.0,6.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.0,0.25,0.25,13.95,0.0,3.875,31.0,31.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.75,3.75,0.75,0.5,13.45,0.0,5.8,29.0,43.5
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.5,0.25,0.25,14.45,0.0,1.6667,10.0,10.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,all,Private,JSS,JSS1,JSS1,59.0,1.0,2.0,1.5,27.9,0.0,59.0,29.5,39.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,219.5,2.0,7.25,5.75,26.9,0.0,109.75,30.2759,38.1739
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,all,Private,SSS,SSS1,SSS1,70.0,1.0,2.25,1.75,28.9,0.25,70.0,31.1111,40.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,all,Public,JSS,JSS1,JSS1,236.0,4.0,6.75,5.25,27.9,0.0,59.0,34.963,44.9524
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,799.25,7.5,26.5,20.75,26.9,0.0,106.5667,30.1604,38.5181
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,all,Public,SSS,SSS1,SSS1,167.75,3.0,5.25,4.25,28.9,0.25,55.9167,31.9524,39.4706
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,13.95,0.0,2.5,5.0,5.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,13.45,0.0,5.25,21.0,21.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.5,0.25,0.25,14.45,0.0,3.0,6.0,6.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.0,0.25,0.25,13.95,0.0,3.25,26.0,26.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,3.75,0.75,0.5,13.45,0.0,6.0,30.0,45.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Community Secondary School, Ahiaukwu  II",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.5,0.25,0.25,14.45,0.0,1.6667,10.0,10.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,all,Private,JSS,JSS1,JSS1,70.25,1.0,2.25,1.75,27.9,0.0,70.25,31.2222,40.1429
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,209.0,2.0,7.0,5.5,26.9,0.0,104.5,29.8571,38.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,all,Private,SSS,SSS1,SSS1,69.25,1.0,2.25,1.75,28.9,0.25,69.25,30.7778,39.5714
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,all,Public,JSS,JSS1,JSS1,267.75,4.0,7.75,6.25,27.9,0.0,66.9375,34.5484,42.84
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,767.75,7.5,25.5,20.0,26.9,0.0,102.3667,30.1078,38.3875
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,all,Public,SSS,SSS1,SSS1,161.25,3.0,5.25,4.25,28.9,0.25,53.75,30.7143,37.9412
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.95,0.0,3.5,7.0,7.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,1.0,0.25,0.25,13.45,0.0,5.0,20.0,20.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.5,0.25,0.25,14.45,0.0,3.0,6.0,6.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,disabled,Public,JSS,JSS1,JSS1,7.75,2.0,0.25,0.25,13.95,0.0,3.875,31.0,31.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.75,3.75,0.75,0.5,13.45,0.0,5.8,29.0,43.5
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,disabled,Public,SSS,SSS1,SSS1,2.5,1.5,0.25,0.25,14.45,0.0,1.6667,10.0,10.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,all,Private,JSS,JSS1,JSS1,59.0,1.0,2.0,1.5,27.9,0.0,59.0,29.5,39.3333
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,219.5,2.0,7.25,5.75,26.9,0.0,109.75,30.2759,38.1739
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,all,Private,SSS,SSS1,SSS1,70.0,1.0,2.25,1.75,28.9,0.25,70.0,31.1111,40.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,all,Public,JSS,JSS1,JSS1,236.0,4.0,6.75,5.25,27.9,0.0,59.0,34.963,44.9524
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,799.25,7.5,26.5,20.75,26.9,0.0,106.5667,30.1604,38.5181
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,all,Public,SSS,SSS1,SSS1,167.75,3.0,5.25,4.25,28.9,0.25,55.9167,31.9524,39.4706
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,13.95,0.0,2.5,5.0,5.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,13.45,0.0,5.25,21.0,21.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.5,0.25,0.25,14.45,0.0,3.0,6.0,6.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.0,0.25,0.25,13.95,0.0,3.25,26.0,26.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,3.75,0.75,0.5,13.45,0.0,6.0,30.0,45.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,disabled,Public,SSS,SSS1,SSS1,2.5,1.5,0.25,0.25,14.45,0.0,1.6667,10.0,10.0
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,all,Private,JSS,JSS1,JSS1,70.25,1.0,2.25,1.75,27.9,0.0,70.25,31.2222,40.1429
2022/2023,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,209.0,2.0,7.0,5.5,26.9,0.0,104.5,29.8571,38.0
