session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,all,Private,SSS,SSS1,SSS1,66.0,1.0,1.75,1.5,39.65,0.25,66.0,37.7143,44.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,all,Public,JSS,JSS1,JSS1,229.5,3.5,5.25,4.0,38.65,0.0,65.5714,43.7143,57.375
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,725.5,6.0,19.0,14.5,37.65,0.0,120.9167,38.1842,50.0345
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,all,Public,SSS,SSS1,SSS1,152.5,2.5,4.0,3.0,39.65,0.25,61.0,38.125,50.8333
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,19.325,0.0,5.0,5.0,5.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,18.825,0.0,7.6667,23.0,23.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,disabled,Public,JSS,JSS1,JSS1,5.75,1.75,0.25,0.25,19.325,0.0,3.2857,23.0,23.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.0,3.0,0.5,0.5,18.825,0.0,6.3333,38.0,38.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Government Secondary School, Bolari East",Male,disabled,Public,SSS,SSS1,SSS1,1.25,1.25,0.25,0.25,19.825,0.0,1.0,5.0,5.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,all,Private,JSS,JSS1,JSS1,56.75,0.5,1.5,1.25,38.65,0.0,113.5,37.8333,45.4
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.75,1.5,5.25,4.0,37.65,0.0,129.8333,37.0952,48.6875
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,all,Private,SSS,SSS1,SSS1,62.75,1.0,1.75,1.5,39.65,0.25,62.75,35.8571,41.8333
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,all,Public,JSS,JSS1,JSS1,264.75,3.5,6.0,4.5,38.65,0.0,75.6429,44.125,58.8333
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,778.0,6.0,20.25,15.5,37.65,0.0,129.6667,38.4198,50.1935
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,all,Public,SSS,SSS1,SSS1,151.5,2.5,3.75,3.0,39.65,0.25,60.6,40.4,50.5
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,19.325,0.0,5.0,5.0,5.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.0,0.75,0.25,0.25,18.825,0.0,8.0,24.0,24.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,disabled,Public,JSS,JSS1,JSS1,6.5,1.75,0.25,0.25,19.325,0.0,3.7143,26.0,26.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,3.0,0.5,0.5,18.825,0.0,6.8333,41.0,41.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Female,disabled,Public,SSS,SSS1,SSS1,1.75,1.25,0.25,0.25,19.825,0.0,1.4,7.0,7.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,all,Private,JSS,JSS1,JSS1,50.0,0.5,1.25,1.0,38.65,0.0,100.0,40.0,50.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,184.75,1.5,5.0,3.75,37.65,0.0,123.1667,36.95,49.2667
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,all,Private,SSS,SSS1,SSS1,66.0,1.0,1.75,1.5,39.65,0.25,66.0,37.7143,44.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,all,Public,JSS,JSS1,JSS1,229.5,3.5,5.25,4.0,38.65,0.0,65.5714,43.7143,57.375
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,725.5,6.0,19.0,14.5,37.65,0.0,120.9167,38.1842,50.0345
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,all,Public,SSS,SSS1,SSS1,152.5,2.5,4.0,3.0,39.65,0.25,61.0,38.125,50.8333
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.25,0.25,0.25,19.325,0.0,5.0,5.0,5.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,18.825,0.0,7.6667,23.0,23.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,disabled,Public,JSS,JSS1,JSS1,5.75,1.75,0.25,0.25,19.325,0.0,3.2857,23.0,23.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.0,3.0,0.5,0.5,18.825,0.0,6.3333,38.0,38.0
2021/2022,North East,Gombe,Gombe,Bolari East,"Unity College, Gombe",Male,disabled,Public,SSS,SSS1,SSS1,1.25,1.25,0.25,0.25,19.825,0.0,1.0,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,all,Private,JSS,JSS1,JSS1,69.5,1.0,1.75,1.5,38.65,0.0,69.5,39.7143,46.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,199.5,1.5,5.25,4.0,37.65,0.0,133.0,38.0,49.875
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.5,1.25,39.65,0.25,55.25,36.8333,44.2
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,all,Public,JSS,JSS1,JSS1,157.0,2.0,3.75,3.0,38.65,0.0,78.5,41.8667,52.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,491.0,4.0,13.0,10.0,37.65,0.0,122.75,37.7692,49.1
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,all,Public,SSS,SSS1,SSS1,104.0,1.5,2.75,2.25,39.65,0.25,69.3333,37.8182,46.2222
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,19.325,0.0,3.75,15.0,15.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,2.0,0.5,0.5,18.825,0.0,7.5,30.0,30.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Female,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,all,Private,JSS,JSS1,JSS1,67.75,1.0,1.75,1.5,38.65,0.0,67.75,38.7143,45.1667
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.25,1.5,5.25,4.0,37.65,0.0,129.5,37.0,48.5625
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,all,Private,SSS,SSS1,SSS1,57.25,1.0,1.5,1.25,39.65,0.25,57.25,38.1667,45.8
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,all,Public,JSS,JSS1,JSS1,147.25,2.0,3.5,2.75,38.65,0.0,73.625,42.0714,53.5455
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,501.5,4.0,13.25,10.25,37.65,0.0,125.375,37.8491,48.9268
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,all,Public,SSS,SSS1,SSS1,102.5,1.5,2.75,2.25,39.65,0.25,68.3333,37.2727,45.5556
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.0,0.25,0.25,19.325,0.0,3.5,14.0,14.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.0,0.5,0.5,18.825,0.0,7.75,31.0,31.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Community Secondary School, Awak",Male,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,all,Private,JSS,JSS1,JSS1,69.5,1.0,1.75,1.5,38.65,0.0,69.5,39.7143,46.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,199.5,1.5,5.25,4.0,37.65,0.0,133.0,38.0,49.875
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.5,1.25,39.65,0.25,55.25,36.8333,44.2
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,all,Public,JSS,JSS1,JSS1,157.0,2.0,3.75,3.0,38.65,0.0,78.5,41.8667,52.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,491.0,4.0,13.0,10.0,37.65,0.0,122.75,37.7692,49.1
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,all,Public,SSS,SSS1,SSS1,104.0,1.5,2.75,2.25,39.65,0.25,69.3333,37.8182,46.2222
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,19.325,0.0,3.75,15.0,15.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,2.0,0.5,0.5,18.825,0.0,7.5,30.0,30.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Female,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,all,Private,JSS,JSS1,JSS1,67.75,1.0,1.75,1.5,38.65,0.0,67.75,38.7143,45.1667
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.25,1.5,5.25,4.0,37.65,0.0,129.5,37.0,48.5625
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,all,Private,SSS,SSS1,SSS1,57.25,1.0,1.5,1.25,39.65,0.25,57.25,38.1667,45.8
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,all,Public,JSS,JSS1,JSS1,147.25,2.0,3.5,2.75,38.65,0.0,73.625,42.0714,53.5455
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,501.5,4.0,13.25,10.25,37.65,0.0,125.375,37.8491,48.9268
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,all,Public,SSS,SSS1,SSS1,102.5,1.5,2.75,2.25,39.65,0.25,68.3333,37.2727,45.5556
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.0,0.25,0.25,19.325,0.0,3.5,14.0,14.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.0,0.5,0.5,18.825,0.0,7.75,31.0,31.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Comprehensive High School, Awak",Male,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,all,Private,JSS,JSS1,JSS1,69.5,1.0,1.75,1.5,38.65,0.0,69.5,39.7143,46.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,199.5,1.5,5.25,4.0,37.65,0.0,133.0,38.0,49.875
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.5,1.25,39.65,0.25,55.25,36.8333,44.2
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,all,Public,JSS,JSS1,JSS1,157.0,2.0,3.75,3.0,38.65,0.0,78.5,41.8667,52.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,491.0,4.0,13.0,10.0,37.65,0.0,122.75,37.7692,49.1
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,all,Public,SSS,SSS1,SSS1,104.0,1.5,2.75,2.25,39.65,0.25,69.3333,37.8182,46.2222
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,19.325,0.0,3.75,15.0,15.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,2.0,0.5,0.5,18.825,0.0,7.5,30.0,30.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Female,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,all,Private,JSS,JSS1,JSS1,67.75,1.0,1.75,1.5,38.65,0.0,67.75,38.7143,45.1667
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.25,1.5,5.25,4.0,37.65,0.0,129.5,37.0,48.5625
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,all,Private,SSS,SSS1,SSS1,57.25,1.0,1.5,1.25,39.65,0.25,57.25,38.1667,45.8
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,all,Public,JSS,JSS1,JSS1,147.25,2.0,3.5,2.75,38.65,0.0,73.625,42.0714,53.5455
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,501.5,4.0,13.25,10.25,37.65,0.0,125.375,37.8491,48.9268
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,all,Public,SSS,SSS1,SSS1,102.5,1.5,2.75,2.25,39.65,0.25,68.3333,37.2727,45.5556
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.0,0.25,0.25,19.325,0.0,3.5,14.0,14.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.0,0.5,0.5,18.825,0.0,7.75,31.0,31.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Government Secondary School, Awak",Male,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,all,Private,JSS,JSS1,JSS1,69.5,1.0,1.75,1.5,38.65,0.0,69.5,39.7143,46.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,199.5,1.5,5.25,4.0,37.65,0.0,133.0,38.0,49.875
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,all,Private,SSS,SSS1,SSS1,55.25,1.0,1.5,1.25,39.65,0.25,55.25,36.8333,44.2
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,all,Public,JSS,JSS1,JSS1,157.0,2.0,3.75,3.0,38.65,0.0,78.5,41.8667,52.3333
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,491.0,4.0,13.0,10.0,37.65,0.0,122.75,37.7692,49.1
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,all,Public,SSS,SSS1,SSS1,104.0,1.5,2.75,2.25,39.65,0.25,69.3333,37.8182,46.2222
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,disabled,Public,JSS,JSS1,JSS1,3.75,1.0,0.25,0.25,19.325,0.0,3.75,15.0,15.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,2.0,0.5,0.5,18.825,0.0,7.5,30.0,30.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Female,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,all,Private,JSS,JSS1,JSS1,67.75,1.0,1.75,1.5,38.65,0.0,67.75,38.7143,45.1667
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,194.25,1.5,5.25,4.0,37.65,0.0,129.5,37.0,48.5625
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,all,Private,SSS,SSS1,SSS1,57.25,1.0,1.5,1.25,39.65,0.25,57.25,38.1667,45.8
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,all,Public,JSS,JSS1,JSS1,147.25,2.0,3.5,2.75,38.65,0.0,73.625,42.0714,53.5455
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,501.5,4.0,13.25,10.25,37.65,0.0,125.375,37.8491,48.9268
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,all,Public,SSS,SSS1,SSS1,102.5,1.5,2.75,2.25,39.65,0.25,68.3333,37.2727,45.5556
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,19.325,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,18.825,0.0,6.6667,20.0,20.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.5,0.25,0.25,19.825,0.0,2.5,5.0,5.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,disabled,Public,JSS,JSS1,JSS1,3.5,1.0,0.25,0.25,19.325,0.0,3.5,14.0,14.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.0,0.5,0.5,18.825,0.0,7.75,31.0,31.0
2021/2022,North East,Gombe,Kaltungo,Awak,"Unity College, Kaltungo",Male,disabled,Public,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,19.825,0.0,2.3333,7.0,7.0
2021/2022,North East,Gombe,Kaltungo,Bule / Kaltin,"Community Secondary School, Bule / Kaltin",Female,all,Private,JSS,JSS1,JSS1,79.0,1.0,2.0,1.5,38.65,0.0,79.0,39.5,52.6667
2021/2022,North East,Gombe,Kaltungo,Bule / Kaltin,"Community Secondary School, Bule / Kaltin",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,195.25,1.5,5.25,4.0,37.65,0.0,130.1667,37.1905,48.8125
2021/2022,North East,Gombe,Kaltungo,Bule / Kaltin,"Community Secondary School, Bule / Kaltin",Female,all,Private,SSS,SSS1,SSS1,63.25,1.0,1.75,1.5,39.65,0.25,63.25,36.1429,42.1667
2021/2022,North East,Gombe,Kaltungo,Bule / Kaltin,"Community Secondary School, Bule / Kaltin",Female,all,Public,JSS,JSS1,JSS1,229.5,3.0,5.25,4.0,38.65,0.0,76.5,43.7143,57.375
2021/2022,North East,Gombe,Kaltungo,Bule / Kaltin,"Community Secondary School, Bule / Kaltin",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,740.5,6.0,19.25,14.75,37.65,0.0,123.4167,38.4675,50.2034
2021/2022,North East,Gombe,Kaltungo,Bule / Kaltin,"Community Secondary School, Bule / Kaltin",Female,all,Public,SSS,SSS1,SSS1,137.25,2.5,3.5,2.75,39.65,0.25,54.9,39.2143,49.9091
