session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Comprehensive High School, Abbare Yelwa",Male,all,Public,SSS,SSS1,SSS1,194.0,4.0,3.75,2.0,41.4,0.5,48.5,51.7333,97.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Comprehensive High School, Abbare Yelwa",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,20.2,0.0,3.5,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Comprehensive High School, Abbare Yelwa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.25,19.7,0.0,6.5,26.0,26.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Comprehensive High School, Abbare Yelwa",Male,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,20.7,0.0,1.75,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Comprehensive High School, Abbare Yelwa",Male,disabled,Public,JSS,JSS1,JSS1,8.25,2.25,0.25,0.25,20.2,0.0,3.6667,33.0,33.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Comprehensive High School, Abbare Yelwa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.0,4.25,0.75,0.5,19.7,0.0,7.7647,44.0,66.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Comprehensive High School, Abbare Yelwa",Male,disabled,Public,SSS,SSS1,SSS1,4.75,2.0,0.25,0.25,20.7,0.25,2.375,19.0,19.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,all,Private,JSS,JSS1,JSS1,72.25,1.0,1.5,1.0,40.4,0.0,72.25,48.1667,72.25
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,232.75,2.0,4.75,2.5,39.4,0.0,116.375,49.0,93.1
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,all,Private,SSS,SSS1,SSS1,93.0,2.0,2.0,1.25,41.4,0.25,46.5,46.5,74.4
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,all,Public,JSS,JSS1,JSS1,304.0,4.5,5.5,3.0,40.4,0.0,67.5556,55.2727,101.3333
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,955.0,8.5,19.5,10.0,39.4,0.0,112.3529,48.9744,95.5
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,all,Public,SSS,SSS1,SSS1,195.75,4.0,3.75,2.0,41.4,0.5,48.9375,52.2,97.875
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,20.2,0.0,4.0,8.0,8.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,19.7,0.0,6.75,27.0,27.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,20.7,0.0,1.75,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,disabled,Public,JSS,JSS1,JSS1,8.0,2.25,0.25,0.25,20.2,0.0,3.5556,32.0,32.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.25,4.25,0.75,0.5,19.7,0.0,7.8235,44.3333,66.5
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Female,disabled,Public,SSS,SSS1,SSS1,5.0,2.0,0.25,0.25,20.7,0.25,2.5,20.0,20.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,all,Private,JSS,JSS1,JSS1,62.0,1.0,1.25,0.75,40.4,0.0,62.0,49.6,82.6667
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,236.5,2.0,5.0,2.75,39.4,0.0,118.25,47.3,86.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,all,Private,SSS,SSS1,SSS1,93.0,2.0,2.0,1.25,41.4,0.25,46.5,46.5,74.4
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,all,Public,JSS,JSS1,JSS1,301.25,4.5,5.5,3.0,40.4,0.0,66.9444,54.7727,100.4167
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,953.25,8.5,19.5,10.0,39.4,0.0,112.1471,48.8846,95.325
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,all,Public,SSS,SSS1,SSS1,194.0,4.0,3.75,2.0,41.4,0.5,48.5,51.7333,97.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,20.2,0.0,3.5,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.25,19.7,0.0,6.5,26.0,26.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,20.7,0.0,1.75,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,disabled,Public,JSS,JSS1,JSS1,8.25,2.25,0.25,0.25,20.2,0.0,3.6667,33.0,33.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.0,4.25,0.75,0.5,19.7,0.0,7.7647,44.0,66.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Government Secondary School, Abbare Yelwa",Male,disabled,Public,SSS,SSS1,SSS1,4.75,2.0,0.25,0.25,20.7,0.25,2.375,19.0,19.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,all,Private,JSS,JSS1,JSS1,72.25,1.0,1.5,1.0,40.4,0.0,72.25,48.1667,72.25
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,232.75,2.0,4.75,2.5,39.4,0.0,116.375,49.0,93.1
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,all,Private,SSS,SSS1,SSS1,93.0,2.0,2.0,1.25,41.4,0.25,46.5,46.5,74.4
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,all,Public,JSS,JSS1,JSS1,304.0,4.5,5.5,3.0,40.4,0.0,67.5556,55.2727,101.3333
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,955.0,8.5,19.5,10.0,39.4,0.0,112.3529,48.9744,95.5
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,all,Public,SSS,SSS1,SSS1,195.75,4.0,3.75,2.0,41.4,0.5,48.9375,52.2,97.875
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,20.2,0.0,4.0,8.0,8.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,19.7,0.0,6.75,27.0,27.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,20.7,0.0,1.75,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,disabled,Public,JSS,JSS1,JSS1,8.0,2.25,0.25,0.25,20.2,0.0,3.5556,32.0,32.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.25,4.25,0.75,0.5,19.7,0.0,7.8235,44.3333,66.5
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Female,disabled,Public,SSS,SSS1,SSS1,5.0,2.0,0.25,0.25,20.7,0.25,2.5,20.0,20.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,all,Private,JSS,JSS1,JSS1,62.0,1.0,1.25,0.75,40.4,0.0,62.0,49.6,82.6667
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,236.5,2.0,5.0,2.75,39.4,0.0,118.25,47.3,86.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,all,Private,SSS,SSS1,SSS1,93.0,2.0,2.0,1.25,41.4,0.25,46.5,46.5,74.4
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,all,Public,JSS,JSS1,JSS1,301.25,4.5,5.5,3.0,40.4,0.0,66.9444,54.7727,100.4167
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,953.25,8.5,19.5,10.0,39.4,0.0,112.1471,48.8846,95.325
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,all,Public,SSS,SSS1,SSS1,194.0,4.0,3.75,2.0,41.4,0.5,48.5,51.7333,97.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,20.2,0.0,3.5,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.5,1.0,0.25,0.25,19.7,0.0,6.5,26.0,26.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,20.7,0.0,1.75,7.0,7.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,disabled,Public,JSS,JSS1,JSS1,8.25,2.25,0.25,0.25,20.2,0.0,3.6667,33.0,33.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.0,4.25,0.75,0.5,19.7,0.0,7.7647,44.0,66.0
2022/2023,North East,Taraba,Jalingo,Abbare Yelwa,"Unity College, Jalingo",Male,disabled,Public,SSS,SSS1,SSS1,4.75,2.0,0.25,0.25,20.7,0.25,2.375,19.0,19.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,all,Private,JSS,JSS1,JSS1,56.75,1.0,1.25,0.75,40.4,0.0,56.75,45.4,75.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,107.25,1.0,2.25,1.25,39.4,0.0,107.25,47.6667,85.8
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,all,Private,SSS,SSS1,SSS1,48.5,1.0,1.25,0.75,41.4,0.25,48.5,38.8,64.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,all,Public,JSS,JSS1,JSS1,137.75,2.5,2.5,1.5,40.4,0.0,55.1,55.1,91.8333
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,503.25,4.5,10.25,5.25,39.4,0.0,111.8333,49.0976,95.8571
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,all,Public,SSS,SSS1,SSS1,93.5,1.5,2.0,1.25,41.4,0.25,62.3333,46.75,74.8
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,20.2,0.0,3.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.5,0.25,0.25,19.7,0.0,6.0,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,20.7,0.0,2.0,4.0,4.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.25,20.2,0.0,2.8,14.0,14.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.0,2.25,0.25,0.25,19.7,0.0,7.1111,64.0,64.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Female,disabled,Public,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.7,0.0,2.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,all,Private,JSS,JSS1,JSS1,50.75,1.0,1.0,0.75,40.4,0.0,50.75,50.75,67.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,109.75,1.0,2.5,1.5,39.4,0.0,109.75,43.9,73.1667
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,all,Private,SSS,SSS1,SSS1,56.0,1.0,1.25,0.75,41.4,0.25,56.0,44.8,74.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,all,Public,JSS,JSS1,JSS1,133.0,2.5,2.5,1.5,40.4,0.0,53.2,53.2,88.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,494.0,4.5,10.0,5.25,39.4,0.0,109.7778,49.4,94.0952
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,all,Public,SSS,SSS1,SSS1,97.0,1.5,2.0,1.25,41.4,0.25,64.6667,48.5,77.6
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,20.2,0.0,2.5,5.0,5.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.5,0.25,0.25,19.7,0.0,6.0,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,20.7,0.0,2.0,4.0,4.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,20.2,0.0,2.4,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.25,0.25,0.25,19.7,0.0,6.8889,62.0,62.0
2022/2023,North East,Taraba,Jalingo,Barade,"Community Secondary School, Barade",Male,disabled,Public,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.7,0.0,2.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,all,Private,JSS,JSS1,JSS1,56.75,1.0,1.25,0.75,40.4,0.0,56.75,45.4,75.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,107.25,1.0,2.25,1.25,39.4,0.0,107.25,47.6667,85.8
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,all,Private,SSS,SSS1,SSS1,48.5,1.0,1.25,0.75,41.4,0.25,48.5,38.8,64.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,all,Public,JSS,JSS1,JSS1,137.75,2.5,2.5,1.5,40.4,0.0,55.1,55.1,91.8333
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,503.25,4.5,10.25,5.25,39.4,0.0,111.8333,49.0976,95.8571
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,all,Public,SSS,SSS1,SSS1,93.5,1.5,2.0,1.25,41.4,0.25,62.3333,46.75,74.8
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,20.2,0.0,3.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.5,0.25,0.25,19.7,0.0,6.0,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,20.7,0.0,2.0,4.0,4.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.25,20.2,0.0,2.8,14.0,14.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.0,2.25,0.25,0.25,19.7,0.0,7.1111,64.0,64.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Female,disabled,Public,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.7,0.0,2.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,all,Private,JSS,JSS1,JSS1,50.75,1.0,1.0,0.75,40.4,0.0,50.75,50.75,67.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,109.75,1.0,2.5,1.5,39.4,0.0,109.75,43.9,73.1667
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,all,Private,SSS,SSS1,SSS1,56.0,1.0,1.25,0.75,41.4,0.25,56.0,44.8,74.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,all,Public,JSS,JSS1,JSS1,133.0,2.5,2.5,1.5,40.4,0.0,53.2,53.2,88.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,494.0,4.5,10.0,5.25,39.4,0.0,109.7778,49.4,94.0952
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,all,Public,SSS,SSS1,SSS1,97.0,1.5,2.0,1.25,41.4,0.25,64.6667,48.5,77.6
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,20.2,0.0,2.5,5.0,5.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.5,0.25,0.25,19.7,0.0,6.0,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,20.7,0.0,2.0,4.0,4.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,20.2,0.0,2.4,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.25,0.25,0.25,19.7,0.0,6.8889,62.0,62.0
2022/2023,North East,Taraba,Jalingo,Barade,"Comprehensive High School, Barade",Male,disabled,Public,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.7,0.0,2.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,all,Private,JSS,JSS1,JSS1,56.75,1.0,1.25,0.75,40.4,0.0,56.75,45.4,75.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,107.25,1.0,2.25,1.25,39.4,0.0,107.25,47.6667,85.8
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,all,Private,SSS,SSS1,SSS1,48.5,1.0,1.25,0.75,41.4,0.25,48.5,38.8,64.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,all,Public,JSS,JSS1,JSS1,137.75,2.5,2.5,1.5,40.4,0.0,55.1,55.1,91.8333
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,503.25,4.5,10.25,5.25,39.4,0.0,111.8333,49.0976,95.8571
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,all,Public,SSS,SSS1,SSS1,93.5,1.5,2.0,1.25,41.4,0.25,62.3333,46.75,74.8
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,20.2,0.0,3.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.5,0.25,0.25,19.7,0.0,6.0,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,20.7,0.0,2.0,4.0,4.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,disabled,Public,JSS,JSS1,JSS1,3.5,1.25,0.25,0.25,20.2,0.0,2.8,14.0,14.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16.0,2.25,0.25,0.25,19.7,0.0,7.1111,64.0,64.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Female,disabled,Public,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.7,0.0,2.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,all,Private,JSS,JSS1,JSS1,50.75,1.0,1.0,0.75,40.4,0.0,50.75,50.75,67.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,109.75,1.0,2.5,1.5,39.4,0.0,109.75,43.9,73.1667
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,all,Private,SSS,SSS1,SSS1,56.0,1.0,1.25,0.75,41.4,0.25,56.0,44.8,74.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,all,Public,JSS,JSS1,JSS1,133.0,2.5,2.5,1.5,40.4,0.0,53.2,53.2,88.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,494.0,4.5,10.0,5.25,39.4,0.0,109.7778,49.4,94.0952
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,all,Public,SSS,SSS1,SSS1,97.0,1.5,2.0,1.25,41.4,0.25,64.6667,48.5,77.6
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.5,0.25,0.25,20.2,0.0,2.5,5.0,5.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.5,0.25,0.25,19.7,0.0,6.0,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,20.7,0.0,2.0,4.0,4.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,disabled,Public,JSS,JSS1,JSS1,3.0,1.25,0.25,0.25,20.2,0.0,2.4,12.0,12.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.25,0.25,0.25,19.7,0.0,6.8889,62.0,62.0
2022/2023,North East,Taraba,Jalingo,Barade,"Government Secondary School, Barade",Male,disabled,Public,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,20.7,0.0,2.0,6.0,6.0
2022/2023,North East,Taraba,Jalingo,Barade,"Unity College, Jalingo",Female,all,Private,JSS,JSS1,JSS1,56.75,1.0,1.25,0.75,40.4,0.0,56.75,45.4,75.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Unity College, Jalingo",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,107.25,1.0,2.25,1.25,39.4,0.0,107.25,47.6667,85.8
2022/2023,North East,Taraba,Jalingo,Barade,"Unity College, Jalingo",Female,all,Private,SSS,SSS1,SSS1,48.5,1.0,1.25,0.75,41.4,0.25,48.5,38.8,64.6667
2022/2023,North East,Taraba,Jalingo,Barade,"Unity College, Jalingo",Female,all,Public,JSS,JSS1,JSS1,137.75,2.5,2.5,1.5,40.4,0.0,55.1,55.1,91.8333
2022/2023,North East,Taraba,Jalingo,Barade,"Unity College, Jalingo",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,503.25,4.5,10.25,5.25,39.4,0.0,111.8333,49.0976,95.8571
2022/2023,North East,Taraba,Jalingo,Barade,"Unity College, Jalingo",Female,all,Public,SSS,SSS1,SSS1,93.5,1.5,2.0,1.25,41.4,0.25,62.3333,46.75,74.8
