session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2024/2025,South West,Ekiti,Efon,Efon II,"Comprehensive High School, Efon II",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,398,17,ALL,32.5333
2024/2025,South West,Ekiti,Efon,Efon II,"Comprehensive High School, Efon II",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,306,17,ALL,25.0333
2024/2025,South West,Ekiti,Efon,Efon II,"Comprehensive High School, Efon II",Male,Private,SSS,,Grade II or Equivalent,Unqualified,122,17,ALL,10.0
2024/2025,South West,Ekiti,Efon,Efon II,"Comprehensive High School, Efon II",Male,Private,SSS,,MEd or Equivalent,Qualified,44,17,ALL,3.6
2024/2025,South West,Ekiti,Efon,Efon II,"Comprehensive High School, Efon II",Male,Private,SSS,,PGDE,Qualified,93,17,ALL,7.6
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Female,Public,JSS,,BEd or Equivalent,Qualified,141,3,ALL,69.0
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Female,Public,JSS,,MEd or Equivalent,Qualified,114,2,ALL,93.0
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Female,Public,JSS,,PGDE,Qualified,114,2,ALL,93.0
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Female,Public,SSS,,BEd or Equivalent,Qualified,76,1,ALL,93.0
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Female,Public,SSS,,NCE,Qualified,151,3,ALL,74.2
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Male,Public,JSS,,,Unqualified,120,3,ALL,59.0
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Male,Public,JSS,,BEd or Equivalent,Qualified,98,2,ALL,80.3333
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Male,Public,JSS,,NCE,Qualified,104,2,ALL,63.75
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Male,Public,SSS,,BEd or Equivalent,Qualified,78,2,ALL,64.0
2024/2025,South West,Ekiti,Efon,Efon II,"Government Secondary School, Efon II",Male,Public,SSS,,NCE,Qualified,161,3,ALL,66.0
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Female,Public,JSS,,BEd or Equivalent,Qualified,162,3,ALL,66.3333
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Female,Public,JSS,,NCE,Qualified,76,1,ALL,93.0
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Female,Public,JSS,,PGDE,Qualified,216,4,ALL,75.8571
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Female,Public,SSS,,BEd or Equivalent,Qualified,196,3,ALL,80.0
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Female,Public,SSS,,NCE,Qualified,58,1,ALL,71.0
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Female,Public,SSS,,PGDE,Qualified,76,1,ALL,93.0
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Male,Public,JSS,,BEd or Equivalent,Qualified,137,3,ALL,55.8333
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Male,Public,JSS,,NCE,Qualified,137,3,ALL,55.8333
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Male,Public,JSS,,PGDE,Qualified,131,3,ALL,64.4
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Male,Public,SSS,,,Unqualified,112,3,ALL,55.2
2024/2025,South West,Ekiti,Efon,Efon II,"Unity College, Efon",Male,Public,SSS,,BEd or Equivalent,Qualified,210,5,ALL,57.3333
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,,Unqualified,13,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,41,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,490,12,ALL,57.2381
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,418,10,ALL,57.0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,389,9,ALL,59.6875
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,432,10,ALL,58.9444
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,418,10,ALL,57.0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,331,8,ALL,58.0714
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Adult & Non-Formal Education,,,Unqualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,36,1,ALL,88.0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,41,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,429,12,ALL,47.8182
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,428,12,ALL,50.0476
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,367,11,ALL,47.4211
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,413,12,ALL,48.2857
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,428,12,ALL,50.0476
2024/2025,South West,Ekiti,Efon,Efon III,"Community Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,398,11,ALL,48.8
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Adult & Non-Formal Education,,,Unqualified,10,23,ALL,0.6098
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,17,23,ALL,1.0244
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,7,23,ALL,0.4146
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,10,23,ALL,0.6098
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,7,23,ALL,0.4146
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,JSS,,BEd or Equivalent,Qualified,157,23,ALL,9.3902
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,JSS,,Grade II or Equivalent,Unqualified,103,23,ALL,6.1463
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,JSS,,NCE,Qualified,33,23,ALL,1.9512
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,404,23,ALL,24.1463
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,404,23,ALL,24.1463
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,375,23,ALL,22.439
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,303,23,ALL,18.122
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,274,23,ALL,16.3902
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,303,23,ALL,18.122
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,SSS,,,Unqualified,53,23,ALL,3.1951
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,SSS,,MEd or Equivalent,Qualified,58,23,ALL,3.4634
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Female,Private,SSS,,PGDE,Qualified,80,23,ALL,4.8049
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Adult & Non-Formal Education,,,Unqualified,10,17,ALL,0.8333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,10,17,ALL,0.8333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,25,17,ALL,2.0667
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,10,17,ALL,0.8333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,15,17,ALL,1.2667
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,JSS,,,Unqualified,98,17,ALL,8.0333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,JSS,,Grade II or Equivalent,Unqualified,142,17,ALL,11.6333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,JSS,,NCE,Qualified,49,17,ALL,4.0333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,428,17,ALL,35.0333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,383,17,ALL,31.3
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,398,17,ALL,32.5333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,322,17,ALL,26.3
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,276,17,ALL,22.5333
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,291,17,ALL,23.8
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,SSS,,Grade II or Equivalent,Unqualified,88,17,ALL,7.2
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,SSS,,MEd or Equivalent,Qualified,59,17,ALL,4.8
2024/2025,South West,Ekiti,Efon,Efon III,"Comprehensive High School, Efon III",Male,Private,SSS,,PGDE,Qualified,64,17,ALL,5.2
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,17,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,17,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,17,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,34,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,JSS,,NCE,Qualified,179,3,ALL,73.0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,JSS,,PGDE,Qualified,309,6,ALL,68.8182
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,490,12,ALL,57.2381
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,577,14,ALL,56.6
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,461,11,ALL,56.6
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,476,12,ALL,55.5714
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,476,12,ALL,55.5714
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,490,12,ALL,57.2857
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,SSS,,Grade II or Equivalent,Unqualified,196,3,ALL,80.0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,SSS,,NCE,Qualified,44,1,ALL,54.5
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Female,Public,SSS,,PGDE,Qualified,44,1,ALL,54.5
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,86,2,ALL,70.6667
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,JSS,,,Unqualified,60,1,ALL,74.0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,JSS,,BEd or Equivalent,Qualified,279,7,ALL,57.0833
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,JSS,,PGDE,Qualified,153,4,ALL,53.7143
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,474,13,ALL,50.6087
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,521,15,ALL,49.1154
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,490,13,ALL,50.0833
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,474,13,ALL,50.6087
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,383,11,ALL,49.4211
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,383,11,ALL,49.4211
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,SSS,,,Unqualified,98,2,ALL,60.0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,SSS,,BEd or Equivalent,Qualified,93,2,ALL,76.0
2024/2025,South West,Ekiti,Efon,Efon III,"Government Secondary School, Efon III",Male,Public,SSS,,NCE,Qualified,103,2,ALL,63.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,13,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,27,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,51,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,JSS,,,Unqualified,157,3,ALL,64.1667
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,JSS,,BEd or Equivalent,Qualified,141,3,ALL,69.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,JSS,,PGDE,Qualified,157,3,ALL,64.1667
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,505,12,ALL,58.9524
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,519,12,ALL,57.8636
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,418,10,ALL,57.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,404,10,ALL,58.2353
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,404,10,ALL,58.2353
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,432,10,ALL,58.9444
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,SSS,,BEd or Equivalent,Qualified,49,1,ALL,60.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,SSS,,MEd or Equivalent,Qualified,151,3,ALL,74.2
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,SSS,,NCE,Qualified,53,1,ALL,65.5
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Female,Public,SSS,,PGDE,Qualified,44,1,ALL,54.5
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Adult & Non-Formal Education,,,Unqualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,15,0,ALL,0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,41,1,ALL,50.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,JSS,,,Unqualified,93,2,ALL,76.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,JSS,,BEd or Equivalent,Qualified,49,1,ALL,60.5
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,JSS,,NCE,Qualified,257,6,ALL,63.1
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,474,13,ALL,50.6087
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,474,13,ALL,50.6087
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,459,13,ALL,49.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,367,11,ALL,47.4211
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,383,11,ALL,49.4211
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,413,12,ALL,48.2857
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,SSS,,BEd or Equivalent,Qualified,98,2,ALL,60.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,SSS,,MEd or Equivalent,Qualified,73,2,ALL,60.0
2024/2025,South West,Ekiti,Efon,Efon III,"Unity College, Efon",Male,Public,SSS,,NCE,Qualified,98,2,ALL,60.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,31,0,ALL,0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,17,0,ALL,0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,31,0,ALL,0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,17,0,ALL,0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,JSS,,,Unqualified,54,1,ALL,133.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,JSS,,BEd or Equivalent,Qualified,303,6,ALL,67.6364
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,JSS,,PGDE,Qualified,81,2,ALL,66.3333
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,447,11,ALL,57.6842
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,461,11,ALL,56.6
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,461,11,ALL,56.6
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,432,10,ALL,58.9444
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,360,8,ALL,58.9333
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,346,8,ALL,60.6429
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,SSS,,,Unqualified,98,2,ALL,80.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,SSS,,NCE,Qualified,93,2,ALL,76.3333
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Female,Public,SSS,,PGDE,Qualified,80,2,ALL,65.6667
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,35,1,ALL,87.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,20,1,ALL,50.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,41,1,ALL,50.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,JSS,,,Unqualified,142,3,ALL,58.1667
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,JSS,,BEd or Equivalent,Qualified,55,1,ALL,67.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,JSS,,MEd or Equivalent,Qualified,115,2,ALL,94.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,JSS,,PGDE,Qualified,88,2,ALL,71.6667
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,444,12,ALL,49.5
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,459,13,ALL,49.0
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,428,12,ALL,50.0476
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,444,12,ALL,49.5
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,367,11,ALL,47.4211
2024/2025,South West,Ekiti,Emure,Ida Mudu I,"Community Secondary School, Ida Mudu I",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,428,12,ALL,50.0476
