session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,0,31,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,SSS,,,Unqualified,0,8,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,SSS,,BEd or Equivalent,Qualified,0,9,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Government Secondary School, Ayobo/Ijon Village (Camp David)",Male,Public,SSS,,PGDE,Qualified,655,10,Disabled,43.3077
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,26,1,Disabled,11.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,3,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,JSS,,,Unqualified,0,9,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0,8,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,JSS,,NCE,Qualified,525,7,Disabled,45.1
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,15,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0,10,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,,NCE,Qualified,661,10,Disabled,40.5714
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,0,25,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0,27,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,0,26,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0,25,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0,23,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,SSS,,BEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,SSS,,NCE,Qualified,0,11,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Female,Public,SSS,,PGDE,Qualified,0,3,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,,Unqualified,52,2,Disabled,15.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,91,4,Disabled,15.6
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0,5,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,JSS,,Grade II or Equivalent,Unqualified,0,8,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,JSS,,NCE,Qualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,JSS,,PGDE,Qualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,,,Unqualified,1236,19,Disabled,40.8462
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,18,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,19,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,,NCE,Qualified,0,16,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1993,32,Disabled,39.8372
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,26,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,0,24,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,0,23,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,SSS,,,Unqualified,0,6,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,SSS,,BEd or Equivalent,Qualified,0,6,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),"Unity College, Alimosho",Male,Public,SSS,,NCE,Qualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,,Unqualified,84,1,Disabled,36.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,2,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,3,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,JSS,,MEd or Equivalent,Qualified,0,13,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,JSS,,NCE,Qualified,0,8,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,JSS,,PGDE,Qualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,2349,37,Disabled,40.38
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0,27,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0,30,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0,27,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0,21,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,SSS,,,Unqualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,SSS,,BEd or Equivalent,Qualified,266,4,Disabled,45.8
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,SSS,,NCE,Qualified,240,4,Disabled,41.2
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Female,Public,SSS,,PGDE,Qualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,,Unqualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,78,1,Disabled,33.5
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,JSS,,,Unqualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,JSS,,BEd or Equivalent,Qualified,0,16,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,0,34,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0,31,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,0,26,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,0,31,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1674,27,Disabled,39.9722
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0,8,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Community Secondary School, Egbe/Agodo",Male,Public,SSS,,MEd or Equivalent,Qualified,0,13,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Adult & Non-Formal Education,,,Unqualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,24,2,Disabled,7.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,0,2,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,,,Unqualified,0,10,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,18,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,20,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0,34,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,26,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1027,16,Disabled,40.1364
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,0,16,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,0,30,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0,25,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,22,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Adult & Non-Formal Education,,,Unqualified,0,2,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0,3,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,,,Unqualified,0,19,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,39,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,,NCE,Qualified,0,8,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,0,10,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,Primary 1,,Unqualified,0,17,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0,15,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0,30,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0,29,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0,25,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,21,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,,Unqualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0,3,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,2,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,JSS,,,Unqualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,JSS,,BEd or Equivalent,Qualified,0,3,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,JSS,,MEd or Equivalent,Qualified,719,10,Disabled,47.5385
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,JSS,,NCE,Qualified,0,4,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0,30,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0,30,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0,24,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,27,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0,22,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,24,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,SSS,,BEd or Equivalent,Qualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,SSS,,MEd or Equivalent,Qualified,0,5,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,Public,SSS,,NCE,Qualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,78,4,Disabled,11.1667
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,JSS,,Grade II or Equivalent,Unqualified,0,6,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,JSS,,NCE,Qualified,0,7,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,JSS,,PGDE,Qualified,0,8,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0,28,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0,26,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0,25,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1595,25,Disabled,40.3235
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,0,23,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,SSS,,BEd or Equivalent,Qualified,0,9,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,Public,SSS,,NCE,Qualified,0,9,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,2,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,42,1,Disabled,36.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0,5,Disabled,0.0
2022/2023,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,1,Disabled,0.0
