session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Public,SSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Public,SSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Public,SSS,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Adult & Non-Formal Education,,,Unqualified,266,4,Disabled,66.5
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,180,3,Disabled,60.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,480,8,Disabled,60.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,,NCE,Qualified,1555,22,Disabled,70.7
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,2443,35,Disabled,69.8
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,Primary 3,,Unqualified,2925,39,Disabled,75.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,2053,29,Disabled,70.8
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Adult & Non-Formal Education,,,Unqualified,267,4,Disabled,66.8
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,245,4,Disabled,61.2
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,306,5,Disabled,61.2
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,697,10,Disabled,69.7
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,1533,22,Disabled,69.7
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,2804,38,Disabled,73.8
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,Primary 3,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,275,4,Disabled,68.8
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,JSS,,,Unqualified,456,6,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,JSS,,Grade II or Equivalent,Unqualified,304,4,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,JSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,JSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,JSS,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1976,26,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,SSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Female,Public,SSS,,NCE,Qualified,291,4,Disabled,72.8
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Adult & Non-Formal Education,,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,JSS,,,Unqualified,684,9,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,JSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,SSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,SSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Government Secondary School, Bindigari/Fawari",Male,Public,SSS,,PGDE,Qualified,456,6,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,288,4,Disabled,72.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,JSS,,BEd or Equivalent,Qualified,302,4,Disabled,75.5
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,JSS,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,2964,39,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,SSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,608,8,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Female,Public,SSS,,PGDE,Qualified,445,6,Disabled,74.2
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Adult & Non-Formal Education,,,Unqualified,298,4,Disabled,74.5
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,359,5,Disabled,71.8
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,JSS,,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,JSS,,BEd or Equivalent,Qualified,684,9,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,JSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1900,25,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1672,22,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,SSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,SSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Unity College, Damaturu",Male,Public,SSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Adult & Non-Formal Education,,,Unqualified,300,4,Disabled,75.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,278,4,Disabled,69.5
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,JSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,JSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,JSS,,NCE,Qualified,836,11,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,2888,38,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,2356,31,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,SSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Female,Public,SSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Adult & Non-Formal Education,,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,571,8,Disabled,71.4
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,JSS,,,Unqualified,760,10,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,JSS,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,JSS,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,3496,46,Disabled,76.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,SSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,SSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Community Secondary School, Damakasu",Male,Public,SSS,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Adult & Non-Formal Education,,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,313,5,Disabled,62.6
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,JSS,,BEd or Equivalent,Qualified,662,10,Disabled,66.2
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,JSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,2450,35,Disabled,70.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,1988,28,Disabled,71.0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,SSS,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,SSS,,MEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,SSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Female,Private,SSS,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,Adult & Non-Formal Education,,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,JSS,,Grade II or Equivalent,Unqualified,1395,19,Disabled,73.4
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,JSS,,NCE,Qualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,Pre-Primary/Primary,Primary 1,,Unqualified,0,0,Disabled,0
2022/2023,North East,Yobe,Damaturu,Damakasu,"Comprehensive High School, Damakasu",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,0,0,Disabled,0
