session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability,pupil_teacher_ratio
2022/2023,South South,Rivers,Okrika,Ogan,"Community Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,38,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Community Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0,30,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Community Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0,33,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Community Secondary School, Ogan",Male,Public,SSS,,BEd or Equivalent,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Community Secondary School, Ogan",Male,Public,SSS,,NCE,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Community Secondary School, Ogan",Male,Public,SSS,,PGDE,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Adult & Non-Formal Education,,,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,,,Unqualified,0,16,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,36,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,,NCE,Qualified,0,18,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,0,26,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,29,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0,25,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0,24,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,0,26,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0,19,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,,Unqualified,53,1,Disabled,18.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,53,4,Disabled,6.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,53,3,Disabled,7.2
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,,Unqualified,1185,18,Disabled,28.6429
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1422,22,Disabled,28.2941
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,16,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,,NCE,Qualified,0,17,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,0,26,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,31,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,0,24,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0,26,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0,28,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Comprehensive High School, Ogan",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,1580,24,Disabled,28.1316
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,,Unqualified,0,2,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,68,1,Disabled,23.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,JSS,,BEd or Equivalent,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,JSS,,Grade II or Equivalent,Unqualified,671,9,Disabled,32.4286
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,JSS,,NCE,Qualified,516,7,Disabled,31.7273
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,0,33,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,29,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1754,27,Disabled,28.2619
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,0,25,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0,27,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,20,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,,Unqualified,0,2,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,BEd or Equivalent,Qualified,275,6,Disabled,20.6667
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,NCE,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Female,Public,SSS,,PGDE,Qualified,0,2,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Adult & Non-Formal Education,,,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,JSS,,Grade II or Equivalent,Unqualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,JSS,,NCE,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,JSS,,PGDE,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0,31,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,28,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0,24,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0,23,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0,27,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0,22,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,SSS,,MEd or Equivalent,Qualified,0,11,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Government Secondary School, Ogan",Male,Public,SSS,,NCE,Qualified,374,5,Disabled,31.625
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,JSS,,BEd or Equivalent,Qualified,0,18,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,JSS,,MEd or Equivalent,Qualified,0,9,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,BEd or Equivalent,Qualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,MEd or Equivalent,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,NCE,Qualified,423,6,Disabled,31.7778
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Female,Public,SSS,,PGDE,Qualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,JSS,,,Unqualified,0,9,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,JSS,,NCE,Qualified,0,8,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,JSS,,PGDE,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,SSS,,MEd or Equivalent,Qualified,467,6,Disabled,31.6
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,SSS,,NCE,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogan,"Unity College, Okrika",Male,Public,SSS,,PGDE,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,2,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,JSS,,BEd or Equivalent,Qualified,0,22,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,18,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0,12,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,NCE,Qualified,0,25,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,0,22,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0,30,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0,34,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0,31,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0,28,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0,30,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,25,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,SSS,,,Unqualified,0,5,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,SSS,,NCE,Qualified,423,8,Disabled,22.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Female,Public,SSS,,PGDE,Qualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,,Unqualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,81,6,Disabled,6.1111
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,JSS,,BEd or Equivalent,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,JSS,,NCE,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,JSS,,PGDE,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,,Unqualified,0,26,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,20,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0,24,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,,NCE,Qualified,0,20,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 1,,Unqualified,0,30,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0,33,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0,33,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0,27,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0,28,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1896,29,Disabled,28.5111
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,SSS,,BEd or Equivalent,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Community Secondary School, Ogoloma I",Male,Public,SSS,,PGDE,Qualified,0,11,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,3,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,,Unqualified,0,16,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,25,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,NCE,Qualified,0,15,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,0,11,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,0,31,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,0,28,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0,25,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0,27,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0,25,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Female,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,0,21,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0,4,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,53,4,Disabled,5.1429
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0,37,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0,16,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,,NCE,Qualified,0,16,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0,31,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,0,29,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1896,29,Disabled,28.5111
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,0,24,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 5,,Unqualified,0,24,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Comprehensive High School, Ogoloma I",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0,19,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,JSS,,,Unqualified,542,7,Disabled,33.3636
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0,16,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,BEd or Equivalent,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,211,3,Disabled,28.6
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,MEd or Equivalent,Qualified,0,5,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Female,Public,SSS,,PGDE,Qualified,0,1,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,JSS,,,Unqualified,486,6,Disabled,32.9
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,JSS,,BEd or Equivalent,Qualified,0,7,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,JSS,,PGDE,Qualified,0,8,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,SSS,,BEd or Equivalent,Qualified,374,5,Disabled,31.625
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0,4,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Government Secondary School, Ogoloma I",Male,Public,SSS,,MEd or Equivalent,Qualified,0,6,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,JSS,,Grade II or Equivalent,Unqualified,335,13,Disabled,11.35
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,JSS,,NCE,Qualified,0,5,Disabled,0.0
2022/2023,South South,Rivers,Okrika,Ogoloma I,"Unity College, Okrika",Female,Public,JSS,,PGDE,Qualified,0,9,Disabled,0.0
