ward_key,ward,lga_key,lga,state_key,state,zone
jigawa-gwaram-basirka,Basirka,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-dingaya,Dingaya,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-fagam,Fagam,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-farin-dutse,Farin Dutse,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-gwaram-tsohuwa,Gwaram Tsohuwa,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-kila,Kila,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-kwandiko,Kwandiko,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-maruta,Maruta,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-sara,Sara,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-tsangarwa,Tsangarwa,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwaram-zandan-nagogo,Zandan Nagogo,gwaram,Gwaram,jigawa,Jigawa,North West
jigawa-gwiwa-buntusu,Buntusu,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-dabi,Dabi,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-darina,Darina,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-furji-yamma,Furji Yamma,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-guntai,Guntai,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-gwiwa,Gwiwa,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-korayel,Korayel,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-rorau,Rorau,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-shafe,Shafe,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-yola,Yola,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-gwiwa-zaumar-sainawa,Zaumar Sainawa,gwiwa,Gwiwa,jigawa,Jigawa,North West
jigawa-hadejia-atafi,Atafi,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-dubantu,Dubantu,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-gagulmari,Gagulmari,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-kasuwar-kofa,Kasuwar Kofa,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-kasuwar-kuda,Kasuwar Kuda,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-majema,Majema,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-matsaro,Matsaro,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-rumfa,Rumfa,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-sabon-garu,Sabon Garu,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-yankoli,Yankoli,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-hadejia-yayari,Yayari,hadejia,Hadejia,jigawa,Jigawa,North West
jigawa-jahun-aujara,Aujara,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-gangawa,Gangawa,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-gauza-tazara,Gauza Tazara,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-gunka,Gunka,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-harbo-sabuwa,Harbo Sabuwa,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-harbo-tsohuwa,Harbo Tsohuwa,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-idanduna,Idanduna,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-jabarna,Jabarna,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-jahun,Jahun,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-kale,Kale,jahun,Jahun,jigawa,Jigawa,North West
jigawa-jahun-kanwa,Kanwa,jahun,Jahun,jigawa,Jigawa,North West
jigawa-kafin-hausa-balangu,Balangu,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-dumadumin-toka,Dumadumin Toka,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-gafaya,Gafaya,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-jabo,Jabo,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-kafin-hausa,Kafin Hausa,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-kazalewa,Kazalewa,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-majawa,Majawa,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-mezan,Mezan,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-ruba,Ruba,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-sarawa,Sarawa,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kafin-hausa-zago,Zago,kafin-hausa,Kafin-Hausa,jigawa,Jigawa,North West
jigawa-kaugawa-arbus,Arbus,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-askandu,Askandu,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-dabuwaran,Dabuwaran,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-dakaiyawa,Dakaiyawa,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-hadin,Hadin,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-ja-e,Ja'E,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-jarkasa,Jarkasa,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-kaugama,Kaugama,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-marke,Marke,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-unguwar-jibrin,Unguwar Jibrin,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kaugawa-yalo,Yalo,kaugawa,Kaugawa,jigawa,Jigawa,North West
jigawa-kazaure-ba-auzini,Ba'Auzini,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-daba,Daba,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-dabaza,Dabaza,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-dandi,Dandi,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-gada,Gada,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-kanti,Kanti,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-maradawa,Maradawa,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-sabaru,Sabaru,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-unguwar-arewa,Unguwar Arewa,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-unguwar-gabas,Unguwar Gabas,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kazaure-unguwar-yamma,Unguwar Yamma,kazaure,Kazaure,jigawa,Jigawa,North West
jigawa-kirikasamma-baturiya,Baturiya,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-bulunchai,Bulunchai,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-doleri,Doleri,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-fandum,Fandum,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-gayin,Gayin,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-kirika-samma,Kirika Samma,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-madachi,Madachi,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-marma,Marma,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-tarabu,Tarabu,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kirikasamma-tsheguwa,Tsheguwa,kirikasamma,Kirikasamma,jigawa,Jigawa,North West
jigawa-kiyawa-abalago,Abalago,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-andaza,Andaza,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-faki,Faki,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-garko,Garko,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-guruduba,Guruduba,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-katanga,Katanga,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-katuka,Katuka,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-kiyawa,Kiyawa,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-kwanda,Kwanda,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-maje,Maje,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-kiyawa-tsurma,Tsurma,kiyawa,Kiyawa,jigawa,Jigawa,North West
jigawa-maigatari-balarabe,Balarabe,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-dankumbo,Dankumbo,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-fulata,Fulata,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-galadi,Galadi,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-jajeri,Jajeri,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-kukayasku,Kukayasku,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-madana,Madana,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-maigatari-arewa,Maigatari Arewa,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-maigatari-kudu,Maigatari Kudu,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-matoya,Matoya,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-maigatari-turbus,Turbus,maigatari,Maigatari,jigawa,Jigawa,North West
jigawa-malam-madori-arki,Arki,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-dunari,Dunari,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-fateka-akurya,Fateka Akurya,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-garin-gabas,Garin Gabas,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-maira-kumi-bara-musa,Maira Kumi‐Bara Musa,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-maka-ddari,Maka Ddari,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-malam-madori,Malam Madori,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-shaiya,Shaiya,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-tagwaro,Tagwaro,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-tashena,Tashena,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-malam-madori-tonikutara,Tonikutara,malam-madori,Malam-Madori,jigawa,Jigawa,North West
jigawa-miga-dangyatin,Dangyatin,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-garbo,Garbo,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-hantsu,Hantsu,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-koya,Koya,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-miga,Miga,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-sabon-gari-takanebu,Sabon Gari Takanebu,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-sansani,Sansani,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-tsakuwawa,Tsakuwawa,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-yanduna,Yanduna,miga,Miga,jigawa,Jigawa,North West
jigawa-miga-zareku,Zareku,miga,Miga,jigawa,Jigawa,North West
jigawa-ringim-chai-chai,Chai‐Chai,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-dabi,Dabi,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-kafin-babushe,Kafin Babushe,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-karshi,Karshi,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-kyarama,Kyarama,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-ringim,Ringim,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-sankara,Sankara,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-sintilmawa,Sintilmawa,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-tofa,Tofa,ringim,Ringim,jigawa,Jigawa,North West
jigawa-ringim-yandutse,Yandutse,ringim,Ringim,jigawa,Jigawa,North West
jigawa-roni-amaryawa,Amaryawa,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-baragumi,Baragumi,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-dansure,Dansure,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-fara,Fara,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-gora,Gora,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-kwaita,Kwaita,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-roni,Roni,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-sankau,Sankau,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-tunas,Tunas,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-yanzaki,Yanzaki,roni,Roni,jigawa,Jigawa,North West
jigawa-roni-zugai,Zugai,roni,Roni,jigawa,Jigawa,North West
jigawa-sule-tankarkar-albasu,Albasu,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-amanga,Amanga,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-dangwanki,Dangwanki,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-danladi,Danladi,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-danzomo,Danzomo,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-jeke,Jeke,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-shabaru,Shabaru,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-sule-tankarkar,Sule‐Tankarkar,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-takatsaba,Takatsaba,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-sule-tankarkar-yandamo,Yandamo,sule-tankarkar,Sule-Tankarkar,jigawa,Jigawa,North West
jigawa-taura-ajaura,Ajaura,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-chakwaikwaiwa,Chakwaikwaiwa,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-chukuto,Chukuto,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-gujungu,Gujungu,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-kiri,Kiri,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-kwalam,Kwalam,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-maje,Maje,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-majiya,Majiya,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-s-garin-yaya,S/Garin Yaya,taura,Taura,jigawa,Jigawa,North West
jigawa-taura-taura,Taura,taura,Taura,jigawa,Jigawa,North West
jigawa-yankwashi-achilafiya,Achilafiya,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-belas,Belas,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-dawan-gawo,Dawan‐Gawo,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-gurjiya,Gurjiya,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-gwarta,Gwarta,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-karkarna,Karkarna,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-kuda,Kuda,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-ringim,Ringim,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-yankwashi,Yankwashi,yankwashi,Yankwashi,jigawa,Jigawa,North West
jigawa-yankwashi-zungumba,Zungumba,yankwashi,Yankwashi,jigawa,Jigawa,North West
bauchi-alkaleri-alkaleri,Alkaleri,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-pali,Pali,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-gar,Gar,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-gwaram,Gwaram,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-maimadi,Maimadi,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-dan-kungibar,Dan Kungibar,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-birin-gigara-yankari,Birin/ Gigara/ Yankari,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-yuli-lim,Yuli/ Lim,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-futuk,Futuk,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-yalo,Yalo,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-alkaleri-gwana-mansur,Gwana / Mansur,alkaleri,Alkaleri,bauchi,Bauchi,North East
bauchi-bauchi-majidadi-a,Majidadi 'A',bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-majidadi-b,Majidadi 'B',bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-makama-sarki-baki,Makama/Sarki Baki,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-zungur-liman-katagum,Zungur/Liman Katagum,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-mun-munsal,Mun/Munsal,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-dandango-yamrat,Dandango/Yamrat,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-birshi-miri,Birshi/Miri,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-kundum-durum,Kundum/Durum,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-kangyare-turwun,Kangyare/Turwun,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-galambi-gwaskwaram,Galambi/Gwaskwaram,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-dan-iya-hardo,Dan'Iya Hardo,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bauchi-dawaki,Dawaki,bauchi,Bauchi,bauchi,Bauchi,North East
bauchi-bogoro-bogoro-a,"Bogoro ""A""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-bogoro-b,"Bogoro ""B""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-bogoro-c,"Bogoro ""C""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-bogoro-d,"Bogoro ""D""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-b-o-i-a,"B O I ""A""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-b-o-i-b,"B O I ""B""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-b-o-i-c,"B O I ""C""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-lusa-a,"Lusa ""A""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-lusa-b,"Lusa ""B""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-bogoro-lusa-c,"Lusa ""C""",bogoro,Bogoro,bauchi,Bauchi,North East
bauchi-damban-garuza,Garuza,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-gurbana,Gurbana,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-dambam,Dambam,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-yanda,Yanda,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-yame,Yame,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-dagauda,Dagauda,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-gargawa,Gargawa,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-zaura,Zaura,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-jalam-central,Jalam Central,damban,Damban,bauchi,Bauchi,North East
bauchi-damban-jalam-east,Jalam East,damban,Damban,bauchi,Bauchi,North East
bauchi-darazo-darazo,Darazo,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-tauya,Tauya,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-gabarin,Gabarin,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-konkiyal,Konkiyal,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-lago,Lago,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-sade,Sade,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-lanzai,Lanzai,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-yautare,Yautare,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-gabciyari,Gabciyari,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-wahu,Wahu,darazo,Darazo,bauchi,Bauchi,North East
bauchi-darazo-papa,Papa,darazo,Darazo,bauchi,Bauchi,North East
bauchi-dass-bagel-bajar,Bagel/Bajar,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-bundot,Bundot,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-bununu-central,Bununu Central,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-bununu-south,Bununu South,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-baraza,Baraza,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-dott,Dott,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-durr,Durr,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-polchi,Polchi,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-wandi,Wandi,dass,Dass,bauchi,Bauchi,North East
bauchi-dass-zumbul-lukshi,Zumbul/Lukshi,dass,Dass,bauchi,Bauchi,North East
bauchi-gamawa-gamawa,Gamawa,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-kafin-romi,Kafin Romi,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-gololo,Gololo,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-kubdiya,Kubdiya,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-alagarno-jadori,Alagarno/Jadori,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-tumbi,Tumbi,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-udubo,Udubo,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-tarmasuwa,Tarmasuwa,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-raga,Raga,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-gadiya,Gadiya,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-gamawa-zindi,Zindi,gamawa,Gamawa,bauchi,Bauchi,North East
bauchi-ganjuwa-ganjuwa,Ganjuwa,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-gungura,Gungura,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-kafin-madaki,Kafin Madaki,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-kariya,Kariya,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-kubi-east,Kubi East,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-kubi-west,Kubi West,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-miya-east,Miya East,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-miya-west,Miya West,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-nasarawa-north,Nasarawa North,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-nasarawa-south,Nasarawa South,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-ganjuwa-yali,Yali,ganjuwa,Ganjuwa,bauchi,Bauchi,North East
bauchi-giade-chinkani,Chinkani,giade,Giade,bauchi,Bauchi,North East
bauchi-giade-sabon-sara,Sabon Sara,giade,Giade,bauchi,Bauchi,North East
bauchi-giade-doguwa-central,Doguwa Central,giade,Giade,bauchi,Bauchi,North East
bauchi-giade-doguwa-south,Doguwa South,giade,Giade,bauchi,Bauchi,North East
bauchi-giade-giade,Giade,giade,Giade,bauchi,Bauchi,North East
bauchi-giade-isawa,Isawa,giade,Giade,bauchi,Bauchi,North East
bauchi-giade-uzum-a,"Uzum ""A""",giade,Giade,bauchi,Bauchi,North East
bauchi-giade-uzum-b,"Uzum ""B""",giade,Giade,bauchi,Bauchi,North East
bauchi-giade-zabi,Zabi,giade,Giade,bauchi,Bauchi,North East
bauchi-giade-zirrami,Zirrami,giade,Giade,bauchi,Bauchi,North East
bauchi-itas-gadau-itas,Itas,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-mashema,Mashema,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-gwarai,Gwarai,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-abdallawa-magarya,Abdallawa/Magarya,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-buzawa,Buzawa,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-bilkicheri,Bilkicheri,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-bambal,Bambal,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-gadau,Gadau,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-kashuri,Kashuri,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-itas-gadau-zubuki,Zubuki,itas-gadau,Itas/Gadau,bauchi,Bauchi,North East
bauchi-jama-are-jama-are-a,Jama'Are 'A',jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-jama-are-b,Jama'Are 'B',jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-jama-are-c,Jama'Are 'C',jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-jama-are-d,Jama'Are 'D',jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-dogon-jeji-a,"Dogon Jeji ""A""",jama-are,Jama'Are,bauchi,Bauchi,North East
